pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
10714,34636,17366,-260,-4110,-538,-41,45,13313,826,10,7,13359,846,-6663,1962975,165,320,2049,9158
10724,34646,17402,-248,-4136,-541,-43,41,13386,784,9,7,13359,845,-6663,1966547,165,319,2044,9147
10735,34656,17380,-266,-4202,-542,-37,46,13465,810,7,7,13365,845,-6662,1970210,165,309,2042,9136
10745,34667,17320,-304,-4176,-538,-45,42,13506,885,7,7,13370,848,-6667,1974006,166,301,2049,9140
10755,34677,17376,-228,-4156,-532,-46,39,13478,804,8,7,13372,845,-6672,1977847,166,297,2044,9141
10765,34687,17410,-288,-4100,-527,-38,41,13404,843,10,7,13369,847,-6678,1981696,165,302,2048,9143
10775,34697,17344,-282,-4108,-534,-39,43,13337,896,11,7,13367,849,-6683,1985572,165,304,2051,9144
10785,34707,17332,-302,-4050,-536,-41,44,13258,929,13,7,13362,852,-6688,1989453,165,314,2057,9144
10795,34717,17388,-284,-4104,-539,-33,41,13322,874,12,7,13359,853,-6695,1993360,165,318,2060,9145
10806,34727,17378,-256,-4112,-540,-40,44,13306,789,12,7,13358,852,-6695,1997263,165,320,2056,9134
10816,34738,17404,-290,-4118,-534,-43,46,13309,875,12,7,13356,854,-6705,2001253,165,322,2061,9145
10826,34748,17334,-306,-4134,-549,-44,47,13369,937,10,7,13358,858,-6730,2005172,165,320,2076,9182
10836,34758,17384,-248,-4114,-538,-39,44,13338,857,11,7,13357,856,-6725,2008829,165,321,2069,9162
10846,34768,17342,-342,-4152,-540,-37,52,13377,934,10,7,13359,863,-6764,2012675,165,318,2096,9229
10856,34778,17378,-350,-4080,-542,-42,53,13321,999,11,7,13355,870,-6768,2015847,165,324,2107,9229
10867,34789,17310,-324,-4146,-540,-39,44,13402,1023,9,7,13358,875,-6817,2019033,166,320,2135,9313
10877,34799,17324,-284,-4150,-537,-38,46,13447,951,8,7,13361,876,-6853,2020838,165,316,2151,9372
10887,34809,17358,-308,-4152,-538,-42,47,13458,1036,8,7,13363,879,-6886,2021422,165,313,2168,9425
10897,34819,17364,-272,-4126,-541,-43,43,13416,962,8,7,13363,879,-6893,2020755,165,313,2168,9427
10907,34829,17342,-254,-4096,-539,-41,46,13360,898,9,7,13361,878,-6877,2020146,165,316,2156,9385
10917,34839,17358,-258,-4174,-542,-39,46,13437,865,8,7,13365,877,-6918,2021007,165,310,2169,9452
10927,34849,17368,-228,-4126,-540,-49,39,13396,790,8,7,13365,872,-6924,2020168,165,310,2162,9448
10937,34859,17370,-188,-4122,-542,-47,40,13376,706,9,7,13365,865,-6926,2019632,165,310,2147,9436
10948,34870,17350,-254,-4154,-544,-46,43,13430,772,8,7,13368,864,-6942,2019515,166,306,2150,9455
10958,34880,17372,-258,-4110,-544,-43,41,13354,807,8,7,13367,863,-6943,2019107,167,309,2146,9445
10968,34890,17322,-246,-4110,-536,-36,49,13321,728,9,7,13366,861,-6948,2019002,165,309,2142,9442
10978,34900,17352,-250,-4158,-544,-45,43,13396,764,8,7,13369,859,-6960,2019312,165,305,2142,9453
10988,34910,17364,-236,-4168,-545,-51,43,13480,758,6,7,13373,857,-6974,2019542,165,299,2141,9467
10998,34920,17376,-258,-4122,-541,-46,41,13406,795,7,7,13372,856,-6981,2019563,165,301,2140,9469
11008,34930,17382,-264,-4126,-533,-43,44,13345,854,8,7,13372,856,-6986,2019742,165,302,2139,9469
11018,34940,17392,-290,-4152,-544,-42,41,13407,910,7,7,13373,857,-6989,2020146,165,299,2142,9465
11028,34950,17326,-280,-4118,-535,-40,50,13326,889,9,7,13373,859,-6992,2020667,165,299,2143,9461
11038,34960,17392,-258,-4134,-535,-42,43,13375,820,8,7,13373,858,-6999,2021681,165,299,2142,9464
11048,34970,17338,-274,-4122,-529,-40,42,13372,906,9,7,13373,859,-7003,2022631,165,299,2142,9462
11059,34981,17326,-278,-4182,-537,-47,49,13456,901,8,7,13378,860,-7012,2023802,166,291,2146,9472
11069,34991,17378,-276,-4096,-533,-42,42,13373,894,9,7,13375,861,-7010,2025008,165,296,2144,9458
11079,35001,17346,-328,-4076,-535,-43,42,13315,956,11,7,13371,866,-6994,2026597,165,302,2144,9422
11089,35011,17324,-240,-4180,-540,-40,42,13383,906,10,7,13376,863,-7021,2029141,165,294,2149,9460
11099,35021,17296,-258,-4064,-540,-42,43,13306,870,11,7,13372,862,-7018,2030889,165,301,2143,9441
11109,35031,17216,-256,-4138,-540,-40,47,13389,853,9,7,13376,861,-7034,2033023,165,294,2146,9461
