pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
5250,388744,17348,-264,-4124,-531,-47,45,155722,-29488,96726,7,13272,832,-31706,419606,165,-657,2132,9489
5261,388755,17386,-230,-4090,-537,-44,42,156298,-28916,97014,7,13272,829,-31703,419654,165,-657,2131,9488
5272,388766,17390,-270,-4144,-537,-30,51,156866,-28341,97294,7,13275,830,-31713,419705,165,-658,2131,9489
5283,388777,17376,-240,-4140,-533,-43,48,157429,-27763,97566,7,13278,829,-31713,419758,165,-659,2131,9488
5294,388788,17362,-256,-4088,-532,-52,54,157987,-27183,97829,7,13279,830,-31719,419814,165,-659,2131,9488
5305,388799,17316,-242,-4048,-542,-39,40,158539,-26600,98087,7,13276,828,-31721,419869,165,-658,2130,9488
5316,388810,17336,-286,-4082,-543,-36,38,159085,-26015,98337,7,13275,829,-31735,419924,165,-658,2131,9489
5327,388821,17358,-278,-4134,-535,-39,48,159625,-25428,98579,7,13278,831,-31747,419978,165,-659,2132,9489
5338,388832,17426,-290,-4106,-530,-41,46,160161,-24838,98814,7,13278,834,-31759,420033,165,-658,2132,9489
5349,388843,17376,-258,-4144,-539,-34,45,160691,-24246,99042,7,13281,834,-31766,420086,165,-660,2132,9489
5360,388854,17362,-236,-4108,-539,-40,51,161217,-23653,99264,7,13282,832,-31768,420140,165,-660,2132,9489
5371,388865,17452,-222,-4154,-541,-40,47,161739,-23057,99478,7,13285,829,-31767,420198,165,-661,2131,9489
5382,388876,17334,-290,-4062,-539,-42,52,162256,-22460,99686,7,13283,832,-31780,420258,165,-660,2132,9489
5393,388887,17320,-276,-4102,-537,-46,45,162769,-21860,99888,7,13285,834,-31790,420316,166,-660,2132,9489
5404,388898,17316,-228,-4086,-543,-38,45,163277,-21259,100083,7,13284,831,-31790,420372,166,-660,2131,9489
5415,388909,17356,-246,-4120,-542,-41,45,163786,-20651,100273,7,13287,830,-31794,420433,166,-661,2131,9489
5426,388920,17310,-276,-4088,-539,-41,50,164290,-20041,100457,7,13287,832,-31804,420494,165,-661,2131,9489
5437,388931,17354,-246,-4034,-538,-44,54,164791,-19430,100634,7,13282,831,-31807,420555,165,-659,2131,9489
5448,388942,17370,-272,-4072,-539,-43,52,165288,-18818,100805,7,13280,833,-31816,420616,165,-658,2131,9489
5459,388953,17330,-240,-4084,-541,-36,45,165781,-18203,100971,7,13280,831,-31818,420674,165,-658,2131,9489
5470,388964,17378,-296,-4104,-535,-42,48,166271,-17587,101130,7,13280,834,-31832,420733,165,-658,2132,9489
5481,388975,17358,-250,-4066,-545,-45,42,166759,-16969,101284,7,13278,833,-31836,420791,165,-657,2132,9489
5492,388986,17366,-284,-4130,-537,-47,48,167243,-16350,101431,7,13282,835,-31849,420849,165,-658,2132,9489
5503,388997,17312,-220,-4106,-535,-51,44,167724,-15729,101572,7,13285,832,-31846,420906,165,-659,2131,9489
5514,389008,17358,-268,-4126,-536,-46,53,168203,-15107,101708,7,13288,833,-31854,420967,165,-659,2131,9489
5525,389019,17334,-286,-4058,-539,-50,45,168679,-14484,101838,7,13286,835,-31865,421029,165,-658,2132,9489
5536,389030,17332,-262,-4090,-542,-44,44,169152,-13860,101963,7,13286,835,-31872,421088,165,-658,2132,9489
5547,389041,17312,-266,-4028,-540,-44,45,169622,-13234,102082,7,13281,836,-31878,421148,165,-657,2132,9489
5558,389052,17348,-254,-4038,-532,-40,45,170090,-12607,102195,7,13277,835,-31881,421205,165,-655,2132,9489
5570,389063,17344,-302,-4086,-536,-47,49,170556,-11979,102303,7,13277,839,-31898,421260,165,-655,2133,9490
5581,389074,17380,-250,-4080,-537,-43,56,171020,-11351,102406,7,13276,839,-31900,421313,165,-655,2133,9489
5592,389085,17388,-316,-4148,-543,-54,50,171483,-10721,102504,7,13281,844,-31923,421367,165,-656,2135,9490
5603,389097,17414,-264,-4094,-530,-42,47,171943,-10090,102596,7,13280,844,-31927,421417,165,-655,2135,9490
5614,389108,17366,-282,-4082,-539,-40,45,172401,-9458,102683,7,13279,845,-31937,421466,166,-655,2135,9490
5625,389119,17306,-258,-4156,-535,-47,39,172855,-8830,102764,7,13286,844,-31947,421511,166,-657,2135,9491
5636,389129,17338,-268,-4108,-541,-53,43,173307,-8201,102841,7,13288,845,-31956,421559,165,-657,2136,9491
5647,389140,17314,-222,-4098,-547,-41,46,173757,-7571,102913,7,13289,841,-31955,421606,165,-657,2134,9491
5657,389151,17374,-228,-4012,-540,-51,42,174207,-6941,102979,7,13283,838,-31950,421660,165,-655,2133,9490
5668,389162,17318,-240,-4130,-530,-48,42,174656,-6309,103040,7,13287,836,-31952,421715,165,-656,2133,9490
5679,389173,17342,-270,-4048,-533,-39,43,175102,-5677,103095,7,13284,837,-31959,421774,165,-655,2133,9490
5690,389184,17392,-282,-4032,-541,-42,49,175548,-5045,103147,7,13278,839,-31969,421832,165,-653,2133,9490
5701,389195,17340,-274,-4044,-536,-45,50,175994,-4412,103193,7,13275,840,-31977,421884,165,-652,2134,9490
5712,389206,17336,-260,-4050,-539,-40,47,176438,-3779,103235,7,13272,840,-31982,421934,165,-651,2134,9490
5723,389217,17368,-236,-4116,-537,-49,44,176883,-3145,103272,7,13274,838,-31980,421983,165,-651,2133,9489
5734,389228,17346,-218,-4158,-542,-50,46,177327,-2510,103304,7,13280,834,-31975,422036,165,-653,2132,9489
5745,389239,17370,-210,-4102,-543,-48,47,177770,-1875,103331,7,13282,830,-31969,422094,165,-653,2130,9488
5756,389250,17326,-264,-4036,-543,-33,45,178212,-1240,103354,7,13277,830,-31979,422151,165,-651,2130,9488
5767,389261,17320,-266,-4134,-540,-39,42,178655,-603,103371,7,13281,831,-31986,422206,165,-653,2131,9488
5778,389272,17370,-284,-4120,-539,-37,40,179094,27,103383,7,13282,832,-31998,422264,165,-653,2131,9489
5789,389283,17316,-294,-4110,-535,-43,40,179526,649,103391,7,13285,835,-32012,422322,166,-654,2132,9489
5799,389293,17320,-288,-4088,-538,-37,44,179961,1276,103394,7,13284,837,-32024,422381,165,-654,2133,9489
5810,389304,17396,-232,-4122,-542,-42,51,-179598,1908,103392,7,13286,835,-32025,422441,165,-654,2132,9489
5821,389315,17366,-292,-4056,-540,-47,45,-179154,2545,103385,7,13283,838,-32037,422503,165,-653,2133,9489
5832,389326,17348,-262,-4020,-539,-42,39,-178710,3183,103374,7,13277,837,-32041,422562,165,-651,2133,9489
5843,389337,17348,-230,-4114,-545,-43,43,-178265,3821,103358,7,13279,834,-32040,422619,165,-651,2132,9489
5854,389348,17348,-236,-4108,-537,-48,47,-177819,4459,103336,7,13281,833,-32040,422677,169,-652,2132,9488
5865,389359,17360,-256,-4070,-534,-50,43,-177372,5097,103309,7,13280,832,-32045,422737,165,-651,2132,9488
5876,389370,17366,-280,-4042,-535,-43,48,-176924,5735,103278,7,13276,834,-32057,422796,165,-650,2132,9488
5887,389381,17336,-280,-4100,-536,-42,42,-176476,6373,103241,7,13277,836,-32069,422852,165,-650,2133,9489
5898,389392,17352,-248,-4108,-543,-45,42,-176026,7011,103200,7,13279,834,-32072,422909,165,-650,2132,9489
5909,389403,17336,-276,-4086,-546,-43,40,-175575,7649,103154,7,13279,835,-32083,422966,165,-650,2133,9489
5920,389414,17284,-252,-4116,-547,-44,38,-175123,8287,103103,7,13283,834,-32089,423023,165,-651,2133,9489
5931,389425,17392,-224,-4158,-543,-46,44,-174669,8925,103047,7,13288,830,-32088,423084,165,-652,2132,9489
5942,389436,17346,-282,-4128,-548,-44,52,-174214,9562,102986,7,13291,833,-32100,423147,165,-653,2132,9489
5953,389447,17334,-256,-4108,-546,-47,47,-173756,10198,102920,7,13293,832,-32106,423210,165,-653,2132,9489
5964,389458,17350,-268,-4136,-538,-42,49,-173294,10840,102847,7,13296,833,-32114,423275,165,-654,2133,9489
5976,389469,17392,-298,-4072,-537,-40,42,-172829,11481,102768,7,13293,836,-32125,423342,165,-653,2134,9489
5986,389480,17348,-280,-4120,-539,-41,48,-172362,12122,102684,7,13295,838,-32135,423406,165,-654,2134,9489
5997,389491,17334,-284,-4144,-541,-45,46,-171893,12763,102595,7,13300,840,-32147,423470,165,-655,2135,9489
6008,389502,17346,-254,-4112,-542,-42,47,-171422,13403,102500,7,13301,839,-32153,423534,165,-655,2135,9489
6019,389513,17324,-272,-4056,-543,-51,49,-170947,14042,102400,7,13299,840,-32159,423598,165,-654,2135,9489
6030,389524,17288,-270,-4146,-545,-49,40,-170469,14681,102294,7,13305,841,-32171,423661,165,-656,2135,9490
6041,389535,17332,-240,-4116,-545,-38,46,-169990,15320,102183,7,13307,839,-32176,423725,165,-656,2135,9490
6052,389546,17370,-260,-4108,-545,-49,48,-169507,15957,102065,7,13308,839,-32183,423790,165,-656,2135,9490
6063,389557,17372,-226,-4160,-537,-44,43,-169021,16594,101941,7,13312,835,-32188,423855,165,-657,2134,9490
6075,389568,17350,-260,-4042,-540,-45,49,-168531,17230,101811,7,13308,836,-32193,423922,165,-656,2134,9490
6086,389579,17352,-270,-4106,-533,-41,50,-168038,17865,101674,7,13308,837,-32200,423988,165,-656,2134,9490
6097,389590,17376,-244,-4076,-539,-45,47,-167542,18499,101532,7,13306,836,-32204,424054,165,-655,2134,9490
6108,389602,17366,-254,-4114,-540,-42,44,-167041,19133,101383,7,13307,835,-32209,424120,166,-655,2134,9490
6119,389613,17316,-284,-4112,-533,-47,52,-166537,19765,101227,7,13309,838,-32218,424186,166,-656,2134,9490
6130,389624,17346,-280,-4084,-539,-45,46,-166029,20397,101066,7,13308,839,-32226,424252,166,-655,2135,9490
6141,389635,17320,-298,-4110,-536,-40,44,-165516,21027,100897,7,13309,842,-32237,424317,166,-655,2136,9490
6152,389646,17324,-254,-4080,-544,-45,46,-164999,21656,100722,7,13309,841,-32241,424381,165,-655,2135,9490
6163,389657,17340,-276,-4134,-542,-48,48,-164478,22284,100540,7,13312,843,-32251,424446,165,-656,2136,9490
6174,389668,17358,-322,-4124,-544,-44,48,-163952,22911,100351,7,13314,848,-32265,424510,165,-656,2137,9490
6185,389679,17296,-292,-4066,-542,-52,46,-163420,23537,100155,7,13313,850,-32271,424571,165,-655,2138,9489
6196,389690,17304,-288,-4102,-543,-49,50,-162883,24160,99952,7,13315,853,-32281,424631,165,-656,2139,9489
6207,389701,17340,-210,-4062,-545,-42,50,-162346,24778,99743,7,13311,848,-32277,424689,165,-655,2137,9489
6218,389712,17368,-250,-4120,-540,-43,51,-161803,25393,99526,7,13313,847,-32282,424752,165,-655,2137,9489
6229,389723,17386,-314,-4118,-534,-37,43,-161255,26008,99301,7,13313,851,-32294,424817,165,-655,2138,9489
6240,389734,17406,-290,-4130,-545,-47,41,-160700,26621,99069,7,13315,853,-32304,424879,165,-655,2139,9489
6251,389745,17400,-234,-4076,-538,-45,45,-160140,27232,98828,7,13312,850,-32303,424940,165,-654,2138,9488
6262,389756,17362,-242,-4102,-540,-36,48,-159574,27841,98580,7,13312,848,-32305,425003,165,-654,2137,9488
6273,389767,17304,-228,-4160,-539,-44,51,-159001,28447,98323,7,13318,845,-32312,425067,166,-656,2136,9489
6285,389778,17350,-192,-4096,-537,-43,49,-158421,29052,98058,7,13317,840,-32311,425133,166,-655,2134,9489
6295,389789,17294,-278,-4038,-537,-45,45,-157833,29655,97784,7,13313,841,-32318,425201,166,-654,2135,9489
6306,389800,17342,-286,-4164,-538,-43,49,-157240,30256,97501,7,13318,843,-32329,425267,167,-655,2136,9489
6317,389811,17338,-244,-4072,-538,-49,48,-156638,30854,97209,7,13317,842,-32332,425334,166,-655,2135,9489
6328,389821,17344,-278,-4060,-539,-47,40,-156028,31450,96908,7,13314,843,-32339,425401,165,-653,2135,9489
6339,389832,17410,-252,-4012,-536,-41,37,-155411,32044,96596,7,13306,841,-32340,425466,165,-651,2135,9489
6350,389843,17400,-234,-4092,-537,-39,41,-154786,32635,96276,7,13304,839,-32340,425529,165,-650,2134,9488
6360,389854,17344,-300,-4072,-541,-47,41,-154152,33224,95946,7,13302,842,-32354,425591,165,-650,2135,9489
6371,389865,17362,-294,-4042,-538,-44,43,-153510,33810,95605,7,13298,844,-32366,425652,165,-648,2136,9489
6382,389876,17394,-276,-4118,-540,-43,48,-152859,34392,95254,7,13299,845,-32376,425710,165,-648,2137,9489
6393,389887,17314,-280,-4090,-539,-48,48,-152198,34971,94893,7,13299,847,-32386,425767,165,-648,2137,9489
6404,389898,17334,-294,-4084,-541,-51,47,-151527,35547,94521,7,13299,850,-32400,425823,165,-648,2138,9490
6416,389909,17352,-304,-4102,-538,-45,46,-150847,36120,94138,7,13300,853,-32416,425876,165,-648,2139,9490
6426,389920,17348,-226,-4048,-541,-37,49,-150158,36689,93743,7,13296,850,-32407,425924,165,-646,2138,9489
6437,389931,17352,-250,-4108,-537,-41,48,-149458,37255,93337,7,13297,849,-32409,425978,165,-647,2137,9489
6449,389942,17332,-250,-4164,-544,-47,49,-148747,37817,92920,7,13303,848,-32417,426034,165,-648,2137,9489
6459,389953,17342,-266,-4110,-545,-42,48,-148026,38375,92490,7,13304,848,-32424,426093,165,-649,2137,9489
6470,389964,17404,-232,-4074,-547,-54,47,-147292,38929,92048,7,13302,845,-32422,426154,165,-648,2136,9489
6481,389975,17352,-224,-4136,-547,-43,41,-146548,39480,91592,7,13305,841,-32421,426214,165,-648,2135,9488
6492,389986,17392,-226,-4034,-540,-41,39,-145791,40026,91123,7,13299,838,-32419,426277,165,-647,2134,9488
6503,389997,17314,-270,-4062,-536,-51,44,-145020,40566,90641,7,13298,839,-32428,426334,165,-646,2134,9488
6514,390008,17310,-228,-4122,-548,-45,47,-144239,41103,90146,7,13301,836,-32425,426391,165,-646,2133,9487
6525,390019,17344,-238,-4060,-534,-39,46,-143444,41634,89635,7,13298,834,-32427,426448,165,-646,2133,9487
6536,390030,17372,-238,-4040,-539,-47,43,-142635,42160,89111,7,13294,832,-32430,426503,165,-644,2132,9487
6547,390041,17374,-238,-4066,-539,-42,44,-141813,42681,88572,7,13291,830,-32431,426553,165,-643,2132,9487
6558,390052,17338,-276,-4100,-535,-38,49,-140977,43196,88018,7,13291,832,-32443,426599,169,-643,2132,9487
6569,390063,17354,-282,-4106,-538,-42,45,-140126,43706,87448,7,13292,834,-32456,426649,165,-643,2133,9488
6580,390074,17380,-300,-4106,-539,-47,49,-139260,44209,86864,7,13293,837,-32474,426703,166,-643,2134,9489
6591,390085,17360,-274,-4056,-538,-40,47,-138380,44706,86263,7,13289,838,-32484,426759,166,-642,2135,9489
6602,390096,17366,-266,-4102,-532,-38,39,-137484,45197,85646,7,13289,838,-32491,426813,166,-642,2135,9489
6613,390107,17348,-228,-4060,-533,-41,39,-136572,45682,85011,7,13287,835,-32486,426867,166,-641,2134,9488
6624,390118,17296,-216,-4062,-531,-46,36,-135643,46159,84360,7,13285,831,-32477,426918,165,-641,2132,9487
6635,390128,17326,-228,-4064,-523,-39,45,-134698,46628,83691,7,13283,828,-32473,426965,165,-640,2131,9487
6645,390139,17378,-260,-4102,-542,-45,51,-133738,47091,83008,7,13284,829,-32480,427009,165,-640,2131,9487
6656,390150,17388,-270,-4058,-540,-45,39,-132759,47547,82304,7,13281,829,-32493,427053,165,-639,2132,9487
6667,390161,17354,-260,-4130,-544,-44,45,-131764,47994,81585,7,13284,829,-32498,427099,165,-640,2132,9487
6678,390172,17338,-246,-4064,-541,-40,43,-130751,48433,80846,7,13282,828,-32502,427146,165,-639,2131,9487
6689,390183,17346,-236,-4110,-542,-42,43,-129721,48864,80090,7,13284,826,-32500,427192,165,-639,2131,9486
6700,390194,17330,-306,-4088,-538,-34,45,-128673,49285,79315,7,13283,830,-32523,427235,165,-639,2132,9488
6711,390205,17294,-210,-4078,-538,-40,42,-127606,49698,78520,7,13283,825,-32513,427285,165,-639,2131,9487
6722,390216,17294,-222,-4034,-531,-43,44,-126520,50100,77706,7,13279,822,-32510,427329,165,-638,2130,9486
6733,390227,17372,-226,-4122,-542,-38,54,-125418,50492,76876,7,13281,820,-32505,427368,165,-638,2128,9485
6744,390238,17382,-278,-4092,-541,-38,38,-124295,50876,76024,7,13280,821,-32519,427401,165,-638,2129,9486
6755,390249,17384,-286,-4112,-538,-43,48,-123154,51248,75154,7,13281,824,-32534,427441,165,-638,2130,9486
6766,390260,17362,-294,-4098,-543,-43,48,-121994,51609,74266,7,13282,827,-32552,427488,165,-638,2131,9487
6777,390271,17354,-224,-4048,-541,-41,47,-120816,51960,73358,7,13278,824,-32550,427540,165,-637,2130,9487
6788,390282,17376,-280,-4110,-537,-39,46,-119618,52298,72430,7,13279,826,-32563,427587,165,-637,2131,9487
6799,390293,17376,-262,-4062,-537,-43,41,-118402,52625,71483,7,13276,826,-32572,427638,165,-636,2131,9487
6810,390304,17384,-268,-4028,-534,-37,47,-117167,52940,70518,7,13270,827,-32584,427688,165,-635,2132,9488
6821,390315,17376,-300,-4064,-540,-46,42,-115913,53242,69534,7,13268,830,-32607,427735,165,-634,2133,9489
6832,390326,17334,-274,-4122,-537,-42,45,-114642,53532,68531,7,13271,832,-32619,427780,165,-635,2134,9490
6843,390337,17346,-284,-4112,-537,-43,45,-113353,53808,67511,7,13274,834,-32634,427827,165,-635,2135,9491
6854,390348,17330,-266,-4176,-542,-41,46,-112047,54071,66474,7,13281,834,-32645,427874,165,-637,2135,9491
6865,390359,17338,-290,-4132,-538,-37,46,-110725,54320,65420,7,13284,837,-32660,427924,165,-638,2136,9492
6876,390370,17370,-240,-4116,-536,-38,46,-109386,54554,64350,7,13286,835,-32662,427973,167,-638,2135,9491
6887,390381,17384,-254,-4034,-539,-40,45,-108031,54774,63263,7,13280,835,-32664,428026,166,-637,2135,9491
6898,390392,17338,-274,-4108,-546,-45,47,-106661,54980,62162,7,13282,836,-32676,428077,166,-637,2135,9491
6909,390403,17314,-258,-4130,-541,-41,48,-105277,55170,61046,7,13286,836,-32683,428128,166,-638,2135,9491
6920,390414,17350,-250,-4100,-531,-45,39,-103878,55345,59916,7,13287,834,-32686,428181,166,-638,2135,9491
6931,390424,17378,-254,-4108,-543,-47,49,-102467,55504,58775,7,13288,834,-32691,428237,165,-638,2135,9491
6941,390435,17368,-270,-4100,-545,-49,42,-101044,55648,57621,7,13289,834,-32700,428294,165,-638,2135,9491
6952,390446,17356,-260,-4036,-534,-47,48,-99611,55775,56457,7,13284,835,-32704,428350,165,-637,2135,9491
6963,390457,17330,-276,-4054,-532,-46,49,-98180,55884,55293,7,13282,837,-32714,428404,165,-636,2136,9491
6974,390468,17398,-274,-4154,-534,-41,44,-96741,55977,54120,7,13286,837,-32724,428456,165,-637,2136,9492
6985,390479,17336,-246,-4106,-536,-41,45,-95294,56054,52940,7,13287,836,-32727,428507,165,-637,2136,9492
6996,390490,17330,-240,-4144,-536,-47,51,-93841,56115,51755,7,13292,835,-32729,428561,165,-638,2135,9492
7007,390501,17326,-284,-4066,-539,-46,55,-92384,56158,50566,7,13291,838,-32740,428620,165,-638,2136,9492
7018,390512,17342,-268,-4090,-542,-42,60,-90925,56186,49375,7,13290,839,-32748,428676,166,-637,2136,9492
7028,390523,17390,-262,-4086,-536,-44,50,-89461,56196,48180,7,13289,840,-32753,428732,166,-637,2136,9492
7039,390533,17334,-222,-4092,-533,-41,51,-87997,56188,46984,7,13289,837,-32750,428787,165,-637,2135,9491
7050,390544,17374,-310,-4120,-534,-43,48,-86533,56165,45789,7,13291,841,-32767,428847,165,-637,2136,9492
7061,390555,17336,-246,-4112,-537,-39,45,-85070,56124,44594,7,13293,840,-32770,428904,165,-638,2136,9492
7072,390566,17334,-248,-4106,-533,-35,47,-83610,56066,43403,7,13293,839,-32773,428962,165,-638,2135,9492
7083,390577,17332,-286,-4098,-541,-46,50,-82153,55992,42216,7,13294,841,-32784,429023,165,-638,2136,9492
7094,390588,17358,-300,-4012,-543,-46,50,-80701,55901,41035,7,13288,845,-32795,429082,165,-636,2137,9492
7105,390599,17316,-282,-4130,-538,-43,51,-79256,55793,39861,7,13292,847,-32808,429136,165,-637,2138,9492
7115,390610,17388,-246,-4050,-539,-43,42,-77818,55669,38694,7,13287,845,-32807,429189,167,-635,2137,9491
7126,390620,17346,-240,-4112,-543,-38,46,-76389,55528,37537,7,13289,843,-32809,429243,165,-636,2136,9491
7137,390631,17370,-230,-4092,-539,-38,44,-74970,55371,36389,7,13288,840,-32807,429302,165,-636,2135,9491
7148,390642,17376,-254,-4110,-533,-38,37,-73560,55198,35252,7,13289,839,-32811,429362,165,-636,2135,9491
7159,390653,17320,-260,-4070,-541,-34,47,-72163,55009,34128,7,13287,839,-32817,429423,165,-635,2135,9491
7170,390664,17356,-282,-4110,-547,-43,41,-70777,54805,33016,7,13288,840,-32829,429484,165,-636,2136,9491
7181,390675,17370,-256,-4114,-538,-46,43,-69405,54585,31918,7,13290,839,-32834,429545,165,-636,2136,9491
7192,390686,17338,-264,-4114,-541,-40,46,-68047,54350,30836,7,13291,840,-32841,429607,165,-636,2136,9491
7203,390697,17314,-270,-4102,-537,-47,40,-66702,54100,29768,7,13293,840,-32849,429669,166,-637,2136,9491
7213,390707,17364,-250,-4112,-543,-45,39,-65374,53836,28716,7,13294,838,-32853,429731,165,-637,2136,9491
7224,390718,17364,-268,-4126,-537,-48,39,-64061,53557,27681,7,13297,838,-32861,429795,165,-637,2136,9491
7235,390729,17344,-258,-4100,-535,-47,46,-62765,53264,26664,7,13298,838,-32866,429859,165,-637,2136,9491
7246,390740,17356,-252,-4082,-539,-37,46,-61486,52958,25665,7,13296,837,-32871,429923,165,-637,2136,9491
7257,390751,17344,-268,-4128,-537,-46,48,-60224,52638,24683,7,13299,838,-32878,429988,169,-637,2136,9491
7268,390762,17334,-264,-4054,-546,-43,44,-58978,52306,23718,7,13296,838,-32885,430053,165,-636,2136,9491
7279,390773,17378,-278,-4056,-547,-44,39,-57750,51960,22773,7,13293,839,-32893,430117,165,-635,2136,9491
7290,390784,17314,-268,-4086,-540,-47,49,-56540,51603,21847,7,13293,840,-32901,430179,166,-635,2136,9491
7300,390794,17418,-264,-4092,-535,-36,54,-55351,51233,20942,7,13291,841,-32906,430241,165,-635,2136,9491
7311,390805,17350,-294,-4156,-538,-42,40,-54177,50851,20053,7,13296,843,-32921,430302,165,-636,2137,9492
7322,390816,17342,-304,-4084,-546,-44,45,-53021,50458,19184,7,13296,846,-32934,430363,165,-636,2139,9492
7333,390827,17370,-300,-4092,-538,-44,47,-51884,50054,18334,7,13295,849,-32946,430420,165,-635,2140,9492
7344,390838,17380,-286,-4078,-537,-43,46,-50765,49639,17504,7,13293,851,-32953,430474,165,-635,2140,9492
7355,390849,17400,-276,-4118,-538,-47,42,-49663,49213,16693,7,13295,851,-32961,430528,165,-635,2140,9492
7366,390860,17334,-254,-4086,-542,-44,44,-48579,48778,15900,7,13294,850,-32964,430579,165,-634,2140,9491
7377,390871,17378,-224,-4028,-538,-44,45,-47513,48332,15126,7,13289,847,-32955,430634,166,-633,2139,9490
7387,390881,17360,-242,-4098,-534,-38,37,-46464,47876,14371,7,13289,844,-32955,430692,165,-633,2138,9490
7398,390892,17350,-260,-4112,-536,-42,49,-45433,47411,13635,7,13290,844,-32961,430752,165,-633,2138,9490
7409,390903,17334,-226,-4126,-539,-50,46,-44417,46937,12917,7,13294,841,-32961,430813,165,-634,2137,9490
7420,390914,17344,-274,-4136,-530,-42,45,-43420,46455,12217,7,13297,842,-32970,430877,165,-635,2137,9490
7431,390925,17354,-276,-4096,-533,-36,44,-42439,45963,11535,7,13297,844,-32978,430942,165,-634,2138,9490
7442,390936,17350,-286,-4062,-536,-34,46,-41474,45464,10871,7,13293,846,-32986,431006,165,-633,2138,9490
7453,390947,17362,-218,-4048,-535,-50,49,-40524,44957,10224,7,13290,842,-32980,431069,165,-632,2137,9489
7463,390958,17338,-262,-4086,-538,-43,38,-39589,44441,9594,7,13290,841,-32985,431130,166,-632,2137,9489
7474,390968,17370,-276,-4116,-541,-45,46,-38676,43924,8985,7,13291,843,-32995,431192,165,-632,2137,9489
7485,390979,17296,-268,-4132,-541,-47,50,-37778,43399,8392,7,13296,843,-33005,431253,165,-633,2137,9490
7496,390990,17340,-260,-4076,-535,-44,45,-36894,42867,7816,7,13295,843,-33009,431317,165,-633,2137,9490
7507,391001,17328,-286,-4138,-531,-39,45,-36025,42328,7256,7,13298,845,-33021,431380,165,-634,2138,9490
7517,391012,17354,-264,-4158,-536,-40,45,-35170,41782,6710,7,13303,845,-33029,431444,166,-635,2138,9490
7528,391022,17326,-300,-4050,-536,-32,49,-34328,41231,6180,7,13299,849,-33038,431510,165,-634,2139,9490
7539,391033,17366,-260,-4162,-540,-39,45,-33498,40674,5665,7,13303,848,-33047,431573,165,-635,2139,9490
7550,391044,17314,-258,-4122,-539,-54,42,-32679,40111,5163,7,13307,847,-33055,431637,165,-636,2139,9491
7561,391055,17316,-240,-4060,-537,-51,45,-31873,39541,4676,7,13305,845,-33056,431702,165,-635,2138,9490
7571,391066,17300,-244,-4172,-541,-47,49,-31079,38967,4203,7,13313,844,-33063,431768,166,-637,2138,9491
7582,391076,17330,-246,-4040,-537,-43,52,-30298,38388,3744,7,13308,843,-33066,431835,165,-636,2137,9491
7593,391087,17328,-240,-4088,-543,-39,46,-29527,37803,3298,7,13307,841,-33070,431902,165,-635,2137,9491
7604,391098,17342,-226,-4110,-532,-35,46,-28768,37213,2866,7,13308,838,-33071,431969,165,-636,2136,9491
7615,391109,17334,-260,-4040,-531,-47,44,-28019,36618,2446,7,13304,838,-33077,432037,165,-634,2136,9491
7625,391119,17382,-270,-4124,-536,-36,47,-27281,36019,2039,7,13305,839,-33084,432103,165,-634,2136,9491
7636,391130,17360,-274,-4144,-543,-40,49,-26552,35416,1644,7,13308,840,-33092,432170,165,-635,2137,9491
7647,391141,17354,-266,-4080,-544,-44,39,-25832,34808,1260,7,13306,840,-33099,432237,165,-635,2137,9491
7658,391152,17356,-278,-4108,-538,-45,41,-25121,34196,889,7,13307,841,-33107,432304,165,-635,2137,9491
7668,391163,17392,-272,-4126,-537,-46,43,-24425,33585,532,7,13309,841,-33114,432371,166,-635,2137,9491
7679,391173,17342,-222,-4090,-539,-51,37,-23737,32969,186,7,13309,837,-33115,432437,165,-635,2136,9491
7690,391184,17370,-250,-4122,-538,-43,47,-23058,32351,-148,7,13310,837,-33120,432504,165,-635,2136,9491
7701,391195,17336,-266,-4056,-541,-43,44,-22382,31724,-475,7,13307,837,-33127,432572,165,-634,2136,9491
7711,391206,17370,-268,-4072,-532,-48,46,-21713,31093,-790,7,13305,838,-33134,432638,166,-633,2136,9491
7722,391216,17346,-326,-4054,-528,-50,43,-21052,30459,-1095,7,13302,843,-33151,432704,165,-632,2138,9491
7733,391227,17350,-290,-4094,-542,-52,49,-20392,29817,-1393,7,13303,846,-33162,432766,165,-632,2139,9492
7744,391238,17380,-294,-4000,-543,-54,55,-19739,29172,-1681,7,13295,849,-33169,432827,165,-629,2140,9491
7755,391249,17382,-270,-4070,-544,-37,47,-19094,28524,-1959,7,13292,849,-33175,432884,165,-628,2140,9491
7766,391260,17316,-254,-4086,-531,-41,49,-18456,27873,-2226,7,13292,849,-33177,432938,165,-628,2139,9491
7777,391271,17364,-220,-4030,-535,-41,48,-17825,27218,-2483,7,13287,845,-33166,432994,165,-626,2138,9489
7787,391282,17354,-236,-4128,-534,-39,50,-17199,26562,-2731,7,13289,843,-33165,433049,166,-627,2137,9489
7798,391292,17340,-224,-4068,-533,-46,43,-16579,25902,-2970,7,13288,840,-33159,433106,165,-626,2136,9488
