pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
2280,2972,-2,-4,2,1,16,1,-4,0
2280,2972,17,2,0,19,37,1,1,0
2281,2973,26,11,3,29,31,-1,3,1
2281,2973,19,8,-2,20,30,-1,4,0
2303,2996,0,-5,-3,-3,12,2,-8,-2
2303,2996,17,3,-6,18,33,1,1,-1
2305,2997,28,7,-1,29,30,-1,4,-1
2305,2997,21,9,0,22,30,-4,5,0
2317,3008,2,-5,-4,-5,13,4,-9,-2
2317,3008,17,2,4,18,36,-1,1,-2
2325,3017,29,13,3,29,29,1,6,2
2325,3017,20,8,-2,22,32,-2,8,-1
2348,3040,-1,-7,-7,-3,14,-2,-8,-2
2348,3040,17,2,4,18,33,1,0,-3
2349,3040,27,10,2,27,30,-1,2,-2
2349,3040,20,7,-2,21,32,-1,7,-1
2363,3055,-6,-6,-1,-7,4,0,-7,-1
2363,3055,17,2,5,18,30,0,2,-3
2364,3056,24,10,1,32,28,-2,4,1
2364,3056,20,10,3,22,31,-2,5,3
2377,3069,-6,-6,-1,-8,9,-1,-8,-1
2377,3069,17,2,-2,18,30,-2,3,-3
2385,3077,25,13,-5,24,27,-2,6,0
2385,3077,20,9,0,21,32,-1,4,0
2400,3092,-13,-7,-2,-10,15,4,-10,-1
2400,3092,16,3,4,17,28,2,1,-2
2408,3100,29,10,1,27,27,-2,6,2
2408,3100,21,11,6,22,29,-4,7,4
2422,3114,-5,-10,-3,-4,15,2,-8,-4
2422,3114,16,2,-8,17,29,-1,1,0
2430,3123,27,12,-1,28,26,0,4,3
2430,3123,20,9,-3,21,32,0,7,1
2445,3137,-14,-9,0,-3,18,2,-8,-1
2445,3137,15,1,2,17,29,3,2,-3
2447,3140,27,9,0,28,26,-2,5,2
2447,3140,20,11,0,22,28,-1,7,0
2459,3151,-8,-7,0,0,18,2,-8,-1
2459,3151,16,3,-2,23,25,-3,0,-3
2485,3178,24,8,4,24,24,1,4,2
2485,3178,19,11,-3,22,29,-2,3,2
2486,3178,-8,-10,0,2,19,2,-8,-1
2486,3178,15,2,3,21,26,-2,1,-4
2489,3181,27,9,-6,26,24,-2,4,-1
2489,3181,19,8,0,22,29,-1,8,1
2506,3198,-4,-11,-1,3,21,-1,-10,-2
2506,3198,16,2,3,21,24,-1,0,0
2507,3199,26,10,3,25,24,0,4,-3
2507,3199,20,9,3,21,29,1,8,3
2520,3212,-2,-9,0,2,22,-3,-11,0
2520,3212,17,1,-2,23,28,-2,1,-1
2527,3218,27,10,-2,27,26,0,4,1
2527,3218,20,8,-1,23,27,-1,7,2
2543,3235,1,-11,1,6,22,1,-11,-3
2543,3235,19,2,3,21,39,-3,0,-3
2544,3237,25,9,-6,24,25,1,2,-1
2544,3237,20,8,-3,23,31,-1,7,-1
2573,3265,0,-11,6,4,22,4,-10,-2
2573,3265,20,1,-5,22,50,0,3,1
2575,3267,25,9,0,26,25,-2,2,2
2575,3267,20,7,2,24,31,-3,6,-1
2580,3273,4,-11,-12,7,24,2,-11,-2
2580,3273,19,1,3,22,42,2,2,-1
2594,3286,23,8,-1,26,26,-3,5,0
2594,3286,20,7,-5,24,29,-1,10,3
2603,3296,2,-12,2,6,25,-1,-8,-3
2603,3296,20,1,5,22,50,-1,2,1
2604,3297,25,11,-5,24,27,-2,5,2
2604,3297,22,6,-6,24,30,-2,7,0
2625,3317,5,-11,-3,9,24,1,-10,-1
2625,3317,21,1,9,23,47,-1,5,-3
2627,3319,23,13,5,24,27,-1,3,0
2627,3319,22,7,-1,24,30,-2,10,-1
2640,3332,5,-12,-1,9,24,2,-8,-1
2640,3332,20,3,-2,22,47,-3,4,2
2647,3339,24,11,1,25,27,0,2,0
2647,3339,24,8,-2,26,32,-2,8,1
2663,3356,8,-12,-4,8,25,1,-12,-5
2663,3356,20,3,-2,20,42,-1,4,-1
2665,3357,23,9,5,26,26,-1,6,0
2665,3357,22,7,2,26,29,2,10,2
2686,3378,8,-14,0,6,25,1,-10,-2
2686,3378,20,3,-3,19,43,-5,6,3
2688,3380,24,13,0,25,27,-2,5,1
2688,3380,23,9,-3,26,28,-2,7,1
2700,3393,7,-12,1,9,27,3,-11,-1
2700,3393,19,3,0,20,48,-3,7,-2
2707,3399,22,8,1,24,23,-4,5,1
2707,3399,23,8,3,24,30,0,5,2
2723,3416,6,-12,-2,9,25,1,-10,-2
2723,3416,19,4,-4,20,40,1,6,0
2725,3417,22,10,3,23,28,3,7,-1
2725,3417,23,9,1,25,27,-1,8,-1
2745,3438,8,-12,-7,11,23,3,-10,-3
2746,3438,17,4,8,20,41,-4,3,-1
2747,3439,22,8,-7,22,26,-3,4,3
2747,3439,23,8,0,24,26,-4,7,4
2760,3452,4,-12,-6,13,24,0,-9,-2
2760,3452,17,4,1,19,47,-2,5,-5
2766,3459,21,11,2,22,26,0,5,-1
2766,3459,23,9,-9,25,25,-5,7,3
2782,3474,7,-16,5,14,29,2,-8,-2
2782,3474,18,2,-4,19,39,1,4,0
2791,3483,21,13,3,21,22,-2,5,-1
2791,3483,22,9,-2,23,27,-2,7,-3
2806,3498,8,-14,-1,15,25,0,-10,-1
2806,3498,17,3,0,27,37,-2,5,0
2807,3499,19,10,-2,21,28,-2,3,0
2807,3499,22,8,-4,23,25,2,6,1
2820,3511,9,-11,0,16,25,3,-8,-1
2820,3511,17,3,-1,29,26,-5,3,-2
2827,3519,20,8,-1,20,25,-4,6,1
2827,3519,22,7,-8,24,24,-1,7,5
2843,3535,11,-14,5,17,23,0,-12,-3
2843,3535,23,4,0,31,31,-4,6,-1
2845,3536,22,11,-5,21,24,-1,4,2
2845,3536,21,7,-1,24,23,-3,4,1
2866,3557,13,-12,-7,18,26,1,-9,-2
2866,3557,24,3,6,31,38,-3,4,1
2867,3559,19,7,4,21,25,1,4,-1
2867,3559,22,7,1,24,24,0,6,3
2880,3572,14,-9,3,17,23,0,-9,-2
2880,3572,28,3,1,32,45,-2,3,-1
2886,3579,21,9,-4,21,24,-2,4,1
2887,3579,22,6,5,24,26,-2,4,1
2910,3602,14,-10,2,20,24,3,-10,-1
2910,3602,25,2,-4,33,50,0,8,0
2912,3604,20,9,0,20,29,-2,5,1
2912,3604,21,6,-1,23,25,-3,5,1
2925,3618,16,-10,0,19,23,-1,-12,-2
2925,3618,27,3,-1,33,48,1,4,1
2927,3619,19,10,1,21,26,-2,5,0
2927,3619,22,6,-1,25,24,-1,8,1
2939,3632,16,-8,1,19,23,0,-9,-1
2939,3632,28,3,3,31,47,-3,7,3
2948,3640,19,11,-4,22,30,2,1,1
2948,3640,21,6,-3,23,20,-3,6,0
2963,3655,17,-14,-2,19,24,0,-8,-4
2963,3655,29,6,1,33,47,-1,5,0
2971,3662,19,9,0,21,27,-4,5,0
2971,3662,22,7,3,24,20,-1,3,1
3001,3694,18,-10,1,21,24,-1,-9,-4
3001,3694,31,7,-1,30,46,1,9,0
3003,3695,19,7,-4,21,30,-4,4,2
3003,3695,22,6,-3,23,20,0,6,2
3003,3696,17,-11,3,19,23,1,-9,-2
3004,3696,31,7,-3,32,42,-3,7,-1
3008,3700,20,10,-1,21,29,2,5,2
3008,3700,22,6,1,23,16,-3,2,1
3038,3730,18,-12,4,20,21,2,-8,-4
3038,3730,28,4,-3,29,44,-1,6,-1
3040,3732,20,9,5,21,29,0,3,0
3040,3732,21,6,0,22,24,-3,3,0
3045,3737,17,-14,-9,19,21,3,-9,-1
3045,3737,30,7,8,31,45,0,5,-1
3047,3739,19,6,-5,20,31,1,2,0
3047,3739,22,7,2,22,18,0,2,2
3059,3752,18,-7,3,20,21,3,-10,-4
3059,3752,28,4,-3,28,38,-3,4,0
3068,3761,19,10,1,21,26,-3,7,1
3068,3761,21,5,0,21,11,0,4,1
3083,3775,17,-9,-2,19,23,1,-9,1
3083,3775,27,7,-1,28,34,-2,7,0
3090,3783,19,11,-3,19,27,-3,6,-1
3091,3783,21,6,-1,21,17,0,5,1
3105,3798,17,-11,2,19,21,1,-9,-5
3105,3798,27,6,0,30,40,3,7,2
3107,3799,19,9,-1,20,29,-2,2,2
3107,3799,20,7,-8,20,24,-1,5,3
3128,3820,17,-10,3,19,20,1,-12,-3
3128,3820,27,5,-2,34,40,-2,7,2
3129,3822,18,10,-1,20,29,0,4,1
3129,3822,20,6,3,21,14,2,0,1
3158,3850,17,-10,-1,18,22,-1,-9,-4
3158,3850,26,7,0,33,35,-5,6,-1
3160,3852,19,8,-5,22,26,0,4,-1
3160,3852,19,6,0,20,14,-1,2,0
3166,3858,17,-11,-3,18,23,3,-10,-2
3166,3858,28,7,7,38,36,-2,8,-1
3167,3859,18,8,1,21,28,-2,2,-1
3167,3859,19,6,-3,20,20,2,1,-1
3188,3880,17,-9,1,19,21,0,-6,-3
3188,3880,31,8,-3,34,23,-1,3,0
3189,3882,19,12,3,21,27,-1,4,0
3189,3882,19,5,-2,20,20,-1,0,1
3204,3896,17,-7,-6,19,21,2,-8,-3
3204,3896,28,4,5,37,32,-4,4,1
3205,3897,19,10,1,21,27,0,5,0
3205,3897,19,6,0,18,10,-2,-1,2
3225,3917,16,-6,2,19,20,1,-9,0
3225,3917,36,7,0,33,32,-2,4,0
3233,3926,20,7,-6,22,26,1,2,2
3233,3926,18,5,3,19,16,-2,1,0
3239,3932,18,-6,1,19,21,0,-9,-1
3239,3932,30,6,-7,36,38,-2,7,-3
3248,3941,20,11,4,22,29,-2,4,0
3248,3941,17,5,-3,15,21,1,1,1
3263,3956,17,-5,-6,18,20,-1,-9,-1
3263,3956,32,7,2,37,30,-2,4,1
3264,3957,19,12,2,22,30,-2,6,0
3264,3957,17,5,1,19,10,3,-2,0
3285,3977,18,-2,4,17,20,2,-8,-3
3285,3977,34,4,-2,37,39,0,8,1
3292,3984,20,7,-9,24,29,-1,2,1
3292,3984,17,5,3,17,9,-3,-1,0
3316,4008,16,-4,4,18,22,3,-6,-2
3316,4008,33,10,2,35,30,1,6,1
3317,4009,21,7,-1,23,29,-2,3,0
3317,4009,13,5,-5,13,11,-2,-1,0
3330,4023,16,-4,1,18,23,2,-10,-3
3330,4023,34,10,2,36,36,-1,2,-2
3332,4025,20,11,0,22,28,1,6,3
3332,4025,14,6,0,16,-2,-2,-4,1
3345,4038,17,-3,-3,19,21,0,-8,-4
3345,4038,31,11,5,31,31,-4,4,-1
3347,4039,21,7,1,24,29,-4,0,1
3347,4039,14,6,-1,14,0,2,-1,-2
3368,4060,16,-4,-5,17,22,1,-8,-6
3368,4060,30,10,-1,37,26,2,8,2
3369,4062,21,11,-3,23,28,-2,3,0
3369,4062,12,6,4,14,8,1,0,1
3383,4076,16,-3,-3,16,22,1,-9,-3
3383,4076,34,6,-2,29,29,0,6,3
3384,4077,20,9,2,23,26,0,7,0
3384,4077,13,4,3,11,3,-2,-3,2
3405,4098,16,-2,-3,17,23,3,-7,-5
3406,4098,31,12,3,29,30,-1,3,-1
3407,4099,21,11,-3,22,26,2,6,-2
3407,4099,13,6,-8,12,5,0,-2,1
3444,4136,16,-1,0,17,23,-3,-2,-4
3444,4136,31,8,4,36,35,-4,4,0
3446,4138,20,10,-5,23,26,-3,2,-1
3446,4138,10,5,-3,12,15,3,-1,0
3447,4139,15,-2,3,16,23,2,-7,0
3447,4139,30,5,-8,31,30,-1,6,1
3450,4143,20,8,0,22,26,0,1,0
3451,4143,11,3,3,11,4,-2,-3,-2
3466,4158,15,-2,-2,16,22,1,-7,-2
3466,4158,30,11,-4,29,35,-1,4,-1
3467,4159,21,12,5,22,26,-1,2,4
3467,4159,10,4,-6,11,-3,-1,-3,1
3488,4180,14,-3,8,16,23,2,-7,-3
3488,4180,29,8,-1,33,32,-1,1,0
3490,4182,20,7,-4,23,25,-3,3,1
3490,4182,11,5,-1,13,7,3,-2,1
3502,4195,15,-3,3,16,23,2,-4,-6
3502,4195,25,11,1,35,25,-2,4,-1
3509,4201,20,8,-1,23,24,1,4,2
3509,4201,10,4,-5,11,17,2,-1,-1
3525,4217,14,-3,-1,16,24,-1,-6,-2
3525,4217,29,7,-3,30,32,2,4,-1
3539,4232,20,9,1,23,24,2,4,2
3539,4232,10,4,-4,9,5,0,-5,-1
3548,4240,14,-2,4,17,23,0,-5,-2
3548,4240,30,11,-4,31,24,-4,2,0
3549,4241,21,9,-1,23,24,-1,1,0
3549,4241,11,2,-10,10,-6,3,-5,-1
3562,4254,15,0,-2,17,23,5,-6,-4
3562,4254,27,10,4,33,24,-3,2,3
3569,4261,21,7,-2,23,25,0,3,0
3569,4261,12,4,1,12,0,-1,-6,-1
3586,4278,15,-1,-3,17,22,3,-5,-5
3586,4278,28,8,2,32,23,0,5,1
3587,4279,21,10,-4,23,26,1,4,1
3587,4279,5,3,7,2,0,-1,-4,-1
3608,4300,15,0,-3,18,21,0,-5,-2
3608,4300,30,8,1,32,29,-2,5,0
3623,4315,21,10,2,23,25,-3,2,0
3623,4315,8,2,-4,1,13,2,-8,0
3624,4316,15,2,1,16,23,1,-5,0
3624,4316,26,9,1,32,34,-2,8,0
3629,4322,21,9,1,23,26,-1,7,1
3629,4322,4,2,-1,1,-3,0,-6,1
3645,4338,15,1,-7,17,24,-1,-4,-3
3645,4338,31,8,-2,29,28,-1,3,2
3647,4339,21,11,6,23,24,-2,3,0
3647,4339,1,2,2,-1,-3,4,-6,0
3675,4368,16,2,1,18,23,-1,-4,-3
3675,4368,27,9,-3,28,29,-2,3,0
3677,4369,20,10,-11,22,27,-1,6,0
3677,4369,-1,4,3,-1,-8,2,-5,-1
3682,4374,15,1,1,17,21,2,-5,-3
3682,4374,32,9,3,33,29,-3,6,0
3689,4381,21,11,3,21,27,-3,3,2
3689,4381,3,3,-4,4,-10,1,-3,-1
3705,4397,15,1,4,18,19,-4,-1,-4
3705,4397,30,13,4,27,29,1,3,-2
3707,4399,21,10,0,22,28,-1,5,2
3707,4399,-6,2,-4,-2,1,1,-6,1
3729,4421,15,1,-5,17,22,2,-5,-3
3729,4421,29,10,-1,29,33,-5,6,-1
3734,4426,20,10,2,21,25,-3,4,-2
3734,4426,-7,-1,-3,-4,1,-2,-8,-2
3742,4434,16,2,4,17,23,0,-4,1
3742,4434,25,11,2,28,31,0,4,4
3749,4441,19,11,-5,21,26,3,6,1
3749,4441,-8,-2,-11,-3,12,-2,-7,-2
3766,4458,14,2,6,17,25,2,-4,-3
3766,4458,29,10,1,30,31,-1,4,-1
3767,4459,20,6,-4,20,25,-4,7,1
3767,4459,-3,-1,2,2,3,2,-6,-1
3787,4479,15,2,1,17,23,1,-3,-2
3787,4479,27,7,4,28,33,-1,6,1
3795,4488,19,10,-8,20,28,0,4,-1
3795,4488,-6,-3,3,-2,9,2,-4,-1
3802,4494,15,2,3,17,21,1,-4,-5
3802,4494,24,9,4,28,30,3,3,3
3809,4501,18,8,-6,20,27,0,3,2
3809,4501,2,-3,1,3,8,0,-7,3
3825,4518,16,2,4,18,23,1,-1,-5
3825,4518,27,11,-7,29,27,-1,4,0
3832,4524,18,6,4,21,27,-2,6,0
3832,4524,-1,-3,2,0,4,4,-7,1
3848,4541,15,1,-3,18,22,-3,2,1
3848,4541,27,7,-5,28,28,-2,5,0
3849,4542,18,10,2,20,26,-3,0,-1
3850,4542,2,-6,-2,5,9,4,-5,-2
3862,4554,16,2,-1,19,30,-4,-3,-2
3862,4554,24,9,0,28,27,0,1,2
3871,4563,19,9,-1,21,26,-4,7,1
3871,4563,0,-2,6,-1,12,3,-9,-2
3886,4578,15,2,-8,18,31,-3,-2,-2
3886,4578,27,9,1,27,30,-3,5,-2
3887,4579,18,8,-3,21,27,1,5,-1
3887,4579,2,-5,-5,1,18,-2,-8,-2
3908,4600,16,2,0,19,32,1,0,-1
3908,4600,30,14,7,25,25,-1,4,0
3909,4602,19,6,6,21,26,-2,4,2
3909,4602,0,-3,-4,-7,3,-2,-8,-1
3922,4614,16,2,4,18,36,-1,-1,-3
3922,4614,27,7,-6,28,25,-1,7,1
3930,4623,19,6,0,21,30,-1,7,-2
3930,4623,1,-7,-6,-6,10,0,-7,-4
3961,4654,17,1,3,18,35,0,0,-1
3961,4654,24,8,1,27,23,-1,4,1
3962,4655,20,8,-3,21,30,-1,7,2
3962,4655,-8,-6,-3,-7,6,1,-7,-1
3968,4661,16,2,0,17,31,0,1,-2
3968,4661,25,9,1,27,31,-3,3,0
3970,4662,19,7,0,21,28,1,6,2
3970,4662,-4,-9,-5,-1,14,3,-9,-3
3982,4674,17,2,-8,18,31,0,1,-4
3982,4674,23,11,5,31,27,-2,5,2
3990,4683,19,8,2,21,29,-1,6,-1
3990,4683,-3,-4,6,-6,10,3,-8,-2
4005,4698,17,2,1,17,36,-1,1,-1
4005,4698,28,8,-10,24,29,2,3,-3
4007,4700,19,8,1,21,32,-3,8,2
4007,4700,-5,-6,4,-9,12,3,-8,0
4028,4720,16,2,-3,18,25,-1,2,1
4028,4720,29,8,1,28,28,1,4,-3
4034,4726,20,12,-1,21,32,2,5,3
4034,4726,-10,-5,-2,-9,11,0,-9,-1
4042,4733,15,2,7,16,27,0,-1,-3
4042,4733,26,10,4,29,29,-3,5,-1
4051,4743,21,10,-5,21,27,-4,6,-2
4051,4743,-7,-9,-3,-1,17,-1,-9,-2
4065,4756,15,2,3,17,35,0,1,0
4065,4756,27,11,-10,24,27,0,6,0
4073,4765,19,11,8,21,32,-1,6,1
4073,4765,-7,-8,-3,-1,22,0,-9,0
4095,4788,16,1,-1,17,26,-2,1,-3
4095,4788,27,5,1,29,26,1,4,1
4097,4789,19,7,-6,20,29,-2,6,3
4097,4789,-10,-11,-2,0,17,2,-12,-2
4102,4793,16,2,-3,18,24,-1,1,-3
4102,4793,23,14,2,24,27,-3,3,0
4110,4803,19,10,-4,21,31,-2,9,3
4110,4803,-7,-10,1,1,22,2,-7,1
4126,4818,15,2,2,20,27,-3,2,-3
4126,4818,25,9,-8,25,26,-3,5,2
4127,4820,19,10,1,22,30,-2,2,2
4127,4820,-4,-9,-5,5,23,1,-8,-2
4148,4840,15,2,6,20,22,-2,0,1
4148,4840,26,13,1,26,25,-1,6,-1
4149,4841,20,7,1,21,29,0,5,-2
4150,4841,-2,-10,-2,3,21,2,-7,-5
4162,4854,18,1,0,21,26,1,0,0
4162,4854,27,8,-6,26,26,1,7,1
4171,4863,20,8,-1,23,27,-3,6,4
4171,4863,1,-8,-2,6,25,-1,-9,-2
4185,4877,19,1,6,22,28,-1,2,-3
4185,4877,26,9,0,23,24,0,5,0
4187,4879,20,8,-6,22,28,-1,8,0
4187,4879,1,-11,-4,5,24,1,-8,0
4208,4900,19,2,3,24,36,0,0,0
4208,4900,25,7,8,24,24,-1,0,1
4209,4902,20,6,-5,22,31,-2,7,1
4209,4902,4,-11,3,9,22,3,-8,-2
4238,4930,20,1,-4,22,37,0,2,0
4238,4930,24,7,0,25,26,-2,3,-1
4239,4931,20,7,3,24,30,0,6,1
4239,4931,6,-11,-3,6,24,-2,-9,1
4244,4937,20,1,-1,22,43,-3,3,-5
4244,4937,25,9,2,26,26,0,3,2
4253,4945,21,8,2,25,29,-3,7,0
4253,4945,6,-10,0,8,24,-1,-11,-1
4268,4960,20,1,-5,21,37,-1,6,0
4268,4960,24,13,9,23,24,-5,1,2
4270,4962,21,5,-7,23,27,-2,9,0
4270,4962,5,-12,1,7,24,3,-10,-1
4282,4974,21,1,-7,22,41,-5,2,-3
4282,4974,24,9,-1,24,26,1,4,0
4291,4982,22,8,6,24,27,-2,8,0
4291,4982,6,-12,1,8,24,5,-10,-4
4305,4998,20,2,0,19,38,0,5,1
4305,4998,22,8,-7,23,23,-2,4,4
4307,4999,23,7,-1,24,29,-2,7,3
4307,4999,7,-11,-1,7,22,3,-7,-3
4328,5020,19,3,4,20,43,-2,5,-3
4328,5020,24,12,-3,22,24,0,4,0
4329,5022,23,7,-1,25,27,-1,8,2
4329,5022,6,-13,-1,7,24,0,-9,-3
4351,5043,18,2,1,18,37,-1,3,3
4351,5043,23,9,2,23,22,-2,2,0
4352,5044,22,8,0,24,26,-2,5,-1
4352,5044,6,-12,4,7,23,2,-11,-3
4365,5056,20,4,-3,18,55,-3,8,-1
4365,5056,22,9,0,22,25,0,4,0
4405,5097,23,7,-7,25,26,-1,8,1
4405,5097,7,-12,-1,10,24,2,-9,-1
4406,5098,18,3,2,20,34,-1,3,-3
4406,5098,22,11,-3,22,24,0,5,2
4419,5110,22,7,4,23,27,-1,7,1
4419,5110,5,-12,-4,12,21,0,-8,-1
4419,5112,18,3,9,20,39,0,4,0
4419,5112,22,7,-4,21,26,-3,5,0
4421,5114,23,9,2,24,23,-1,6,2
4421,5114,8,-11,-4,12,25,1,-9,-4
4425,5117,16,3,3,19,48,0,3,1
4425,5117,21,11,2,21,23,0,5,1
4427,5119,21,9,-1,23,26,-2,7,2
4427,5119,7,-12,-1,15,23,-1,-9,-3
4448,5140,17,4,1,27,37,-6,4,0
4448,5140,20,11,2,21,24,-2,3,-1
4449,5141,22,8,-3,24,24,-1,9,2
4449,5141,10,-13,-5,15,25,1,-11,-1
4470,5162,17,3,-6,25,30,-3,5,-1
4470,5162,20,9,1,20,24,0,7,0
4478,5170,21,9,-1,24,22,-3,6,1
4478,5170,10,-13,3,16,23,1,-9,-1
4485,5177,17,3,3,28,44,1,6,-1
4485,5177,19,7,-7,21,25,-2,4,1
4492,5184,22,7,3,23,24,-3,7,2
4492,5184,12,-12,-4,17,25,0,-9,-3
4509,5201,17,2,-3,27,29,-3,5,-3
4509,5201,21,13,-1,20,22,-2,4,0
4514,5206,22,6,-1,23,24,-1,4,1
4514,5206,13,-13,1,17,24,1,-11,0
4538,5230,24,3,3,32,43,0,5,-3
4538,5230,20,8,2,20,26,1,4,1
4545,5237,21,7,-5,23,24,-1,4,0
4545,5237,14,-9,0,19,21,0,-10,-1
4545,5237,26,2,-4,29,51,1,7,0
4545,5237,20,8,4,21,28,-3,4,-1
4553,5245,22,6,-1,24,24,-1,4,-1
4553,5245,15,-13,2,19,23,3,-10,-3
4568,5261,27,4,3,33,37,1,6,1
4568,5261,19,8,-8,20,24,-1,5,1
4569,5262,21,6,2,23,23,-4,6,5
4569,5262,16,-13,-3,19,22,-2,-8,-3
4591,5284,27,2,4,32,44,-3,4,1
4591,5284,19,9,-3,21,29,-2,6,0
4592,5285,21,5,0,23,24,1,5,0
4592,5285,17,-12,-1,19,23,2,-11,-4
4604,5297,29,3,5,31,48,-3,7,2
4604,5297,19,11,2,20,27,-1,6,4
4613,5305,22,5,-10,23,20,0,6,0
4613,5305,17,-10,-1,19,23,0,-10,-3
4628,5320,26,2,1,29,42,0,4,-2
4628,5320,20,7,1,21,28,-3,4,-1
4634,5326,22,5,-2,22,21,-1,4,0
4634,5326,17,-11,3,20,22,2,-10,-1
4651,5342,29,7,-2,32,42,0,4,0
4651,5342,19,8,-1,19,28,-1,4,1
4652,5344,22,6,0,23,21,-1,5,2
4652,5344,17,-8,0,19,22,1,-10,-2
4665,5357,28,5,-3,29,49,-3,5,1
4665,5357,20,7,0,19,30,0,3,0
4672,5364,21,6,2,22,22,2,5,-1
4672,5364,18,-10,0,19,20,2,-10,-5
4696,5388,26,5,1,30,37,-4,6,1
4696,5388,18,11,2,20,28,-3,4,1
4697,5389,21,5,-2,22,15,-3,3,3
4697,5389,17,-11,-4,18,21,1,-9,-3
4710,5403,25,7,1,30,37,0,8,0
4710,5403,19,7,0,21,27,-1,4,1
4712,5404,21,6,3,22,15,2,1,1
4712,5404,17,-10,-3,18,23,0,-11,-3
4725,5418,28,4,3,31,36,-4,6,-2
4725,5418,18,8,-6,19,28,-2,3,-2
4731,5424,20,6,3,21,16,3,5,3
4732,5424,17,-11,2,19,18,2,-8,-2
4748,5440,24,9,-2,28,39,-2,5,1
4748,5440,18,6,-5,19,28,-5,3,1
4749,5442,21,5,2,20,18,-2,4,1
4749,5442,16,-8,0,19,20,2,-9,-3
4770,5463,29,6,-2,35,43,0,6,0
4770,5463,18,12,0,20,29,0,4,1
4772,5464,19,6,-3,20,17,-2,3,1
4772,5464,16,-8,0,17,21,3,-9,-2
4793,5486,25,6,3,34,37,-1,4,-2
4793,5486,18,13,3,21,26,-1,4,0
4794,5487,19,6,-3,20,15,-2,2,0
4795,5487,16,-12,3,19,21,4,-12,-1
4808,5500,25,6,-1,36,40,-2,5,0
4808,5500,17,8,0,20,27,0,4,3
4809,5502,18,7,-1,20,15,3,2,0
4809,5502,16,-10,-2,18,22,0,-7,-3
4830,5523,31,7,0,37,27,0,3,1
4830,5523,19,9,2,20,27,-1,3,0
4832,5524,18,6,-4,20,20,-2,1,-1
4832,5524,16,-12,-1,20,19,0,-9,-1
4844,5536,34,6,0,33,34,-2,8,1
4844,5536,18,9,5,21,28,1,4,0
4853,5546,19,5,-1,20,18,1,-2,2
4853,5546,16,-9,-9,19,20,2,-5,-2
4868,5560,34,6,2,39,33,-1,9,0
4868,5560,19,8,-1,22,27,-1,4,-1
4870,5562,19,5,0,19,17,-3,1,0
4870,5562,17,-7,11,19,21,0,-9,-4
4890,5582,33,8,-2,30,32,-1,4,2
4890,5582,19,10,-3,22,27,-1,4,2
4898,5590,19,5,-3,20,20,-2,2,0
4898,5590,16,-6,1,19,20,1,-8,-3
4904,5596,32,6,0,35,36,-3,4,-2
4904,5596,20,9,1,23,29,-1,3,0
4913,5605,17,6,-2,16,18,0,0,2
4913,5605,17,-5,0,18,21,-1,-8,-2
4927,5619,36,5,-3,35,30,-3,7,-1
4927,5619,20,9,-1,21,29,1,3,1
4943,5635,16,5,-6,17,17,-1,-1,0
4943,5635,17,-5,4,19,20,1,-8,-5
4951,5643,33,5,3,34,25,-1,8,1
4951,5643,20,8,-3,23,29,-3,4,2
4957,5649,15,5,-2,12,6,-1,1,-1
4957,5649,16,-6,-1,18,21,2,-9,-2
4964,5656,30,8,1,34,34,-2,6,0
4964,5656,21,10,1,22,29,-1,5,1
4973,5665,15,5,2,15,13,-3,-1,0
4973,5665,16,-5,-4,17,22,3,-8,-1
4988,5681,35,9,1,34,28,0,6,3
4988,5681,21,9,-4,24,28,2,3,-3
4989,5682,14,6,0,15,2,1,-2,-1
4989,5682,17,-2,6,18,23,2,-9,-4
5010,5703,34,8,-2,30,31,-2,5,3
5010,5703,21,10,-9,22,28,-3,4,1
5012,5704,12,6,2,11,3,-3,-2,1
5012,5704,15,-5,-4,16,21,-2,-8,-5
5033,5725,30,10,8,31,34,2,5,-3
5033,5725,21,8,-5,21,28,-2,7,1
5035,5727,11,5,1,10,15,4,-2,2
5035,5727,16,-4,-2,17,23,-2,-11,-2
5048,5740,29,12,1,36,29,-2,4,0
5048,5740,21,9,3,22,28,-2,5,1
5049,5742,13,5,-4,13,4,1,-2,1
5049,5742,16,-1,0,16,23,4,-4,-2
5071,5763,33,8,-4,30,26,1,2,-1
5071,5763,20,10,1,22,25,0,6,0
5072,5764,11,4,-1,10,6,0,-2,1
5072,5764,15,-3,4,15,24,1,-9,-3
5084,5777,26,7,2,31,25,-3,4,-1
5084,5777,20,5,-6,21,25,3,3,1
5093,5786,11,4,-3,11,5,0,-3,0
5093,5786,15,-2,-3,16,24,0,-6,-3
5108,5800,31,10,-2,31,25,-2,8,-2
5108,5800,20,10,5,22,25,-3,2,1
5109,5801,9,2,-5,11,6,4,-3,-1
5109,5801,15,-4,1,15,21,3,-6,0
5131,5823,27,9,-2,30,30,0,3,0
5131,5823,20,11,4,21,26,-1,3,2
5132,5824,11,5,-1,13,7,0,-5,0
5132,5824,13,-2,1,16,23,-1,-7,-3
5153,5845,31,7,3,32,33,-3,2,0
5153,5845,20,7,-3,23,26,-4,0,0
5154,5846,10,4,-2,12,3,2,-4,2
5154,5846,15,-3,5,16,22,2,-7,-3
5168,5860,31,10,-6,28,33,-1,4,-2
5168,5860,20,11,9,22,24,1,4,-2
