pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,imu_match,imu_source_idx,imu_pc_t_ms,imu_dt_ms,imu_t_ms,imu_ax_raw,imu_ay_raw,imu_az_raw,imu_gx_raw,imu_gy_raw,imu_gz_raw,imu_mad_roll_mdeg,imu_mad_pitch_mdeg,imu_mad_yaw_mdeg,imu_mad_us,imu_ekf_roll_mdeg,imu_ekf_pitch_mdeg,imu_ekf_yaw_mdeg,imu_traceP_1e6,imu_ekf_us,imu_bx_uradps,imu_by_uradps,imu_bz_uradps,emg_dc0,emg_dc1,emg_dc2,emg_dc3,emg_dc4,emg_dc5,emg_dc6,emg_dc7,emg_hp0,emg_hp1,emg_hp2,emg_hp3,emg_hp4,emg_hp5,emg_hp6,emg_hp7,emg_rect0,emg_rect1,emg_rect2,emg_rect3,emg_rect4,emg_rect5,emg_rect6,emg_rect7,emg_env0,emg_env1,emg_env2,emg_env3,emg_env4,emg_env5,emg_env6,emg_env7
10395,11152,0,-2,0,-1,-2,1,0,3,1,923,10399.000,-4.000,1136084,13016,-792,8538,-533,-364,53,36227,-16025,-21006,7,-33149,2897,-47985,84867,165,-483,2021,7721,0.362045,-1.606455,0.487264,-0.566790,-3.528096,1.369240,0.379934,3.386156,0.625225,-0.610632,-0.339296,-0.792502,-2.536598,-0.020664,0.789625,0.636939,0.625225,0.610632,0.339296,0.792502,2.536598,0.020664,0.789625,0.636939,0.734082,0.662120,0.661600,0.630844,1.865417,0.708914,0.724551,0.795468
10423,11180,0,-2,0,2,0,0,-1,2,1,925,10421.000,2.000,1136107,13212,-782,8434,-541,-312,51,37344,-17030,-20250,7,-33065,2902,-47903,84456,165,-489,2017,7703,0.362045,-1.606455,0.487264,2.433210,-1.528096,0.369240,-0.620066,2.386156,0.268932,-0.262655,-0.145944,0.949525,-0.230810,-0.439025,-0.090490,-0.156166,0.268932,0.262655,0.145944,0.949525,0.230810,0.439025,0.090490,0.156166,0.662505,0.644664,0.659393,0.679227,1.858356,0.682650,0.724854,0.791026
10423,11180,-3,-1,-3,-1,3,-3,0,1,1,925,10421.000,2.000,1136107,13212,-782,8434,-541,-312,51,37344,-17030,-20250,7,-33065,2902,-47903,84456,165,-489,2017,7703,-2.637955,-0.606455,-2.512736,-0.566790,1.471904,-2.630760,0.379934,1.386156,-1.174732,0.317159,-1.353185,-0.881984,1.191129,-1.479250,0.391213,-0.497309,1.174732,0.317159,1.353185,0.881984,1.191129,1.479250,0.391213,0.497309,0.659430,0.648768,0.738219,0.707362,1.838164,0.782944,0.722437,0.779386
10425,11181,-1,1,-1,-1,9,0,-1,-3,1,925,10421.000,4.000,1136107,13212,-782,8434,-541,-312,51,37344,-17030,-20250,7,-33065,2902,-47903,84456,165,-489,2017,7703,-0.637955,1.393545,-0.512736,-0.566790,7.471904,0.369240,-0.620066,-2.613844,0.354978,0.996694,0.278219,-0.379373,3.093166,0.654130,-0.261861,-1.934456,0.354978,0.996694,0.278219,0.379373,3.093166,0.654130,0.261861,1.934456,0.659821,0.620824,0.740046,0.712446,1.950091,0.779784,0.668969,0.897439
10425,11181,0,0,-2,1,0,-3,1,-3,1,925,10421.000,4.000,1136107,13212,-782,8434,-541,-312,51,37344,-17030,-20250,7,-33065,2902,-47903,84456,165,-489,2017,7703,0.362045,0.393545,-1.512736,1.433210,-1.528096,-2.630760,1.379934,-2.613844,0.582825,-0.001422,-0.310464,0.697091,-2.540744,-1.009044,0.747637,-0.832080,0.582825,0.001422,0.310464,0.697091,2.540744,1.009044,0.747637,0.832080,0.676799,0.532295,0.700462,0.706969,2.064906,0.821110,0.698146,0.895102
10438,11195,0,-1,-1,-1,-2,0,-1,-4,1,927,10443.000,-5.000,1136129,13112,-762,8562,-540,-9,55,38437,-18021,-19471,7,-33057,2897,-47860,83990,165,-490,2006,7663,0.362045,-0.606455,-0.512736,-0.566790,-3.528096,0.369240,-0.620066,-3.613844,0.250694,-0.430748,0.296594,-0.560429,-1.953139,0.856383,-0.538687,-0.788044,0.250694,0.430748,0.296594,0.560429,1.953139,0.856383,0.538687,0.788044,0.575813,0.544138,0.704906,0.675716,2.117919,0.851699,0.546917,0.919419
10438,11195,2,0,-1,-1,2,-1,-1,-1,1,927,10443.000,-5.000,1136129,13112,-762,8562,-540,-9,55,38437,-18021,-19471,7,-33057,2897,-47860,83990,165,-490,2006,7663,2.362045,0.393545,-0.512736,-0.566790,0.471904,-0.630760,-0.620066,-0.613844,0.968106,0.244856,0.127576,-0.241061,0.880429,-0.061775,-0.231709,0.951443,0.968106,0.244856,0.127576,0.241061,0.880429,0.061775,0.231709,0.951443,0.629958,0.533701,0.666299,0.669773,2.076669,0.851727,0.549405,0.924149
10440,11196,1,-1,1,-1,2,1,-1,-1,1,927,10443.000,-3.000,1136129,13112,-762,8562,-540,-9,55,38437,-18021,-19471,7,-33057,2897,-47860,83990,165,-490,2006,7663,1.362045,-0.606455,1.487264,-0.566790,0.471904,1.369240,-0.620066,-0.613844,-0.013719,-0.324815,0.915148,-0.103689,0.378705,0.833701,-0.099666,0.409250,0.013719,0.324815,0.915148,0.103689,0.378705,0.833701,0.099666,0.409250,0.629725,0.511163,0.702685,0.666934,2.068947,0.851556,0.540763,0.921729
10440,11196,1,1,1,0,11,2,0,-3,1,927,10443.000,-3.000,1136129,13112,-762,8562,-540,-9,55,38437,-18021,-19471,7,-33057,2897,-47860,83990,165,-490,2006,7663,1.362045,1.393545,1.487264,0.433210,9.471904,2.369240,0.379934,-2.613844,-0.005901,0.720558,0.393638,0.385536,4.034122,0.788742,0.387266,-0.684239,0.005901,0.720558,0.393638,0.385536,4.034122,0.788742,0.387266,0.684239,0.589153,0.540945,0.685499,0.659301,2.281759,0.877058,0.527346,0.895416
10453,11209,0,-1,-1,-1,5,1,-1,-1,1,928,10454.000,-1.000,1136140,13104,-738,8552,-534,71,45,38970,-18504,-19079,7,-33068,2893,-47842,83762,165,-490,2001,7642,0.362045,-0.606455,-0.512736,-0.566790,3.471904,1.369240,-0.620066,-0.613844,-0.432675,-0.550335,-0.690955,-0.264303,-0.845596,-0.090870,-0.263559,0.565957,0.432675,0.550335,0.690955,0.264303,0.845596,0.090870,0.263559,0.565957,0.592726,0.559635,0.709094,0.660951,2.290985,0.870863,0.506815,0.880481
10453,11209,-2,0,-1,1,5,0,2,1,1,928,10454.000,-1.000,1136140,13104,-738,8552,-534,71,45,38970,-18504,-19079,7,-33068,2893,-47842,83762,165,-490,2001,7642,-1.637955,0.393545,-0.512736,1.433210,3.471904,0.369240,2.379934,1.386156,-1.046382,0.193417,-0.297205,0.746586,-0.363721,-0.469223,1.177043,1.103711,1.046382,0.193417,0.297205,0.746586,0.363721,0.469223,1.177043,1.103711,0.627612,0.518899,0.670226,0.690036,2.287768,0.877136,0.592430,0.894496
10455,11211,0,1,-1,-1,7,1,3,1,1,928,10454.000,1.000,1136140,13104,-738,8552,-534,71,45,38970,-18504,-19079,7,-33068,2893,-47842,83762,165,-490,2001,7642,0.362045,1.393545,-0.512736,-0.566790,5.471904,1.369240,3.379934,1.386156,0.410186,0.513332,-0.127839,-0.539139,0.703823,0.228307,0.936425,0.474746,0.410186,0.513332,0.127839,0.539139,0.703823,0.228307,0.936425,0.474746,0.631919,0.518936,0.659423,0.669675,2.294985,0.856151,0.637481,0.903417
10455,11211,0,-1,2,-2,6,-1,2,-1,1,928,10454.000,1.000,1136140,13104,-738,8552,-534,71,45,38970,-18504,-19079,7,-33068,2893,-47842,83762,165,-490,2001,7642,0.362045,-0.606455,2.487264,-1.566790,4.471904,-0.630760,2.379934,-0.613844,0.176436,-0.639470,1.235421,-0.662040,-0.127397,-0.762070,-0.027346,-0.656067,0.176436,0.639470,1.235421,0.662040,0.127397,0.762070,0.027346,0.656067,0.602929,0.517936,0.620540,0.588584,1.818681,0.868218,0.632685,0.912642
10476,11233,-2,-1,0,-1,-3,-3,1,0,1,930,10476.000,0.000,1136162,13076,-778,8548,-544,269,41,40039,-19463,-18274,7,-33103,2900,-47845,83331,165,-491,2001,7643,-1.637955,-0.606455,0.487264,-0.566790,-4.528096,-2.630760,1.379934,0.386156,-0.784381,-0.275059,-0.328873,0.145369,-3.926026,-1.188067,-0.441899,0.147938,0.784381,0.275059,0.328873,0.145369,3.926026,1.188067,0.441899,0.147938,0.621403,0.499602,0.624187,0.588360,2.099482,0.763198,0.563399,0.823320
10476,11233,-3,-1,1,0,0,0,0,-1,1,930,10476.000,0.000,1136162,13076,-778,8548,-544,269,41,40039,-19463,-18274,7,-33103,2900,-47845,83331,165,-491,2001,7643,-2.637955,-0.606455,1.487264,0.433210,-1.528096,0.369240,0.379934,-0.613844,-0.767527,-0.118313,0.288676,0.492665,-0.398317,0.779378,-0.620213,-0.366503,0.767527,0.118313,0.288676,0.492665,0.398317,0.779378,0.620213,0.366503,0.632691,0.473253,0.622365,0.564485,1.989864,0.791093,0.548050,0.811463
10482,11239,0,0,-2,0,6,0,-3,0,1,931,10487.000,-5.000,1136173,13030,-776,8616,-529,295,38,40576,-19938,-17861,7,-33143,2901,-47869,83135,165,-488,2000,7639,0.362045,0.393545,-1.512736,0.433210,4.471904,0.369240,-2.620066,0.386156,0.960268,0.379246,-1.166239,0.211913,2.409488,0.335239,-1.557185,0.272490,0.960268,0.379246,1.166239,0.211913,2.409488,0.335239,1.557185,0.272490,0.678968,0.478867,0.694959,0.507396,2.090560,0.787457,0.687732,0.813655
10482,11239,2,1,0,0,3,0,1,-1,1,931,10487.000,-5.000,1136173,13030,-776,8616,-529,295,38,40576,-19938,-17861,7,-33143,2901,-47869,83135,165,-488,2000,7639,2.362045,1.393545,0.487264,0.433210,1.471904,0.369240,1.379934,-0.613844,1.273319,0.593264,0.358631,0.091152,-0.254001,0.144199,1.050743,-0.312928,1.273319,0.593264,0.358631,0.091152,0.254001,0.144199,1.050743,0.312928,0.691546,0.497261,0.601134,0.449978,2.067295,0.682111,0.735463,0.807071
10498,11254,1,-2,-1,1,-1,0,0,0,1,932,10498.000,0.000,1136184,13000,-776,8566,-532,220,40,41124,-20410,-17442,7,-33172,2902,-47882,82971,165,-487,2000,7635,1.362045,-1.606455,-0.512736,1.433210,-2.528096,0.369240,0.379934,0.386156,0.117564,-1.035225,-0.275876,0.469344,-1.829801,0.062025,0.021827,0.295534,0.117564,1.035225,0.275876,0.469344,1.829801,0.062025,0.021827,0.295534,0.685728,0.502853,0.601057,0.455998,1.956900,0.659535,0.732148,0.624746
10498,11254,1,2,1,-1,5,1,-1,0,1,932,10498.000,0.000,1136184,13000,-776,8566,-532,220,40,41124,-20410,-17442,7,-33172,2902,-47882,82971,165,-487,2000,7635,1.362045,2.393545,1.487264,-0.566790,3.471904,1.369240,-0.620066,0.386156,0.050569,1.275258,0.741608,-0.658391,1.793755,0.456816,-0.420748,0.127120,0.050569,1.275258,0.741608,0.658391,1.793755,0.456816,0.420748,0.127120,0.667939,0.607473,0.627430,0.451871,1.896888,0.614138,0.713275,0.584814
10500,11256,-3,1,-1,1,0,-1,0,0,1,932,10498.000,2.000,1136184,13000,-776,8566,-532,220,40,41124,-20410,-17442,7,-33172,2902,-47882,82971,165,-487,2000,7635,-2.637955,1.393545,-0.512736,1.433210,-1.528096,-0.630760,0.379934,0.386156,-1.698794,0.118398,-0.541280,0.577075,-1.379123,-0.663780,0.249157,0.054679,1.698794,0.118398,0.541280,0.577075,1.379123,0.663780,0.249157,0.054679,0.804853,0.597304,0.638993,0.453365,1.860526,0.596869,0.701760,0.545768
10500,11256,-3,0,0,0,-2,-1,-1,-3,1,932,10498.000,2.000,1136184,13000,-776,8566,-532,220,40,41124,-20410,-17442,7,-33172,2902,-47882,82971,165,-487,2000,7635,-2.637955,0.393545,0.487264,0.433210,-3.528096,-0.630760,-0.620066,-2.613844,-0.730713,-0.379209,0.197312,-0.181915,-1.453484,-0.285516,-0.322965,-1.266890,0.730713,0.379209,0.197312,0.181915,1.453484,0.285516,0.322965,1.266890,0.786755,0.602296,0.640258,0.451390,1.886025,0.601500,0.704332,0.589785
10513,11270,0,-3,0,0,0,0,1,-2,1,933,10509.000,4.000,1136195,13060,-764,8552,-524,171,45,41682,-20878,-17017,7,-33190,2901,-47872,82817,165,-487,1997,7625,0.362045,-2.606455,0.487264,0.433210,-1.528096,0.369240,1.379934,-1.613844,0.976103,-1.453521,0.084871,-0.078248,0.235077,0.307326,0.721354,-0.114799,0.976103,1.453521,0.084871,0.078248,0.235077,0.307326,0.721354,0.114799,0.828870,0.711431,0.592135,0.451024,1.884355,0.564714,0.729754,0.580366
10513,11270,2,0,0,-1,-4,0,0,0,1,933,10509.000,4.000,1136195,13060,-764,8552,-524,171,45,41682,-20878,-17017,7,-33190,2901,-47872,82817,165,-487,1997,7625,2.362045,0.393545,0.487264,-0.566790,-5.528096,0.369240,0.379934,0.386156,1.280130,0.665197,0.036506,-0.463794,-1.619431,0.132192,-0.119856,0.810894,1.280130,0.665197,0.036506,0.463794,1.619431,0.132192,0.119856,0.810894,0.896702,0.707569,0.582796,0.456257,1.604893,0.525084,0.723087,0.591904
10515,11272,1,1,-1,0,2,-1,-3,0,1,934,10520.000,-5.000,1136206,13130,-752,8482,-511,225,66,42242,-21339,-16587,7,-33200,2899,-47823,82663,165,-490,1992,7606,1.362045,1.393545,-0.512736,0.433210,0.471904,-0.630760,-2.620066,0.386156,0.120494,0.716262,-0.414434,0.230642,1.884242,-0.373276,-1.341964,0.348795,0.120494,0.716262,0.414434,0.230642,1.884242,0.373276,1.341964,0.348795,0.889798,0.718099,0.563754,0.454950,1.666795,0.533925,0.804069,0.579794
10515,11272,1,0,0,1,0,0,0,-1,1,934,10520.000,-5.000,1136206,13130,-752,8482,-511,225,66,42242,-21339,-16587,7,-33200,2899,-47823,82663,165,-490,1992,7606,1.362045,0.393545,0.487264,1.433210,-1.528096,0.369240,0.379934,-0.613844,0.051829,-0.122046,0.251873,0.529344,-0.049792,0.269577,0.713182,-0.280107,0.051829,0.122046,0.251873,0.529344,0.049792,0.269577,0.713182,0.280107,0.844821,0.716978,0.562175,0.432644,1.664011,0.523966,0.764132,0.504730
10536,11292,1,1,0,0,-4,-3,0,2,1,935,10531.000,5.000,1136217,13120,-720,8570,-489,333,88,42798,-21794,-16151,7,-33229,2894,-47776,82487,165,-491,1984,7576,1.362045,1.393545,0.487264,0.433210,-5.528096,-2.630760,0.379934,2.386156,0.022294,0.377640,0.108340,-0.202446,-1.741963,-1.174454,0.306765,1.169925,0.022294,0.377640,0.108340,0.202446,1.741963,1.174454,0.306765,1.169925,0.837700,0.710930,0.561882,0.411517,1.717642,0.607735,0.726625,0.580017
10536,11292,0,-1,0,-3,6,1,1,0,1,935,10531.000,5.000,1136217,13120,-720,8570,-489,333,88,42798,-21794,-16151,7,-33229,2894,-47776,82487,165,-491,1984,7576,0.362045,-0.606455,0.487264,-2.566790,4.471904,1.369240,1.379934,0.386156,-0.420547,-0.697836,0.046601,-1.377489,3.552082,1.215370,0.562087,-0.357045,0.420547,0.697836,0.046601,1.377489,3.552082,1.215370,0.562087,0.357045,0.843890,0.714841,0.454805,0.523042,1.962236,0.658307,0.741956,0.561054
10537,11294,-1,1,-2,0,4,-7,-2,2,1,935,10531.000,6.000,1136217,13120,-720,8570,-489,333,88,42798,-21794,-16151,7,-33229,2894,-47776,82487,165,-491,1984,7576,-0.637955,1.393545,-1.512736,0.433210,2.471904,-6.630760,-1.620066,2.386156,-0.611029,0.560108,-0.840228,0.697901,0.667607,-2.918316,-1.048635,0.706695,0.611029,0.560108,0.840228,0.697901,0.667607,2.918316,1.048635,0.706695,0.833590,0.726637,0.499549,0.553944,1.667702,0.969986,0.784280,0.590670
10537,11294,-2,-2,-3,-2,-7,0,-3,-2,1,935,10531.000,6.000,1136217,13120,-720,8570,-489,333,88,42798,-21794,-16151,7,-33229,2894,-47776,82487,165,-491,1984,7576,-1.637955,-1.606455,-2.512736,-1.566790,-8.528096,0.369240,-2.620066,-1.613844,-0.692962,-1.049486,-0.791549,-0.560080,-4.444338,1.755681,-0.881192,-1.416571,0.692962,1.049486,0.791549,0.560080,4.444338,1.755681,0.881192,1.416571,0.828911,0.778251,0.536983,0.558501,2.044692,1.057193,0.801925,0.694716
10558,11315,-2,0,1,-1,-7,1,0,-5,1,937,10554.000,4.000,1136239,13022,-798,8606,-496,363,73,43922,-22694,-15258,7,-33308,2895,-47777,82127,165,-489,1981,7564,-1.637955,0.393545,1.487264,-0.566790,-8.528096,1.369240,0.379934,-4.613844,-0.298068,0.408851,1.380072,0.189226,-1.911672,1.185319,0.911376,-1.899728,0.298068,0.408851,1.380072,0.189226,1.911672,1.185319,0.911376,1.899728,0.792196,0.779321,0.572051,0.557919,2.006766,1.099994,0.727469,0.857385
10558,11315,-3,-1,-2,0,1,-1,-1,-4,1,937,10554.000,4.000,1136239,13022,-798,8606,-496,363,73,43922,-22694,-15258,7,-33308,2895,-47777,82127,165,-489,1981,7564,-2.637955,-0.606455,-1.512736,0.433210,-0.528096,-0.630760,-0.620066,-3.613844,-0.558346,-0.254275,-0.696790,0.511529,2.618812,-0.350424,-0.038120,-0.387006,0.558346,0.254275,0.696790,0.511529,2.618812,0.350424,0.038120,0.387006,0.730775,0.766041,0.593915,0.573908,2.124235,1.103301,0.671158,0.859542
10560,11317,-1,0,-1,0,-2,1,1,-4,1,938,10565.000,-5.000,1136250,13022,-748,8540,-488,336,79,44497,-23137,-14803,7,-33337,2894,-47748,81975,165,-490,1977,7549,-0.637955,0.393545,-0.512736,0.433210,-3.528096,1.369240,1.379934,-3.613844,0.620108,0.320764,0.130422,0.220027,-0.163963,0.709543,0.843876,-0.166465,0.620108,0.320764,0.130422,0.220027,0.163963,0.709543,0.843876,0.166465,0.748673,0.719458,0.590351,0.563111,2.067641,1.119356,0.708015,0.857061
10560,11317,1,0,-1,1,-2,-1,0,1,1,938,10565.000,-5.000,1136250,13022,-748,8540,-488,336,79,44497,-23137,-14803,7,-33337,2894,-47748,81975,165,-490,1977,7549,1.362045,0.393545,-0.512736,1.433210,-3.528096,-0.630760,0.379934,1.386156,1.127004,0.137972,0.056099,0.524778,-0.070526,-0.555073,-0.067155,2.079079,1.127004,0.137972,0.056099,0.524778,0.070526,0.555073,0.067155,2.079079,0.806878,0.634678,0.556286,0.552993,2.011385,1.122524,0.699259,1.020860
10573,11330,0,0,0,1,9,0,-2,0,1,939,10576.000,-3.000,1136261,13028,-756,8538,-489,340,78,45077,-23576,-14342,7,-33364,2893,-47720,81817,165,-491,1974,7536,0.362045,0.393545,0.487264,1.433210,7.471904,0.369240,-1.620066,0.386156,0.054629,0.059347,0.454267,0.225726,4.701164,0.191379,-0.889158,0.464151,0.054629,0.059347,0.454267,0.225726,4.701164,0.191379,0.889158,0.464151,0.667181,0.634087,0.550697,0.534466,2.342744,1.109597,0.735527,1.028265
10573,11330,1,1,0,0,8,3,1,0,1,939,10576.000,-3.000,1136261,13028,-756,8538,-489,340,78,45077,-23576,-14342,7,-33364,2893,-47720,81817,165,-491,1974,7536,1.362045,1.393545,0.487264,0.433210,6.471904,3.369240,1.379934,0.386156,0.453634,0.455664,0.195397,-0.333043,1.592006,1.372728,0.907950,0.199648,0.453634,0.455664,0.195397,0.333043,1.592006,1.372728,0.907950,0.199648,0.649377,0.637672,0.550648,0.539642,2.349167,1.166182,0.769697,0.972385
10575,11331,1,1,0,-2,1,2,2,3,1,939,10576.000,-1.000,1136261,13028,-756,8538,-489,340,78,45077,-23576,-14342,7,-33364,2893,-47720,81817,165,-491,1974,7536,1.362045,1.393545,0.487264,-1.566790,-0.528096,2.369240,2.379934,3.386156,0.195125,0.195998,0.084047,-1.003527,-2.326175,0.160324,0.820679,1.376285,0.195125,0.195998,0.084047,1.003527,2.326175,0.160324,0.820679,1.376285,0.596954,0.508390,0.550639,0.602253,2.429227,1.164075,0.776771,1.039177
10575,11331,1,-1,1,2,0,-1,-1,3,1,939,10576.000,-1.000,1136261,13028,-756,8538,-489,340,78,45077,-23576,-14342,7,-33364,2893,-47720,81817,165,-491,1974,7536,1.362045,-0.606455,1.487264,2.433210,-1.528096,-0.630760,-0.620066,3.386156,0.083930,-0.775967,0.466288,1.288892,-1.430709,-1.221448,-0.937405,0.591990,0.083930,0.775967,0.466288,1.288892,1.430709,1.221448,0.937405,0.591990,0.489699,0.519484,0.564481,0.682645,2.420749,1.208465,0.815545,1.028568
10596,11353,1,-3,2,0,-3,-2,-2,4,1,941,10598.000,-2.000,1136284,12992,-764,8610,-527,159,60,46281,-24446,-13402,7,-33413,2894,-47716,81503,169,-490,1970,7518,1.362045,-2.606455,2.487264,0.433210,-4.528096,-1.630760,-1.620066,4.386156,0.036101,-1.194045,0.630704,-0.305873,-1.905809,-0.955526,-0.833349,0.684773,0.036101,1.194045,0.630704,0.305873,1.905809,0.955526,0.833349,0.684773,0.488734,0.578841,0.578605,0.684754,2.421955,1.231118,0.765562,1.040556
10596,11353,-2,-1,-1,-1,2,-2,2,2,1,941,10598.000,-2.000,1136284,12992,-764,8610,-527,159,60,46281,-24446,-13402,7,-33413,2894,-47716,81503,169,-490,1970,7518,-1.637955,-0.606455,-0.512736,-0.566790,0.471904,-1.630760,2.379934,2.386156,-1.274881,0.346671,-1.019120,-0.561704,1.330924,-0.411006,1.362092,-0.565727,1.274881,0.346671,1.019120,0.561704,1.330924,0.411006,1.362092,0.565727,0.595620,0.585301,0.635955,0.686593,2.447900,1.233908,0.826000,1.048815
10598,11355,-1,-1,-3,-1,-1,2,1,1,1,941,10598.000,0.000,1136284,12992,-764,8610,-527,159,60,46281,-24446,-13402,7,-33413,2894,-47716,81503,169,-490,1970,7518,-0.637955,-0.606455,-2.512736,-0.566790,-2.528096,2.369240,1.379934,1.386156,-0.118236,0.149116,-1.298634,-0.241609,-0.717930,1.543757,0.155749,-0.673476,0.118236,0.149116,1.298634,0.241609,0.717930,1.543757,0.155749,0.673476,0.596428,0.577909,0.723920,0.687497,2.410868,1.262629,0.822974,1.017175
10598,11355,-1,0,-1,-2,-2,-1,-2,0,1,941,10598.000,0.000,1136284,12992,-764,8610,-527,159,60,46281,-24446,-13402,7,-33413,2894,-47716,81503,169,-490,1970,7518,-0.637955,0.393545,-0.512736,-1.566790,-3.528096,-0.630760,-1.620066,0.386156,-0.050858,0.494277,0.301683,-0.534061,-0.738944,-0.626383,-1.223416,-0.719823,0.050858,0.494277,0.301683,0.534061,0.738944,0.626383,1.223416,0.719823,0.585900,0.562713,0.728290,0.597905,2.224871,1.231563,0.872714,1.030801
10618,11374,0,0,0,-1,-1,-3,0,0,1,943,10620.000,-2.000,1136306,13092,-760,8526,-544,90,36,47525,-25300,-12439,7,-33421,2895,-47674,81209,166,-493,1965,7500,0.362045,0.393545,0.487264,-0.566790,-2.528096,-2.630760,0.379934,0.386156,0.408261,0.212606,0.559901,0.200417,0.112290,-1.129703,0.334037,-0.309622,0.408261,0.212606,0.559901,0.200417,0.112290,1.129703,0.334037,0.309622,0.573163,0.545404,0.708781,0.570587,2.217908,0.999790,0.831297,1.016722
10618,11374,2,0,-1,1,1,0,-1,0,1,943,10620.000,-2.000,1136306,13092,-760,8526,-544,90,36,47525,-25300,-12439,7,-33421,2895,-47674,81209,166,-493,1965,7500,2.362045,0.393545,-0.512736,1.433210,-0.528096,0.369240,-0.620066,0.386156,1.035881,0.091450,-0.189302,0.946480,0.908573,0.804483,-0.286455,-0.133180,1.035881,0.091450,0.189302,0.946480,0.908573,0.804483,0.286455,0.133180,0.608984,0.468391,0.678364,0.605930,1.888707,0.908645,0.800907,0.944276
10620,11376,1,-2,2,-1,1,-1,0,-1,1,943,10620.000,0.000,1136306,13092,-760,8526,-544,90,36,47525,-25300,-12439,7,-33421,2895,-47674,81209,166,-493,1965,7500,1.362045,-1.606455,2.487264,-0.566790,-0.528096,-0.630760,0.379934,-0.613844,0.015434,-0.820937,1.208983,-0.453158,0.390810,-0.084099,0.306922,-0.487422,0.015434,0.820937,1.208983,0.453158,0.390810,0.084099,0.306922,0.487422,0.603766,0.505558,0.654628,0.615842,1.821288,0.851930,0.767366,0.806749
10620,11376,-2,0,-1,-1,-1,0,0,0,1,943,10620.000,0.000,1136306,13092,-760,8526,-544,90,36,47525,-25300,-12439,7,-33421,2895,-47674,81209,166,-493,1965,7500,-1.637955,0.393545,-0.512736,-0.566790,-2.528096,0.369240,0.379934,0.386156,-1.283771,0.507158,-0.770381,-0.194920,-0.692171,0.393962,0.132018,0.220479,1.283771,0.507158,0.770381,0.194920,0.692171,0.393962,0.132018,0.220479,0.678221,0.518982,0.660492,0.602731,1.691580,0.853288,0.768109,0.802258
10633,11389,0,2,1,-1,9,1,1,0,1,944,10631.000,2.000,1136317,13104,-782,8562,-544,210,32,48144,-25719,-11949,7,-33431,2897,-47650,81049,165,-495,1963,7494,0.362045,2.393545,1.487264,-0.566790,7.471904,1.369240,1.379934,0.386156,0.308076,1.078420,0.528904,-0.083842,4.003636,0.599594,0.486922,0.094836,0.308076,1.078420,0.528904,0.083842,4.003636,0.599594,0.486922,0.094836,0.662795,0.587421,0.674549,0.600274,2.001114,0.847242,0.745695,0.801425
10633,11389,0,0,0,-1,3,0,0,0,1,944,10631.000,2.000,1136317,13104,-782,8562,-544,210,32,48144,-25719,-11949,7,-33431,2897,-47650,81049,165,-495,1963,7494,0.362045,0.393545,0.487264,-0.566790,1.471904,0.369240,0.379934,0.386156,0.132515,-0.396405,-0.202636,-0.036063,-0.858709,-0.172229,-0.220693,0.040792,0.132515,0.396405,0.202636,0.036063,0.858709,0.172229,0.220693,0.040792,0.591462,0.595759,0.676553,0.583739,2.014143,0.835422,0.747809,0.577621
10639,11396,-1,1,0,-1,-2,1,-1,0,1,945,10642.000,-3.000,1136328,13112,-768,8446,-542,420,32,48758,-26136,-11449,7,-33446,2897,-47593,80893,166,-500,1960,7481,-0.637955,1.393545,0.487264,-0.566790,-3.528096,1.369240,-0.620066,0.386156,-0.373137,0.259628,-0.087161,-0.015512,-2.520044,0.356054,-0.525065,0.017546,0.373137,0.259628,0.087161,0.015512,2.520044,0.356054,0.525065,0.017546,0.599632,0.599576,0.665978,0.580628,1.712235,0.839267,0.722799,0.564162
10639,11396,2,-2,0,-2,-5,0,-4,-2,1,945,10642.000,-3.000,1136328,13112,-768,8446,-542,420,32,48758,-26136,-11449,7,-33446,2897,-47593,80893,166,-500,1960,7481,2.362045,-1.606455,0.487264,-1.566790,-6.528096,0.369240,-3.620066,-1.613844,1.129909,-1.178734,-0.037491,-0.436809,-2.374372,-0.276984,-1.516259,-0.852726,1.129909,1.178734,0.037491,0.436809,2.374372,0.276984,1.516259,0.852726,0.660343,0.666262,0.664003,0.585521,1.775782,0.758453,0.792321,0.606111
10656,11412,2,-1,-2,-1,-10,-3,0,-2,1,946,10653.000,3.000,1136339,13002,-748,8606,-538,628,35,49360,-26548,-10942,7,-33502,2894,-47582,80717,166,-500,1956,7466,2.362045,-0.606455,-1.512736,-0.566790,-11.528096,-2.630760,0.379934,-1.613844,0.486015,-0.076880,-0.876399,0.242249,-3.171986,-1.409550,1.068348,-0.366788,0.486015,0.076880,0.876399,0.242249,3.171986,1.409550,1.068348,0.366788,0.670973,0.664517,0.703746,0.524493,1.866969,0.845772,0.813136,0.491613
10656,11412,1,1,-3,-2,-7,0,0,0,1,946,10653.000,3.000,1136339,13002,-748,8606,-538,628,35,49360,-26548,-10942,7,-33502,2894,-47582,80717,166,-500,1956,7466,1.362045,1.393545,-2.512736,-1.566790,-8.528096,0.369240,0.379934,0.386156,-0.221084,0.827204,-0.807108,-0.325936,-0.073977,0.684110,0.459535,0.702504,0.221084,0.827204,0.807108,0.325936,0.073977,0.684110,0.459535,0.702504,0.673196,0.668917,0.725436,0.404995,1.827500,0.801370,0.783267,0.501898
