pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4887,5674,3,41,-4,-3,42,33,5,-1
4887,5675,1,23,4,3,30,20,0,12
4887,5675,2,17,-4,4,-2,16,-2,6
4901,5689,-6,13,0,-11,16,11,-8,-23
4901,5689,0,40,2,-1,44,32,1,-3
4901,5690,1,23,0,4,32,20,3,11
4901,5690,1,13,-1,7,3,12,-1,6
4924,5712,-8,13,-6,-12,19,11,-14,-21
4924,5712,-1,37,5,0,43,34,3,-1
4925,5713,2,23,-2,9,32,20,3,10
4925,5713,-2,14,0,3,-4,14,-4,6
4939,5727,-6,13,2,-12,18,12,-7,-17
4939,5727,-1,37,-1,2,36,34,2,0
4940,5728,2,24,0,8,29,21,3,10
4940,5728,1,10,0,3,6,8,-4,5
4961,5749,-6,13,-4,-15,22,11,-7,-17
4961,5749,-1,39,0,0,37,36,5,0
4962,5750,3,22,4,1,29,19,0,10
4962,5750,0,11,-1,-3,4,10,-5,4
4984,5772,-6,14,1,-14,23,12,-5,-14
4984,5772,0,37,-2,13,31,31,5,1
4985,5772,3,22,1,4,26,20,0,11
4985,5772,2,8,-4,-8,11,8,-3,4
5006,5794,-6,14,0,-13,23,12,-8,-13
5006,5794,2,37,0,5,32,33,3,2
5007,5795,0,21,-2,6,28,18,3,7
5007,5795,-2,10,3,2,4,10,-10,3
5021,5809,-4,14,-1,-14,24,12,-7,-12
5021,5809,5,35,0,10,28,33,2,1
5021,5809,2,22,4,5,27,20,5,10
5021,5809,-2,9,-2,1,3,7,-6,4
5044,5832,-5,14,-2,-9,24,12,-9,-11
5044,5832,3,34,3,-3,26,33,3,2
5045,5833,1,21,0,7,27,18,1,11
5045,5833,2,9,-1,1,-8,9,-6,4
5058,5847,-8,14,-3,-12,21,12,-4,-10
5058,5847,2,39,1,14,33,34,3,1
5059,5847,2,22,-3,9,30,20,2,9
5059,5847,-2,9,2,-1,-1,8,-10,3
5081,5869,-5,14,-2,-13,21,11,-6,-11
5081,5869,5,38,1,4,33,35,4,6
5081,5869,4,23,1,5,30,20,4,10
5081,5869,-2,11,-2,-5,-13,7,-7,4
5104,5892,-6,14,1,-10,22,13,-4,-10
5104,5892,1,37,-1,6,32,31,5,6
5104,5892,2,23,-2,5,29,20,0,10
5105,5892,0,1,-1,-2,-16,4,-10,3
5118,5905,-4,16,-5,-15,24,13,-4,-9
5118,5905,3,36,1,10,27,35,5,4
5126,5914,1,22,-1,7,28,20,3,10
5126,5914,-2,1,2,-4,-11,2,-9,2
5141,5928,-4,16,-5,-8,24,13,1,-10
5141,5928,1,33,-2,1,29,31,1,4
5142,5930,3,22,-1,4,27,20,2,9
5142,5930,-6,-6,-1,-6,-9,-7,-6,2
5172,5960,-6,16,3,-6,22,13,-3,-8
5172,5960,0,38,1,11,30,32,2,4
5172,5960,3,22,-1,-3,29,20,0,8
5172,5960,-2,-7,-4,-13,-3,-5,-12,1
5178,5966,-4,14,-1,-7,22,12,0,-6
5178,5966,3,34,1,13,29,32,4,5
5186,5974,2,22,-5,-5,29,19,2,11
5186,5974,-3,-13,2,1,13,-11,-8,0
5201,5989,-5,15,1,-8,23,13,-3,-5
5201,5989,4,35,1,0,34,33,2,6
5201,5989,3,22,-2,9,27,19,5,9
5201,5989,-2,-4,-4,-12,-8,-7,-10,0
5224,6012,-5,15,0,-5,22,12,-2,-4
5224,6012,0,32,-4,7,31,35,-1,5
5224,6013,1,21,1,8,32,19,0,9
5224,6013,-2,-13,0,-8,-2,-13,-10,-1
5238,6026,-6,15,-2,-7,23,12,-3,-4
5238,6026,0,30,-1,1,24,29,3,4
5246,6034,1,20,-4,7,28,19,2,9
5246,6034,-5,-4,1,-5,1,-10,-13,-1
5261,6049,-1,16,3,-6,22,13,1,-3
5261,6049,2,27,1,3,29,25,3,7
5261,6049,2,20,-3,9,28,18,4,10
5262,6049,-3,-10,0,-2,11,-12,-10,-1
5285,6073,-4,16,-4,-8,30,12,0,-2
5286,6073,3,34,-1,11,29,30,4,7
5286,6074,1,19,1,-4,27,17,3,8
5286,6074,-6,-6,-4,-6,5,-8,-9,0
5298,6086,-3,15,-3,-8,33,13,2,-2
5298,6086,1,29,0,5,30,29,-2,6
5313,6102,2,20,1,7,31,17,4,9
5313,6102,-3,-5,-5,-9,6,-7,-10,-1
5321,6109,-4,15,-5,-4,33,13,5,-2
5321,6109,1,33,-1,2,29,28,3,6
5322,6110,2,20,2,12,31,17,3,6
5322,6110,-5,-3,1,-9,14,-5,-10,-3
5344,6133,-3,16,3,-3,33,13,3,-2
5344,6133,0,28,-1,2,27,28,3,7
5345,6133,4,20,-3,9,31,18,2,7
5345,6133,-3,-9,-3,-8,4,-10,-7,-3
5367,6154,0,17,-2,-2,38,13,2,-3
5367,6154,3,31,5,5,31,31,4,8
5367,6155,2,21,-2,8,32,18,7,10
5368,6155,-4,-10,1,-12,11,-4,-11,-6
5389,6177,-2,16,-1,-5,35,13,1,-3
5389,6177,5,31,-2,3,28,29,4,5
5390,6178,2,21,1,17,31,18,7,7
5390,6178,-3,-13,-3,-24,11,-14,-8,-5
5420,6208,-3,15,-1,-4,37,14,2,-3
5420,6208,1,33,2,7,30,28,4,10
5420,6209,4,23,-3,14,31,19,4,11
5420,6209,-6,-19,-1,-3,15,-15,-13,-9
5422,6210,-3,15,0,-5,31,13,0,-3
5422,6210,2,29,1,6,27,27,3,3
5426,6214,4,21,-4,3,33,18,5,11
5426,6214,-4,-18,-2,-8,15,-18,-7,-9
5441,6229,-1,15,0,-2,33,12,7,-2
5441,6229,2,30,-1,8,27,30,3,10
5441,6229,2,21,1,8,30,19,4,11
5441,6229,-4,-14,-1,-12,19,-13,-12,-10
5465,6253,-2,16,-5,2,33,13,5,-2
5465,6253,3,27,-2,6,27,27,3,7
5467,6254,3,20,5,7,29,18,5,9
5467,6254,-5,-13,-1,-10,19,-18,-9,-8
5487,6275,-4,15,-2,-1,31,12,3,-3
5487,6275,3,27,-1,-4,25,26,2,5
5487,6276,3,21,-3,10,28,18,4,8
5487,6276,-4,-7,1,-1,22,-18,-6,-10
5502,6289,0,14,1,-2,44,12,3,-2
5502,6289,3,25,1,3,26,27,2,9
5502,6290,4,20,-1,4,31,18,8,7
5502,6290,-5,-7,-2,-12,21,-15,-8,-9
5524,6311,-2,14,-3,1,47,11,6,-2
5524,6311,0,27,2,3,25,28,3,5
5525,6313,3,21,4,10,33,18,4,6
5525,6313,-3,-1,0,-16,21,-9,-8,-12
5547,6335,3,18,-1,-4,54,12,6,-1
5547,6335,2,24,-1,6,28,28,2,6
5547,6336,3,20,-3,7,32,18,4,4
5547,6336,-6,-2,-2,-8,24,-8,-10,-12
5561,6349,-2,19,3,1,36,14,7,-2
5561,6349,1,26,4,7,27,26,3,8
5562,6350,4,22,-7,9,30,18,3,5
5562,6350,-6,0,-1,-15,22,-5,-10,-12
5584,6372,1,19,-1,1,63,16,7,-3
5584,6372,-1,23,-1,7,29,23,1,8
5584,6372,4,22,1,-1,32,18,4,4
5584,6372,-5,0,-2,-6,25,-4,-9,-15
5614,6402,0,19,2,-2,62,16,6,-3
5614,6402,2,23,-3,7,28,26,3,10
5615,6402,2,22,0,13,35,19,5,5
5615,6402,-5,1,-1,-14,26,-1,-8,-15
5621,6409,2,21,2,5,44,15,8,-2
5621,6409,3,24,0,-3,26,23,2,7
5621,6410,5,23,2,4,31,19,4,6
5621,6410,-5,3,1,-5,24,-2,-10,-16
5644,6432,-2,20,-2,6,60,17,8,-3
5644,6432,0,26,5,8,31,23,1,9
5645,6432,3,24,-1,12,29,20,6,5
5645,6432,-5,3,0,-16,27,1,-10,-14
5666,6455,3,18,2,4,46,15,6,-3
5667,6455,0,20,-2,7,26,19,3,5
5667,6455,-1,24,2,6,30,19,5,5
5667,6455,-4,5,-1,-5,25,3,-8,-11
5689,6477,-1,19,-3,0,25,15,5,-3
5689,6477,2,20,-3,5,28,20,3,1
5690,6477,2,22,1,6,24,19,3,2
5690,6477,-3,7,-4,-8,26,7,-4,-9
5704,6492,3,17,5,1,32,14,6,-2
5704,6492,1,18,-3,5,25,17,1,1
5705,6493,0,18,-1,13,24,16,2,1
5705,6493,-6,7,-3,-16,26,3,-4,-12
5727,6516,2,19,1,8,36,17,5,-2
5727,6516,0,18,0,2,22,17,1,5
5728,6516,5,21,5,10,27,19,2,2
5728,6516,-4,8,-3,-13,29,4,-6,-17
5756,6545,1,17,-2,0,34,14,7,-2
5756,6545,2,19,-1,4,25,18,0,4
5757,6545,1,22,-2,3,26,20,6,4
5757,6545,-5,6,1,-7,24,2,-8,-15
5764,6552,1,16,1,-1,46,14,9,-3
5764,6552,2,22,0,3,28,19,-1,4
5765,6552,2,24,3,3,26,20,1,4
5765,6552,-4,7,-1,-7,24,2,-6,-15
5786,6574,1,15,-4,3,49,14,7,-5
5786,6574,4,20,0,5,25,18,2,6
5787,6575,2,21,-3,5,26,18,1,4
5787,6575,-3,9,2,-8,26,2,-8,-16
5801,6589,3,17,-1,9,49,15,7,-3
5801,6589,0,19,-1,3,28,18,0,5
5808,6596,3,20,1,4,25,17,1,4
5808,6596,-5,11,0,-9,23,6,-6,-13
5824,6612,3,17,3,4,35,13,7,-3
5824,6612,1,15,-1,-1,28,14,2,-2
5825,6612,-1,18,-4,0,23,16,-3,-1
5825,6612,0,12,0,0,23,12,1,-4
5846,6634,2,10,2,6,-4,9,3,-2
5846,6634,-1,5,-1,-4,19,-2,-2,-7
5847,6635,-1,14,3,-7,17,10,0,-6
5847,6635,-2,12,-3,-3,23,14,3,-1
5869,6657,5,16,-1,9,26,18,4,-2
5869,6657,2,13,-1,4,19,6,-4,5
5870,6658,-6,13,-1,-16,18,9,-13,-14
5870,6658,3,39,-1,9,28,34,13,16
5884,6672,7,3,-5,5,-34,5,2,-3
5884,6672,-1,-25,7,-3,-3,-35,-8,-15
5885,6673,-12,2,-2,-25,11,1,-17,-23
5885,6673,-1,29,3,1,16,28,15,2
5914,6702,16,16,-1,31,-40,15,12,30
5914,6702,-4,-91,-2,-4,-61,-98,-11,-18
5916,6704,-20,-22,-4,-49,-51,-27,-40,-68
5916,6704,-5,49,7,-13,35,43,16,-42
5920,6708,26,56,5,51,22,57,34,65
5920,6708,3,-64,-3,12,-66,-52,-5,19
5929,6717,-12,-4,-1,-20,-4,-3,-26,-19
5929,6717,-6,46,-5,-13,10,46,3,-10
5944,6732,8,-2,1,18,-21,-5,7,4
5944,6732,1,-29,-1,6,-10,-32,-3,1
5946,6733,-9,-13,-3,-23,-5,-14,-17,-21
5946,6733,-3,29,0,-4,11,30,6,-10
5966,6755,10,11,1,23,5,9,15,32
5966,6755,0,-63,-3,-2,-66,-60,-12,4
5972,6761,-13,-11,1,-23,-4,-13,-15,-30
5972,6761,-1,13,-4,-6,-2,13,1,-8
5980,6768,0,-7,6,5,-35,-10,-4,-24
5980,6768,2,41,-2,1,45,35,6,-4
6006,6794,12,3,-2,33,11,1,21,30
6006,6794,-4,-38,-2,-16,2,-43,-15,-6
6007,6794,-8,5,-4,-14,51,-2,0,-22
6007,6794,2,56,-2,0,43,52,-1,-1
6010,6799,14,29,8,31,19,26,20,25
6010,6799,-6,-24,0,-1,0,-34,-18,-19
6034,6822,-3,-2,2,-10,64,12,-8,-22
6034,6822,0,58,1,1,55,65,9,7
6035,6824,16,33,-5,27,22,34,21,36
6035,6824,-7,-28,7,-11,-10,-31,-25,-31
6040,6828,-10,18,-2,-18,69,1,-2,-29
6040,6828,1,58,-1,1,55,65,8,15
6057,6845,16,31,-1,36,11,29,18,32
6057,6845,-7,-25,-8,-25,-8,-31,-23,-36
6063,6851,-7,31,1,-10,75,18,2,-26
6063,6851,4,51,1,9,47,55,12,20
6071,6860,9,18,1,30,2,16,8,23
6071,6860,-8,-12,-3,-30,8,-15,-24,-42
6086,6875,-3,28,0,-8,64,22,5,-13
6086,6875,4,36,0,15,35,39,11,19
6088,6876,10,17,4,18,5,16,7,13
6088,6876,-10,1,-7,-20,13,-3,-19,-37
6100,6888,0,38,-1,-6,69,28,7,-7
6100,6888,4,28,2,8,32,28,6,16
6109,6897,7,22,-1,14,7,23,3,9
6109,6897,-11,6,0,-18,13,2,-21,-34
6124,6912,-2,44,0,3,59,29,8,-4
6124,6912,1,28,4,10,37,28,6,13
6125,6913,7,25,1,13,7,25,2,13
6125,6913,-7,5,-7,-25,11,2,-16,-33
6154,6941,-2,41,-3,0,58,27,3,-8
6154,6941,3,30,5,12,40,29,7,11
6162,6950,2,23,-1,10,3,20,-1,11
6162,6950,-4,4,-2,-5,12,1,-11,-19
6163,6950,-1,23,-2,-4,43,18,3,-10
6163,6950,2,28,-3,2,34,26,1,3
6175,6963,3,16,2,5,2,14,-3,4
6175,6963,-4,10,-4,-9,21,7,-6,-16
6184,6972,0,25,-2,0,28,23,0,-1
6184,6972,0,22,-3,1,29,20,2,3
6186,6974,-1,13,1,4,1,11,-1,1
6186,6974,-5,16,-2,-11,23,12,-5,-18
6207,6994,1,20,6,10,8,18,3,3
6207,6994,1,17,-1,-2,23,15,0,-2
6208,6996,2,15,-6,-1,5,14,-3,1
6208,6996,-5,12,-3,-6,19,9,-4,-11
6220,7008,3,9,-3,2,6,12,1,-3
6220,7008,1,18,1,1,25,16,-1,-1
6229,7017,-2,10,-2,1,15,10,-2,1
6229,7017,-5,14,-3,-12,22,11,-3,-14
6244,7032,4,26,2,2,25,24,1,0
6244,7032,2,18,2,8,25,16,4,8
6245,7033,0,5,0,2,-10,6,-7,3
6245,7033,-11,11,3,-15,17,10,-17,-35
6267,7054,0,57,-1,9,53,47,6,2
6267,7054,5,18,1,9,27,17,7,24
6274,7062,2,6,-1,2,-8,7,-4,7
6274,7062,-9,9,1,-23,12,8,-13,-28
6286,7068,2,56,-2,3,47,45,4,-2
6286,7068,7,24,5,14,31,21,3,20
6289,7078,2,6,1,4,-16,6,-8,8
6289,7078,-10,8,-1,-21,16,7,-10,-26
6305,7091,-2,53,-1,-6,47,45,6,-2
6305,7091,6,25,0,13,30,21,6,20
6306,7094,1,2,1,0,-15,2,-6,6
6306,7094,-8,10,-5,-27,18,8,-13,-26
6343,7130,2,49,-4,11,40,43,3,3
6343,7130,2,22,-4,8,26,19,3,17
6344,7131,-2,4,1,2,-7,4,-9,4
6344,7131,-9,12,0,-16,21,10,-10,-20
6345,7132,2,46,2,2,37,40,6,2
6345,7132,3,21,-1,6,28,19,1,17
6350,7138,0,5,-5,-5,-7,5,-10,4
6351,7138,-7,14,0,-15,22,11,-8,-17
6365,7152,0,46,3,9,37,39,7,4
6366,7152,3,22,-3,9,28,19,6,14
6368,7154,-3,7,-2,-4,-25,6,-7,4
6368,7154,-5,13,-5,-16,20,11,-7,-14
6394,7182,5,35,-3,2,30,32,3,1
6394,7182,4,22,3,6,30,19,4,10
6395,7183,0,3,-3,-7,-7,5,-8,4
6396,7183,-6,13,3,-11,21,11,-8,-15
6409,7197,1,36,1,10,40,35,1,3
6409,7197,0,23,-5,3,29,20,4,13
6410,7198,-1,-2,-2,-13,-19,-1,-8,2
6410,7198,-6,14,-1,-11,21,11,-5,-13
6424,7212,1,37,0,6,38,34,3,3
6424,7212,4,21,1,15,28,19,3,13
6425,7213,-1,-4,8,-2,-4,-6,-10,2
6425,7213,-4,14,-3,-14,22,12,-1,-11
6449,7236,2,38,1,3,36,34,4,8
6449,7236,1,22,-2,1,28,19,3,11
6453,7240,-5,-8,-3,0,1,-7,-10,1
6453,7240,-5,15,5,-6,24,12,-2,-8
6469,7257,2,32,0,-1,38,38,2,5
6469,7257,2,21,1,7,28,19,2,9
6470,7258,-3,-9,-3,-8,-4,-11,-9,0
6470,7258,-4,14,-1,-10,23,11,-3,-8
6484,7272,2,38,-2,9,33,32,4,6
6484,7272,3,21,-2,2,30,19,2,11
6485,7274,-3,-11,-1,-3,-5,-10,-11,0
6486,7274,-6,14,-3,-9,22,11,-3,-5
6506,7294,3,33,3,8,27,27,1,5
6507,7294,1,21,-2,3,30,19,3,8
6508,7296,-2,-13,-1,-8,9,-14,-9,-1
6508,7296,-4,14,1,-10,23,12,2,-5
6529,7317,1,33,-1,7,30,30,4,6
6529,7317,2,20,2,5,27,17,3,8
6530,7319,-2,-11,-4,-7,8,-14,-8,0
6530,7319,-4,15,-4,-9,30,12,-3,-5
6551,7339,3,33,3,2,34,31,4,6
6551,7339,1,20,0,7,29,17,3,11
6553,7341,-4,-7,-4,-4,6,-10,-11,0
6553,7341,-3,15,-2,-7,33,12,-2,-3
6566,7354,3,31,-2,6,31,29,2,6
6567,7354,-1,20,1,8,31,18,3,7
6568,7356,-7,-4,0,-14,4,-6,-8,-1
6568,7356,-2,15,-4,-4,34,11,0,-4
6589,7377,2,29,3,5,32,28,0,6
6589,7377,3,20,-3,5,32,17,4,9
6591,7379,-3,-7,1,-8,6,-7,-10,-1
6591,7379,-3,16,-3,-5,35,13,3,-3
6612,7399,1,32,-4,1,31,29,1,9
6612,7399,3,20,4,10,33,17,4,9
6613,7401,-5,-6,-1,-8,8,-4,-9,-1
6613,7401,-4,16,-2,-4,37,13,1,-2
6626,7415,1,26,0,7,31,26,0,7
6627,7415,3,20,-1,9,31,16,4,9
6628,7416,-3,-9,-1,-12,-1,-8,-7,-3
6628,7416,-2,15,3,-5,35,13,3,-2
6649,7437,1,31,0,11,30,29,4,7
6649,7437,2,20,3,3,34,17,5,6
6651,7438,-2,-7,-1,-10,6,-6,-10,-4
6651,7438,-4,15,-1,-3,33,13,0,-2
6671,7460,2,31,0,4,28,28,4,4
6671,7460,2,21,-3,11,33,18,2,9
6673,7461,-3,-11,0,-5,9,-10,-8,-4
6673,7461,-5,16,0,-6,32,13,2,-3
6686,7475,2,28,-2,5,29,26,3,6
6686,7475,4,21,2,6,33,18,3,9
6688,7476,-3,-3,-3,-5,14,-4,-8,-5
6688,7476,0,16,1,2,27,14,5,-2
6716,7504,-1,7,-3,-5,26,9,-1,2
6716,7504,-1,17,-2,-1,28,15,0,-3
6724,7513,-2,11,1,-4,14,7,-4,-4
6724,7513,1,21,1,4,22,17,4,-2
6731,7519,0,13,2,1,14,8,-2,-1
6731,7519,1,15,-3,6,23,12,2,-3
6733,7521,-5,-3,0,-17,16,-4,-10,-10
6733,7521,0,19,-3,0,27,17,3,-1
6747,7535,2,18,2,3,21,17,4,5
6747,7535,0,16,-3,3,29,13,-1,2
6748,7536,-6,-7,-2,-4,21,-5,-7,-8
6748,7536,-1,13,-5,-3,25,12,7,-1
6777,7565,2,20,0,3,25,20,1,3
6777,7565,2,20,0,6,28,16,3,3
6778,7567,-4,-13,-4,-6,19,-13,-9,-8
6778,7567,0,12,2,-3,22,9,5,-3
6783,7572,2,27,-5,-3,27,24,-3,4
6783,7572,2,20,1,11,30,18,6,10
6807,7596,-3,-13,-1,-12,18,-14,-8,-7
6807,7596,-2,11,3,1,30,10,5,-5
6808,7596,3,30,-1,4,28,27,2,5
6808,7596,1,19,-1,5,27,17,6,10
6809,7598,-6,-10,-1,-6,20,-16,-10,-12
6809,7598,0,13,0,4,32,10,3,-3
6829,7616,2,25,7,1,26,25,5,6
6829,7616,4,18,-3,5,27,15,5,10
6831,7619,-3,-10,-3,-10,21,-18,-9,-14
6831,7619,1,14,0,-2,48,11,7,-2
6843,7631,2,33,1,14,26,28,4,7
6843,7631,4,19,-1,4,29,16,3,8
6850,7639,-5,-4,1,-17,24,-14,-8,-11
6850,7639,0,15,-4,1,52,10,7,-2
6874,7662,2,27,-1,5,27,27,1,5
6874,7662,4,20,0,13,32,17,8,7
6875,7663,-4,-4,-4,-10,21,-12,-9,-14
6875,7663,-2,18,0,-5,57,13,5,-3
6889,7677,2,30,0,7,29,31,5,11
6889,7677,4,22,2,13,32,19,8,7
6890,7678,-6,-5,0,-13,23,-10,-10,-18
6890,7678,-1,17,-1,2,47,13,8,-4
6903,7690,2,28,1,7,26,31,2,5
6903,7690,6,22,2,16,31,19,8,7
6919,7707,-5,-3,-1,-9,22,-7,-9,-14
6919,7707,-2,19,-4,-7,46,14,4,-3
6927,7714,-1,26,0,5,30,30,2,7
6927,7714,4,22,0,13,27,18,4,7
6928,7716,-6,0,2,-7,24,-6,-11,-17
6928,7716,1,18,-3,0,42,14,5,-3
6957,7745,0,26,4,5,22,26,2,6
6957,7745,3,22,3,20,29,19,6,6
6959,7747,-4,3,1,-11,24,-1,-7,-6
6959,7747,-1,17,-6,1,36,14,8,-3
6972,7760,2,19,-3,9,27,17,5,2
6972,7760,1,20,1,15,27,17,1,3
6977,7766,-4,5,-1,-6,24,2,-9,-13
6977,7766,3,20,5,4,44,17,11,-3
6987,7774,2,22,-2,5,24,19,-1,4
6987,7774,3,21,2,-2,26,17,4,2
6988,7777,-4,3,-1,-4,24,2,-4,-15
6988,7777,0,17,2,3,46,15,2,-3
7025,7813,1,21,-2,4,24,23,3,8
7025,7813,3,22,-3,3,27,19,4,3
7026,7814,-7,2,-4,-21,25,0,-10,-18
7026,7814,1,16,1,-1,58,12,-1,-3
7027,7815,4,22,1,11,26,24,-1,6
7027,7815,3,24,-1,5,26,21,10,5
7032,7819,-6,0,0,-5,25,-3,-10,-26
7032,7819,1,17,1,11,49,14,5,-5
7047,7835,2,23,-3,-2,27,24,3,10
7047,7835,7,24,-1,9,27,22,3,7
7048,7836,-6,4,4,-7,23,-5,-10,-23
7048,7836,1,17,0,7,62,15,13,-4
7069,7858,2,22,-3,-16,29,21,3,6
7069,7858,7,23,-2,11,25,21,12,7
7071,7859,-8,6,-5,-33,23,-3,-18,-24
7071,7859,-1,20,0,7,49,12,14,-4
7083,7870,-2,22,-4,1,28,18,-24,6
7083,7870,2,23,1,4,28,18,8,-1
7092,7880,-6,9,-1,-1,26,-1,-2,-20
7092,7880,-3,24,2,12,60,17,-8,-3
7106,7894,2,20,0,64,28,23,20,16
7107,7894,4,22,-7,-62,22,18,-3,6
7108,7896,-5,10,-4,-15,23,6,-23,-27
7108,7896,0,26,-2,-23,62,19,15,-1
7137,7925,5,20,3,34,29,21,0,2
7137,7925,5,22,8,37,25,21,-2,5
7138,7926,-3,13,-1,-23,22,7,3,-16
7138,7926,-2,33,-10,3,48,12,2,-6
7143,7930,2,19,1,-45,32,21,4,28
7143,7930,3,22,4,32,16,23,13,5
7151,7940,-8,15,-2,6,21,8,-28,-38
7151,7940,4,26,-2,7,68,33,28,1
7166,7955,4,19,-1,28,30,20,-2,12
7166,7955,1,23,-6,-45,21,20,-3,6
7168,7956,-4,14,5,3,21,10,-4,-19
7168,7956,3,30,6,30,56,26,6,-9
7189,7977,0,19,-4,-29,32,20,8,5
7189,7977,3,23,-4,11,16,20,-3,4
7190,7978,-9,15,-8,-40,23,11,-8,-25
7190,7978,4,33,5,30,53,24,5,2
7203,7990,5,21,5,-29,29,18,-3,5
7203,7990,-3,24,-8,35,14,17,9,3
7212,7999,-5,15,3,-27,22,13,-30,-24
7212,7999,4,26,0,-3,45,24,1,-2
7227,8014,0,19,2,42,30,18,9,-1
7227,8014,7,21,3,-18,19,21,-6,0
7228,8016,-5,14,-6,-17,23,15,1,-14
7228,8016,-6,32,1,-2,56,21,12,-5
7257,8044,2,19,-3,22,31,16,4,-7
7257,8044,3,21,3,12,16,20,5,2
7258,8046,0,18,-21,-25,23,11,-8,-28
7258,8046,7,30,25,-12,40,32,-2,1
7263,8050,-7,19,-21,12,29,17,2,-28
7263,8050,1,21,31,-9,17,21,-5,1
7272,8060,-5,15,-6,10,23,13,-13,-24
7272,8060,4,29,-4,14,46,33,3,5
7286,8074,6,18,1,13,31,19,11,21
7286,8074,1,20,-1,-4,12,20,5,2
7288,8076,-9,16,9,1,23,12,-20,-33
7288,8076,4,24,-5,4,38,30,5,-6
7309,8097,5,18,3,6,29,16,4,22
7309,8097,3,18,-11,19,20,20,2,6
7310,8099,-10,16,13,-11,20,11,7,-20
7310,8099,3,30,-10,-15,45,22,-5,-7
7332,8119,5,17,19,5,33,19,16,21
7332,8119,0,18,-8,10,10,16,-5,3
7333,8120,-4,17,-11,-22,21,12,-10,-15
7333,8120,2,24,-3,8,33,37,4,-2
7346,8135,2,17,-5,-5,31,15,6,19
7346,8135,2,19,4,13,3,14,-24,5
7349,8136,-7,16,1,4,23,14,3,-21
7349,8136,5,26,0,-5,43,29,15,1
7369,8157,3,17,-15,-24,30,14,-7,15
7369,8157,1,18,-4,17,3,18,-4,2
7370,8159,-7,16,-17,-13,22,14,-18,-20
7371,8159,4,28,13,20,42,42,18,5
7391,8180,3,18,11,-6,32,19,10,11
7392,8180,0,18,-3,11,4,17,-9,4
7393,8181,-5,15,-4,-13,20,14,-5,-19
7393,8181,3,25,-15,36,21,29,-4,0
7414,8202,-7,18,34,-24,30,17,25,7
7414,8202,-3,15,7,9,13,18,-33,1
7420,8208,-3,14,-4,-19,24,12,12,-11
7420,8208,-3,33,11,12,38,29,2,2
7429,8217,7,18,-12,4,31,19,-15,1
7429,8217,1,15,-6,5,12,10,11,-2
7431,8219,-6,15,-10,2,23,18,-32,-32
7431,8219,2,39,26,-20,37,26,37,10
7451,8240,-6,20,-9,-28,28,16,-15,-12
7451,8240,4,13,-6,-5,-2,10,-13,2
7453,8242,-4,15,11,4,25,14,11,4
7453,8242,-6,21,-26,-4,25,40,-31,-12
7482,8270,1,17,19,39,28,18,3,13
7482,8270,-4,11,-34,-37,6,9,8,0
7483,8271,-5,13,29,-4,24,15,-22,-21
7483,8271,6,28,0,-3,32,37,-1,3
7489,8277,2,18,-15,19,28,20,0,11
7489,8277,1,6,2,5,14,10,-8,4
7490,8279,-2,17,-5,-38,23,11,21,-5
7490,8279,0,27,0,7,22,31,1,-6
7511,8300,7,16,-38,23,27,21,-12,4
7511,8300,4,12,43,-1,-2,7,13,1
7513,8301,-6,11,29,-20,26,12,-14,-20
7513,8301,3,20,-19,-4,30,57,-16,10
7526,8314,8,18,-20,16,27,20,7,26
7526,8314,-10,5,4,12,15,10,-10,6
7534,8322,-5,14,-7,-14,23,13,4,-9
7534,8322,7,39,8,30,25,36,7,6
7549,8337,1,16,32,1,25,21,2,8
7549,8337,-3,8,-16,10,-8,5,-7,4
7551,8339,-7,13,-11,-24,25,12,-5,-12
7551,8339,1,36,-10,16,35,39,3,1
7572,8360,4,18,10,6,28,19,9,15
7572,8360,1,9,1,-13,13,5,-5,5
7573,8361,-10,11,-3,10,21,15,9,-17
7573,8361,5,44,-11,-11,34,28,-4,-5
7586,8374,0,21,28,25,30,21,-3,20
7586,8374,-3,6,-17,-60,0,10,1,0
7593,8381,-8,10,-9,2,20,12,-15,-15
7593,8381,8,33,-12,-17,34,34,14,30
7609,8397,0,20,16,7,30,20,13,-9
7609,8397,1,4,2,21,-26,8,-14,10
7610,8399,-4,12,-20,-24,25,13,2,-7
7610,8399,-7,43,19,23,32,28,12,-5
7632,8420,7,19,-12,-38,29,18,-3,12
7632,8420,2,4,-12,-6,-9,2,-9,3
7633,8421,-11,13,6,-21,24,18,-21,-22
7633,8421,9,35,-6,11,36,53,15,12
7646,8434,-10,20,-9,40,28,19,-3,2
7646,8434,-2,11,12,-32,-1,-10,3,-1
7653,8441,-5,11,-12,-12,22,11,-18,-12
7653,8441,4,38,-31,-17,30,5,15,19
7669,8457,0,21,54,5,29,19,-3,11
7669,8457,1,-14,-33,-26,-30,0,-43,8
7670,8459,-19,15,1,16,23,9,39,-4
7670,8459,1,46,33,-19,31,51,7,6
7692,8480,8,20,-34,26,31,24,-4,19
7692,8480,6,-13,14,28,-8,2,-18,0
7694,8481,-1,10,0,-3,20,14,6,-11
7694,8481,-11,35,1,-17,30,20,2,-12
7706,8494,7,21,-24,-20,28,19,1,6
7706,8494,6,0,40,43,-6,-20,0,-3
7713,8500,-19,13,-7,-28,21,14,7,-8
7713,8500,0,40,2,6,34,40,23,5
