pc_t_ms,emg_t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
4843,5600,-1,-1,-1,0,5,-1,-2,-2
4845,5601,-3,-1,1,-1,2,-2,-2,-3
4845,5601,0,0,-1,-1,-1,-2,0,1
4858,5615,-2,-1,0,1,2,1,-1,2
4858,5615,-1,-2,1,0,-4,1,1,0
4864,5621,2,1,-2,0,2,2,1,2
4864,5621,-1,1,0,-1,-2,-2,1,0
4881,5637,-2,0,2,-1,-5,0,-2,0
4881,5637,0,0,-1,-1,-5,0,1,2
4882,5639,0,-1,0,-2,5,1,0,3
4882,5639,1,1,0,0,1,0,-1,0
4903,5660,1,1,-3,-1,4,1,1,0
4903,5660,-3,-2,2,-1,4,0,-2,-1
4905,5661,-4,-2,0,-2,-3,-1,-2,-2
4905,5661,-2,1,-2,0,2,0,0,-3
4918,5675,-1,-1,-1,0,13,1,1,0
4918,5675,3,1,-4,-2,3,-1,0,0
4924,5681,1,0,-1,0,1,-1,-1,0
4924,5681,-1,-2,-1,-1,-1,1,0,1
4941,5698,0,-1,0,3,-3,-1,-2,-1
4941,5698,-1,1,-1,0,3,0,1,1
4942,5699,1,-1,0,1,0,-1,1,0
4942,5699,1,0,-1,0,3,-2,0,0
4963,5720,1,-1,-1,-2,-7,0,-2,0
4963,5720,-1,1,-2,-1,2,-1,0,1
4965,5721,0,2,0,0,-1,-1,0,0
4965,5721,-1,-2,1,0,3,1,-1,0
4978,5734,-1,-2,-2,-1,7,2,-1,0
4978,5734,0,-1,1,-1,2,0,-1,0
4984,5741,-1,-1,0,-1,4,1,-1,0
4984,5741,-2,0,0,-2,1,-1,0,0
5001,5757,-1,0,0,0,-8,-1,1,0
5001,5757,0,0,-2,1,0,-2,-1,0
5002,5759,-2,-2,0,-1,0,-1,-2,-1
5002,5759,0,0,1,-2,-1,0,0,1
5023,5780,-2,-2,-1,0,-15,0,0,-2
5023,5780,0,-1,0,-2,-6,-2,1,-2
5025,5781,-1,1,1,1,-6,-1,0,1
5025,5781,0,-1,-1,0,-9,-1,0,-3
5038,5795,-2,-1,-1,0,-8,-2,2,-2
5038,5795,-2,0,0,1,-6,-1,2,-2
5044,5801,1,0,1,-2,-8,-1,0,-2
5044,5801,0,-1,0,1,-6,-1,-1,2
5061,5817,-1,0,1,-1,-7,-1,-3,-1
5061,5817,0,-2,-1,2,-9,0,-3,0
5062,5819,-1,-2,0,0,-6,-3,0,-2
5062,5819,0,1,0,-2,2,1,-1,-2
5083,5840,0,-1,1,0,-9,-2,-1,-1
5083,5840,0,-1,0,2,4,-1,1,-1
5085,5841,1,0,0,-2,-2,1,2,0
5085,5841,4,1,-1,-1,-2,2,0,1
5098,5854,-4,-3,0,0,-7,-2,0,1
5098,5854,-2,-1,-1,-1,1,1,-2,2
5104,5861,0,1,-1,-2,-4,1,0,1
5104,5861,0,-2,1,-1,-1,0,0,1
5121,5878,1,1,-2,-2,-2,-1,0,-1
5121,5878,0,-1,0,-1,-1,1,0,1
5122,5879,-2,-1,-1,0,1,-2,-1,-1
5122,5879,-2,0,0,0,-4,0,-2,0
5151,5908,1,0,0,0,-1,-1,0,0
5151,5908,0,0,0,-1,2,-1,-1,-2
5152,5909,2,-1,0,2,-1,0,2,-4
5152,5909,0,1,-1,1,-2,1,0,-2
5228,5914,-1,-1,1,0,2,0,1,-2
5228,5914,-1,1,-1,-3,1,1,0,0
5228,5923,-2,0,0,-1,2,-1,-3,0
5228,5923,-2,1,-2,0,4,1,0,-1
5228,5938,3,-2,0,0,-4,0,-1,0
5228,5938,1,0,-1,0,7,1,0,0
5228,5940,2,-1,-2,2,6,1,1,1
5228,5940,-1,-1,-1,-1,-2,-1,-2,1
5228,5960,1,-2,2,-2,3,0,1,-1
5229,5960,-1,1,0,-2,-1,0,-1,0
5229,5961,-1,-1,0,-2,-4,0,1,-2
5229,5961,0,0,-1,-1,3,0,1,-1
5229,5975,-1,-1,-2,0,-1,-1,2,0
5229,5975,0,-1,-2,-1,0,-2,0,1
5229,5981,-2,-1,-2,1,1,1,-3,-2
5229,5981,-2,2,0,0,-1,1,1,-1
5241,5997,-4,-1,-2,0,-5,-1,-1,-1
5241,5997,-2,-1,0,-1,5,-1,-1,-3
5242,5998,-2,-1,1,0,6,0,-1,-1
5242,5998,1,0,0,-1,-1,-3,0,-2
5263,6020,0,-1,0,1,-2,1,0,0
5263,6020,1,1,0,-1,-5,1,0,1
5265,6021,1,2,-2,1,-3,0,-2,0
5265,6021,-1,-3,0,1,1,0,-1,3
5286,6043,-2,2,-1,-2,3,1,-2,-1
5286,6043,-2,1,-1,-1,-2,-1,-1,-1
5286,6043,-1,-1,-1,-1,-13,0,2,-4
5286,6043,-1,0,-1,-1,2,0,2,0
5300,6057,1,-1,0,-1,0,0,-1,0
5300,6057,0,-1,0,0,-1,0,0,-2
5301,6058,2,0,1,-1,-2,-1,-1,3
5301,6058,0,0,0,1,2,0,0,2
5323,6079,0,-3,-1,-1,2,0,0,-1
5323,6079,0,2,0,-1,5,1,1,0
5323,6080,0,-2,-1,0,-7,-1,0,1
5323,6080,-2,0,-1,1,-1,-1,-1,-1
5346,6102,-1,0,1,-1,3,-2,0,-2
5346,6102,0,-1,-1,1,3,0,-1,-3
5346,6103,-1,1,-2,-2,3,0,-2,-1
5346,6103,1,0,1,0,-1,0,1,0
5368,6124,-1,-1,0,-1,4,-2,2,1
5368,6124,-1,-1,0,-1,4,0,-1,-2
5369,6125,2,0,-2,0,14,0,-1,-2
5369,6125,1,-1,-2,1,4,1,-3,-1
5383,6139,2,0,0,-2,0,-2,-1,0
5383,6139,-1,0,2,0,2,0,0,5
5383,6140,0,0,0,0,3,0,0,3
5383,6140,0,2,2,-1,-12,1,1,-2
5406,6163,-2,1,0,-1,2,-1,-1,-2
5406,6163,0,-1,-2,1,-1,-2,0,0
5512,6163,-1,0,1,-1,-12,-2,0,-1
5512,6163,0,-1,-2,-1,-3,1,0,-1
5512,6185,-1,0,0,0,2,-1,0,-2
5512,6185,1,0,1,-2,-10,-1,-2,-2
5512,6185,0,-1,-2,1,-11,-1,-1,-1
5512,6185,1,-1,1,-1,-6,-3,0,0
5513,6199,0,-1,0,2,-2,-1,-2,0
5513,6199,-2,-1,-1,0,-5,1,0,0
5513,6200,-3,0,-1,-1,-13,-2,0,0
5513,6200,-3,0,0,0,-9,-1,0,1
5513,6223,0,0,-1,-1,-2,0,1,2
5513,6223,2,1,0,0,0,0,0,1
5513,6223,-2,0,2,0,-10,3,-1,-2
5513,6223,1,0,0,-1,-4,-1,-1,-3
5513,6236,0,-2,0,0,3,1,-1,-2
5513,6236,1,-1,0,-1,-2,0,-3,-1
5513,6237,0,0,1,0,1,-1,0,0
5513,6237,-1,2,-2,0,-3,-1,-1,2
5513,6259,-2,0,0,1,0,-1,-1,0
5513,6259,0,0,-2,1,4,0,0,-4
5513,6260,-1,1,1,-1,6,0,0,-4
5513,6260,-1,-3,-1,0,2,2,-1,-2
5526,6282,1,-1,-2,-3,-2,1,1,0
5526,6282,-1,0,-1,-1,-7,-1,2,2
5526,6284,1,0,-2,0,13,1,1,1
5526,6284,-2,1,-1,0,0,-2,-1,-1
5569,6297,1,-1,-1,0,-9,-2,-2,-1
5569,6297,-1,-1,0,0,-1,0,0,-2
5569,6297,-2,0,0,1,4,-1,0,1
5569,6297,2,1,1,-3,-1,-3,1,0
5569,6319,0,0,1,0,3,-1,-1,-1
5569,6319,1,1,-2,-1,0,2,-1,1
5569,6320,-3,-1,-3,0,-6,2,1,2
5569,6320,-3,-1,0,1,5,0,-3,3
5586,6342,-3,0,-1,-1,5,-1,1,-2
5586,6342,0,-1,0,-2,-7,0,1,0
5586,6343,0,1,-1,-2,-2,1,0,1
5586,6343,-1,-1,-1,-2,2,-3,3,0
5600,6356,1,-1,0,0,-4,1,0,0
5600,6356,-1,-2,0,-1,2,1,-2,0
5601,6357,1,0,-1,-2,-13,-1,-2,-3
5601,6357,0,-2,0,2,-5,0,-1,-2
5623,6379,0,-1,-2,-1,-1,1,0,1
5623,6379,0,0,0,1,2,0,2,1
5623,6380,1,-1,0,-1,-9,-2,-1,0
5623,6380,1,0,-1,-1,1,1,1,-1
5646,6403,-2,-2,0,1,-3,-1,0,0
5646,6403,-2,1,-2,-1,-4,0,-2,1
5646,6403,-2,-1,0,-1,-3,0,-1,-3
5646,6403,0,-2,0,0,-3,0,0,-1
5660,6417,3,-1,0,-1,-10,-2,0,-1
5660,6417,1,-1,-1,0,6,-1,0,0
5661,6417,1,-2,1,-1,-8,-1,0,2
5661,6417,-1,0,0,-1,-4,-2,-1,-1
5683,6439,-3,-4,0,-1,2,-1,-2,-1
5683,6439,-2,2,-1,2,-2,1,2,-1
5683,6440,0,-1,0,0,-5,1,0,-1
5683,6440,-1,1,-1,0,1,2,2,2
5706,6463,-1,0,1,-1,-4,-2,1,-2
5706,6463,-1,-2,-1,1,-6,-2,-1,-3
5707,6463,-3,1,-1,2,10,1,-1,-2
5707,6463,0,1,-1,0,-2,0,-2,-1
5720,6477,3,1,-1,0,21,-2,-2,0
5720,6477,0,-3,0,0,3,1,-1,-1
5721,6477,1,1,0,-1,16,-2,-2,1
5721,6477,2,-3,0,0,-2,0,-2,0
5743,6499,-1,0,-1,0,10,1,-1,0
5743,6499,-1,0,0,1,1,1,0,2
5743,6500,1,1,-1,-1,4,0,-1,0
5743,6500,-2,-1,1,2,-1,-1,-1,-1
5766,6523,2,-2,-1,0,4,2,-1,-2
5766,6523,-1,0,-1,-1,9,0,-3,-2
5766,6524,-2,-1,2,-2,-2,-1,0,-1
5766,6524,-1,0,-2,0,-4,-1,0,-2
5780,6537,-3,1,-2,-1,0,0,1,0
5780,6537,0,-2,-1,0,-3,0,-2,1
5781,6538,1,0,-1,0,1,0,0,0
5781,6538,1,-1,-1,0,-1,0,0,1
5803,6560,1,1,-1,0,-2,-2,-2,3
5803,6560,0,0,0,-1,-3,1,0,0
5804,6560,0,-1,-1,0,9,1,-1,0
5804,6560,-1,0,-1,1,-9,-4,0,-1
5907,6582,-2,-2,2,-1,-3,-2,1,-1
5907,6582,0,0,0,-1,1,-1,0,0
5907,6583,1,-2,0,1,-3,-1,-1,1
5927,6583,-1,-2,0,-1,-4,0,0,0
5943,6597,-1,-1,-1,-1,1,3,1,-1
5943,6597,-2,0,0,0,-4,1,0,-1
5943,6598,0,-1,-1,1,-1,0,1,0
6032,6598,1,0,0,-1,1,-1,1,-3
6032,6619,0,-2,0,-2,7,-2,-1,0
6032,6619,-1,0,-1,-2,-2,-1,0,-3
6032,6620,-2,0,-2,-1,9,0,-1,-2
6032,6620,-1,0,-1,3,2,0,-1,-1
6032,6659,-2,-3,-1,1,-7,0,0,-2
6032,6659,2,2,-2,-2,-3,1,0,1
6033,6660,-1,0,0,-2,1,-2,1,0
6033,6660,-2,-1,1,1,0,0,-1,1
6033,6661,1,0,0,0,-1,-1,-1,-3
6033,6661,1,-1,-1,1,9,-1,-3,-3
6033,6664,-1,0,-1,-2,-4,1,2,-1
6033,6664,-1,0,0,-3,-2,2,-1,-2
6033,6679,-2,3,0,-1,6,0,2,0
6033,6679,-1,0,1,1,2,1,-1,4
6033,6680,0,-1,0,-1,-3,-2,-3,2
6033,6680,1,-2,-1,-1,2,0,0,1
6033,6703,-1,-1,-1,-1,7,-2,-1,-1
6033,6703,-1,-2,1,-1,-1,-1,3,-2
6033,6703,-3,0,-2,0,6,0,1,-1
6033,6703,1,-1,-1,0,-6,0,0,2
6033,6716,-3,0,-3,1,-7,-1,-1,0
6033,6716,0,-1,1,0,10,-2,0,0
6033,6717,2,-1,0,1,-2,-1,-2,3
6033,6717,-1,-2,0,-1,0,0,-1,-2
6042,6739,2,-2,-1,0,-4,-1,0,-5
6042,6739,0,1,-1,-1,1,0,0,-2
6042,6740,0,1,1,-1,2,-1,2,-2
6042,6740,1,-1,-1,0,5,0,1,0
6042,6770,2,1,0,-1,7,2,-3,0
6042,6770,-1,0,-1,0,7,2,-1,-1
6042,6770,-2,-1,-1,0,5,-2,-1,-2
6042,6770,-1,0,0,-2,-1,-3,-2,0
6042,6777,-2,-3,-2,1,-19,-3,0,-2
6042,6777,-2,0,-1,0,-11,0,1,0
6042,6777,-1,0,0,0,1,1,1,-3
6042,6777,0,0,-1,0,1,0,0,-1
6042,6799,0,0,1,-2,11,1,0,2
6042,6799,0,0,0,-1,-15,-1,0,3
6043,6800,1,-1,-2,0,-4,0,-1,2
6043,6800,-1,1,-1,-1,0,-2,2,2
6066,6822,0,-2,-2,0,10,0,0,1
6066,6822,-2,-1,-2,-1,-5,0,-1,-2
6066,6823,-2,-1,-1,0,2,0,-1,0
6066,6823,-1,-1,0,-1,0,-1,-3,-2
6080,6837,-1,-2,-1,2,0,-2,2,2
6080,6837,-1,1,0,-1,-2,-1,-3,0
6081,6837,-1,0,-1,-1,4,0,-2,-2
6081,6837,1,1,-2,-1,6,0,1,-3
6103,6859,1,0,1,0,7,0,-1,-4
6103,6859,0,-3,-2,0,3,0,2,-1
6103,6860,0,-2,0,0,3,1,0,-1
6103,6860,1,-1,1,0,-1,-1,-1,-3
6126,6883,-2,1,0,-3,12,1,0,-1
6126,6883,-1,0,2,-1,21,2,-2,-4
6126,6883,1,-1,0,0,0,-2,-1,1
6126,6883,-1,0,-1,-1,3,-1,-2,1
6140,6897,0,0,1,-2,8,1,-1,0
6140,6897,2,2,-2,1,1,-2,0,0
6141,6897,0,-1,-1,0,-3,1,-1,0
6141,6897,0,-2,0,-1,-5,-1,1,2
6163,6919,4,0,0,-3,-2,-3,1,2
6163,6919,3,0,-2,-1,0,-2,-1,-1
6163,6920,2,1,0,-1,3,0,-1,1
6163,6920,-3,1,-2,0,-9,-1,-2,-2
6186,6943,-3,-1,0,-1,-15,-1,-2,-2
6186,6943,0,1,0,-2,-2,1,0,2
6186,6943,1,-1,0,-1,-11,0,-1,2
6186,6943,1,0,1,0,-10,-1,-2,1
6211,6957,-4,1,0,1,-1,0,0,0
6211,6957,-1,0,-3,-1,-3,-2,0,0
6211,6958,-1,0,0,-2,1,0,0,-1
6211,6958,1,-2,0,-1,3,-1,2,0
6222,6979,-2,-2,0,0,2,0,-3,-2
6222,6979,1,0,-1,0,-2,0,0,1
6223,6979,-1,2,-1,1,8,-1,-1,-1
6224,6979,-2,-2,0,1,-2,0,-3,-1
6246,7003,3,1,1,-1,7,-1,2,1
6246,7003,0,2,3,-1,4,2,0,-1
6246,7003,1,-2,-2,-1,-2,0,0,-2
6246,7003,-1,0,-1,-1,3,-1,0,0
6261,7016,0,0,-1,-1,5,0,-1,-3
6261,7016,-3,-1,-1,1,6,0,1,-1
6261,7018,-2,-2,0,0,5,-1,0,-3
6261,7018,0,1,0,-2,3,0,1,2
6282,7039,0,-3,0,-1,-3,-1,-1,1
6282,7039,-2,-2,-2,-1,5,0,-1,0
6290,7047,0,0,0,1,3,-2,0,2
6290,7047,1,0,-1,1,8,2,-1,-3
6306,7063,1,1,0,-1,5,1,2,-2
6306,7063,0,-2,-1,-3,-2,0,-1,-1
6307,7063,0,0,-1,-2,3,-1,-1,1
6307,7063,0,0,0,-1,1,-2,0,3
6319,7076,1,1,-1,1,9,1,-1,3
6319,7076,1,-1,1,1,6,-1,1,1
6327,7085,-1,0,0,1,3,1,0,1
6328,7085,1,0,3,-1,1,0,-1,-2
6343,7099,0,-1,-3,-2,9,1,0,-5
6343,7099,-1,2,-2,0,-2,-1,0,-1
6343,7100,1,1,-1,-2,2,2,-1,-2
6343,7100,2,-4,-1,-3,2,1,2,-2
6366,7123,1,-1,-2,-1,8,1,-2,2
6366,7123,-2,1,0,0,4,0,2,0
6366,7123,-1,2,-1,1,8,-1,-1,0
6367,7123,-1,0,-2,0,-3,-1,2,-1
6379,7136,-1,0,0,2,-5,-2,0,0
6379,7136,-1,-3,0,-1,-10,-1,-3,2
6388,7144,0,-1,-2,0,-3,1,1,-3
6388,7144,-1,-1,0,-1,4,1,2,-1
6403,7159,0,0,-1,0,11,0,1,0
6403,7159,1,2,-1,0,-13,-2,-2,1
6403,7160,-1,1,0,-1,5,2,0,0
6403,7160,-2,-1,0,0,-1,-3,-3,-2
6426,7182,1,-3,-1,0,7,-1,0,-3
6426,7182,0,0,0,-2,1,0,-2,-3
6426,7183,0,0,-1,-3,3,-1,-2,0
6426,7183,-1,1,0,0,2,-2,-1,1
6439,7196,-2,1,-1,1,2,0,0,1
6439,7196,-1,-2,-1,1,5,0,-1,2
6448,7204,0,-2,-1,-1,3,-1,-1,-1
6448,7204,-2,1,0,-1,-3,1,-2,-2
6463,7219,2,1,1,-1,4,0,0,-2
6463,7219,3,-2,-1,-1,9,1,1,0
6463,7220,0,0,2,2,6,-1,1,0
6463,7220,0,-2,-2,1,-2,-1,-2,0
6486,7243,-3,-1,1,0,-7,2,0,0
6486,7243,1,0,0,0,14,0,1,-2
6487,7243,1,0,-2,0,-6,-1,0,-2
6487,7243,1,0,-1,0,7,-2,0,-3
6508,7264,1,1,1,-2,6,2,-1,0
6508,7264,-3,-1,-1,-1,-5,-1,1,-2
6509,7265,-1,0,0,2,2,0,1,0
6509,7265,-1,-1,-2,0,-2,-2,0,3
6531,7287,0,1,-2,-1,0,0,1,2
6531,7287,-2,0,0,-1,-3,1,-2,3
6531,7288,-2,1,0,-3,-10,-1,1,-1
6531,7288,-1,-1,0,-2,-9,0,1,-2
6546,7303,0,1,1,2,4,-2,0,-1
6546,7303,4,-1,-2,0,-2,0,-1,-3
6546,7303,0,2,-1,-1,-3,0,-1,0
6546,7303,2,-2,1,-1,-4,-1,0,3
6559,7316,-3,-1,-1,-3,-5,0,-1,-1
6559,7316,-2,-1,2,0,1,0,1,1
6568,7324,0,-2,-1,1,-4,-2,-2,0
6568,7324,0,-2,0,1,-5,2,-3,0
6583,7339,2,-3,0,-1,-7,-1,1,2
6583,7339,0,0,0,1,-3,0,0,-2
6583,7340,-2,-1,1,2,2,-3,1,-1
6583,7340,0,0,-1,-2,-1,-2,-1,1
6614,7370,0,1,0,0,4,-1,0,0
6614,7370,-2,2,-1,-2,-6,-1,-1,0
6614,7371,-2,-2,0,0,-1,0,-1,0
6614,7371,-3,-2,-1,1,4,-1,0,-3
6619,7376,1,0,-1,-1,8,0,-1,-2
6619,7376,2,0,-2,-1,6,-2,0,-2
6628,7384,0,1,0,1,4,1,-1,-4
6628,7384,0,0,-1,1,6,-2,2,-1
6643,7399,-1,-2,0,-2,10,1,0,-2
6643,7399,-1,2,0,-1,9,0,0,-2
6643,7400,1,0,-2,-3,1,1,0,-1
6643,7400,2,-3,-2,1,13,0,-1,1
6666,7423,-3,2,-2,-1,8,0,0,-2
6666,7423,0,1,1,1,0,-1,-2,-1
6667,7423,2,-3,0,-1,0,-3,-1,2
6667,7423,0,-1,1,-1,4,-2,-2,-2
6688,7445,1,0,-1,0,-5,0,0,3
6688,7445,1,-1,-1,0,2,0,0,4
6689,7445,-3,-2,0,0,3,1,-1,2
6689,7445,-1,-2,0,-1,-2,0,-1,1
6703,7460,-2,-3,-1,-1,20,-1,-1,-4
6703,7460,-1,2,0,-1,0,0,0,0
6703,7460,-1,2,0,-2,9,-1,3,1
6703,7460,-1,1,0,0,3,0,-1,0
6726,7483,-3,1,1,-2,3,0,-1,-3
6726,7483,-1,0,-3,0,2,0,-1,-2
6727,7483,1,0,0,0,14,1,-1,-2
6727,7483,-1,-2,0,-1,-6,-2,-1,2
6765,7520,0,2,0,-1,6,1,-1,0
6765,7520,0,0,0,-1,2,1,1,0
6765,7522,0,0,1,0,-9,1,-1,-2
6765,7522,0,-1,-1,-1,-1,-1,2,0
6767,7523,1,2,-1,1,-15,0,-3,0
6767,7523,0,-1,0,-1,-5,0,-1,-2
6770,7527,-1,-1,0,0,-2,0,-2,3
6770,7527,0,-1,-1,0,4,-1,-2,-3
6786,7543,-2,1,-1,2,-7,1,-1,0
6786,7543,0,-1,0,0,7,1,-1,0
6786,7543,-2,1,-4,-1,5,0,-1,2
6786,7543,-3,1,-1,-2,1,-1,0,1
6808,7565,0,-1,-1,-2,7,-1,0,0
6808,7565,2,-1,-1,0,-1,0,-1,1
6809,7566,1,0,-1,0,0,-2,0,3
6809,7566,1,0,-1,0,1,0,2,0
6823,7579,2,0,-1,1,-12,-1,0,-3
6823,7579,0,0,0,0,-3,0,1,-1
6823,7579,-1,1,1,-1,4,-2,1,-4
6823,7579,-1,-1,1,-1,0,1,0,-1
6846,7602,-2,0,2,0,15,1,-1,0
6846,7602,-1,0,-1,1,6,1,-2,0
6847,7603,-1,1,-1,0,2,2,0,0
6847,7603,-1,0,-2,0,4,1,1,-3
6868,7625,0,-1,1,1,8,0,0,0
6868,7625,0,-1,0,1,-3,-2,1,-1
6869,7626,-2,0,-1,-1,1,-1,-1,0
6869,7626,-2,1,0,1,1,-1,-3,1
6883,7639,-2,0,-1,-1,1,0,-1,-1
6883,7639,-2,1,0,-2,2,-2,0,-1
6883,7640,2,-2,1,1,-7,1,1,-1
6883,7640,-1,-2,0,-2,-4,-2,0,-4
6906,7663,0,1,-2,-1,0,0,-1,3
6906,7663,-1,0,-3,0,-5,-1,0,-1
6906,7663,0,-1,-1,2,-9,1,-2,1
6906,7663,-4,-1,0,0,-3,1,1,-2
6928,7685,-1,-1,-2,-3,3,-1,1,1
6928,7685,0,-1,1,-1,-8,-1,0,3
6929,7685,-1,-1,0,0,0,-2,0,2
6929,7685,3,-3,-2,0,-1,0,0,1
6942,7699,0,-1,-1,1,-24,0,-1,1
6943,7699,0,1,-2,0,-3,-2,-2,-4
6943,7700,1,-1,-1,-2,-7,0,-1,-1
6943,7700,-2,-1,-1,0,-3,-1,0,-3
6966,7723,-1,0,-1,1,0,1,1,2
6966,7723,-2,-1,-2,0,-2,-3,2,1
6966,7723,1,0,-1,-1,-2,-2,-1,0
6966,7723,-2,0,0,-1,-1,-2,-3,-2
6988,7745,0,-1,-1,0,-3,-2,-1,-3
6988,7745,0,-1,0,-1,0,0,-2,-3
6989,7746,0,-1,-1,-1,0,-1,0,-3
6989,7746,0,-2,0,-1,5,-2,-1,0
7003,7759,-2,0,0,0,-13,-1,1,-3
7003,7759,0,-1,2,1,2,-1,4,1
7003,7760,1,1,-2,-2,-3,0,2,0
7003,7760,3,-2,-2,-1,8,0,0,2
7025,7782,2,1,-1,-1,12,0,1,0
7025,7782,-1,-2,0,-1,1,0,-2,0
7032,7789,0,0,-1,0,1,1,0,2
7032,7789,0,-1,-1,1,-1,-1,0,0
7048,7805,0,2,-1,-1,15,2,0,1
7048,7805,-3,-1,1,-1,7,0,-1,2
7049,7806,-2,0,0,0,0,-1,2,1
7049,7806,1,-1,0,-2,2,0,0,1
7062,7819,-3,0,0,0,-15,-4,-2,-1
7062,7819,0,0,-1,-1,-3,2,-1,-2
7063,7819,-1,0,-1,-1,1,-2,0,-4
7063,7819,0,0,0,0,6,-1,1,-3
7086,7843,2,1,-1,1,0,2,-2,-1
7086,7843,0,0,0,0,0,-1,-1,3
7086,7843,0,-1,0,-1,1,1,0,0
7086,7843,0,4,-2,-1,-7,-1,-1,-2
7108,7865,-1,-1,-1,-1,13,2,0,0
7108,7865,-1,0,0,0,-4,1,1,-1
7109,7866,-1,-1,1,-1,-2,0,-1,-1
7109,7866,-1,-1,0,0,2,0,0,1
7123,7880,0,0,-1,0,9,1,-2,-1
7123,7880,0,-1,-1,-1,-1,0,1,-1
7123,7880,0,-1,-1,1,-1,-1,-1,-1
7123,7880,1,-1,0,-1,-1,-2,-3,0
7145,7902,2,1,0,0,6,-3,-2,3
7145,7902,-1,1,0,-3,3,-1,2,1
7146,7903,-1,-1,0,0,4,0,2,1
7146,7903,-2,-2,0,-1,3,-2,0,-2
7168,7925,-1,-2,-1,1,6,1,1,-2
7168,7925,1,1,-2,0,7,1,0,-3
7169,7926,0,-1,0,1,-2,1,0,2
7169,7926,0,0,0,-1,-1,0,0,-1
7182,7938,-1,0,0,-2,-2,-2,2,1
7182,7938,-3,0,0,-1,-1,-1,-3,-2
7190,7946,0,-2,0,-1,2,1,-1,-2
7190,7946,1,-2,-2,-1,1,0,1,-2
7206,7962,0,0,-1,-1,0,0,0,1
7206,7962,2,0,-1,2,2,0,-1,2
7206,7963,0,-2,-1,-2,-2,0,-1,1
7206,7963,0,0,-1,0,9,0,-1,1
7228,7985,0,4,0,0,7,0,-1,-2
7228,7985,-1,1,1,0,8,2,-1,-2
7229,7985,0,0,1,-1,7,0,-1,-2
7229,7985,0,-2,-1,0,5,-2,0,0
7242,7999,1,-1,-1,-1,7,-1,0,-2
7242,7999,1,0,0,0,4,-2,0,-2
7250,8007,-1,0,1,-1,-1,0,-1,-1
7250,8007,-2,1,1,0,2,-1,2,2
7266,8023,0,-2,1,-1,7,-2,-1,3
7266,8023,1,0,-1,-1,-5,-2,-2,1
7266,8023,-2,1,-2,0,-3,-1,-2,-2
7267,8023,1,-1,0,-1,-4,1,2,0
7288,8045,-4,-1,1,1,-12,-1,0,-3
7288,8045,-1,0,-1,0,0,-1,0,-2
7289,8046,1,-1,-4,0,-2,-4,-2,-1
7289,8046,-1,-2,0,-1,-4,-2,0,-2
7311,8068,-1,1,-1,-2,-5,0,0,1
7311,8068,-4,-2,-1,0,-7,1,-1,-1
7311,8068,-2,-2,-1,0,-8,-1,1,0
7311,8068,-2,0,0,-1,-6,1,-3,0
7326,8083,1,0,-3,0,4,-2,1,1
7326,8083,1,1,0,1,-6,0,-1,0
7326,8083,3,0,1,-1,4,-1,1,-1
7326,8083,1,0,-2,-3,3,1,0,-2
7348,8105,0,-1,1,-1,3,1,1,-1
7348,8105,0,0,-1,-1,6,-2,1,1
7349,8105,-3,0,-1,1,1,-3,-2,-1
7349,8105,-1,-2,-1,-1,-2,-1,-1,-1
7362,8119,-1,-1,-1,-2,2,0,-2,-4
7362,8119,-1,0,-2,0,5,0,-1,-2
7370,8127,1,-1,-1,-1,-2,0,0,1
7370,8127,0,1,-1,-1,5,0,-2,-1
7386,8142,0,0,0,1,-2,1,-1,3
7386,8142,-1,1,1,0,-1,1,-1,1
7386,8143,0,0,0,2,8,-3,1,2
7386,8143,0,0,-2,1,2,0,-1,4
7408,8165,0,0,-2,0,10,0,0,2
7408,8165,2,-3,0,0,7,0,0,3
7409,8165,0,0,-1,-1,-3,0,1,0
7409,8165,-2,0,1,-1,3,-1,-1,0
7422,8179,-2,1,-1,0,11,0,0,-1
7422,8179,-2,-2,0,-1,-4,-2,-1,-2
7430,8187,0,-2,0,1,3,2,0,-5
7430,8187,3,-1,1,-1,3,-1,1,-2
7446,8202,-1,1,-1,1,-2,0,0,-2
7446,8202,0,1,-1,-2,0,-1,-2,-1
7446,8203,-2,0,0,-2,1,-2,1,-1
7446,8203,-1,2,0,-3,-3,1,0,-1
7469,8226,-2,-1,0,-1,-8,0,2,0
7469,8226,0,0,0,1,0,0,0,3
7470,8226,-4,-1,1,-2,-9,-2,-1,-1
7470,8226,-2,-1,-3,0,7,0,-3,-3
7482,8239,1,1,0,0,-5,1,2,-1
7482,8239,1,-1,-1,-1,0,-1,1,-1
7490,8247,2,-2,-1,0,1,-1,-1,1
7490,8247,-1,0,0,0,5,-1,-2,-3
7506,8263,1,0,1,-1,1,-1,-1,1
7506,8263,1,-2,-1,0,3,1,-2,0
7506,8263,0,0,0,2,-3,0,2,1
7506,8263,0,-2,-1,-1,5,-1,-1,1
7528,8285,1,1,-1,-1,-4,1,-2,-2
7528,8285,0,1,0,0,-1,0,2,0
7530,8286,0,-1,0,0,-4,-4,-2,2
7530,8286,-2,-2,-1,-1,0,0,1,0
7542,8298,-2,-1,-1,0,1,0,0,0
7542,8298,-3,-2,-2,0,1,2,0,0
7558,8315,0,-2,-1,-1,-1,0,0,-3
7558,8315,0,1,-1,1,9,-1,0,-2
