pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
13414,1139100,17356,-790,-3924,-693,-27,41,-75341,32636,5630,7,12205,2644,-49117,59658,165,-343,1531,5846
13425,1139111,17352,-742,-3808,-1034,-52,51,-74407,32512,4866,7,12213,2630,-49153,59658,165,-344,1530,5845
13436,1139122,17468,-936,-3736,-1160,-82,85,-73467,32388,4100,7,12215,2631,-49220,59661,165,-343,1532,5846
13447,1139133,17310,-862,-3612,-1102,-110,75,-72526,32248,3336,7,12211,2628,-49275,59661,165,-341,1533,5845
13458,1139144,17352,-904,-3592,-936,-128,92,-71584,32083,2578,7,12206,2633,-49321,59661,169,-338,1534,5844
13469,1139155,17382,-940,-3534,-743,-128,72,-70653,31893,1834,7,12195,2643,-49352,59660,165,-334,1536,5843
13480,1139166,17364,-848,-3608,-585,-223,83,-69724,31681,1101,7,12198,2648,-49359,59658,165,-332,1536,5842
13491,1139177,17444,-894,-3734,-531,-338,103,-68792,31455,379,7,12220,2658,-49372,59658,165,-331,1537,5842
13502,1139188,17380,-954,-3688,-457,-318,108,-67867,31214,-334,7,12236,2675,-49387,59656,165,-330,1539,5843
13513,1139199,17390,-800,-3746,-267,-204,70,-66953,30945,-1043,7,12247,2679,-49361,59653,165,-330,1539,5842
13524,1139210,17370,-798,-3776,-149,-88,29,-66055,30656,-1744,7,12250,2682,-49327,59652,165,-330,1538,5841
13535,1139221,17390,-734,-3844,-293,-4,12,-65173,30370,-2440,7,12252,2676,-49298,59651,165,-331,1536,5841
13546,1139232,17384,-862,-3752,-500,-69,42,-64295,30094,-3129,7,12252,2679,-49302,59652,165,-330,1537,5841
13557,1139243,17388,-816,-3718,-530,-66,45,-63416,29809,-3817,7,12250,2678,-49300,59653,165,-330,1536,5840
13568,1139254,17370,-812,-3786,-531,-82,62,-62541,29516,-4498,7,12254,2677,-49302,59654,165,-330,1536,5840
13579,1139265,17390,-790,-3730,-529,-118,63,-61670,29214,-5171,7,12257,2676,-49297,59656,165,-329,1535,5839
13590,1139276,17328,-786,-3706,-535,-153,71,-60795,28900,-5842,7,12261,2674,-49293,59658,165,-328,1534,5838
13601,1139287,17448,-772,-3772,-544,-165,76,-59925,28579,-6505,7,12270,2672,-49289,59662,165,-328,1533,5838
13612,1139298,17326,-832,-3804,-534,-85,61,-59067,28248,-7162,7,12277,2673,-49294,59665,165,-328,1533,5838
13623,1139309,17328,-824,-3780,-543,-42,53,-58226,27912,-7807,7,12279,2674,-49297,59669,165,-328,1533,5838
13634,1139320,17346,-830,-3828,-540,-15,39,-57392,27566,-8445,7,12281,2673,-49302,59674,165,-329,1533,5838
13645,1139331,17372,-818,-3712,-530,21,26,-56567,27211,-9076,7,12270,2671,-49302,59678,165,-328,1533,5838
13656,1139342,17378,-860,-3732,-536,4,31,-55754,26851,-9695,7,12263,2673,-49309,59683,165,-327,1533,5837
13667,1139353,17340,-816,-3780,-507,18,27,-54955,26485,-10300,7,12259,2671,-49308,59687,166,-328,1533,5838
13678,1139364,17322,-810,-3712,-518,11,35,-54148,26106,-10906,7,12251,2669,-49307,59692,166,-327,1533,5837
13689,1139375,17356,-854,-3730,-521,-12,43,-53347,25720,-11504,7,12246,2671,-49312,59697,166,-326,1533,5837
13700,1139386,17386,-814,-3762,-532,-5,45,-52546,25324,-12100,7,12242,2670,-49313,59703,166,-326,1533,5837
13711,1139397,17406,-818,-3778,-532,-2,37,-51757,24924,-12683,7,12239,2669,-49315,59709,166,-326,1533,5836
13722,1139408,17356,-824,-3746,-534,18,32,-50976,24516,-13258,7,12233,2667,-49317,59714,166,-326,1533,5836
13733,1139419,17372,-864,-3796,-534,48,25,-50204,24102,-13826,7,12228,2669,-49325,59720,166,-326,1533,5837
13743,1139429,17348,-828,-3742,-536,76,15,-49440,23680,-14387,7,12218,2667,-49328,59726,165,-326,1533,5837
13754,1139440,17342,-828,-3598,-526,98,11,-48683,23250,-14940,7,12193,2665,-49327,59732,165,-323,1533,5835
13765,1139451,17386,-898,-3736,-529,39,35,-47929,22815,-15483,7,12185,2670,-49338,59738,165,-323,1534,5835
13776,1139462,17356,-834,-3746,-531,-4,53,-47177,22375,-16017,7,12182,2671,-49342,59744,165,-323,1534,5835
13787,1139473,17384,-792,-3800,-530,-20,45,-46431,21929,-16543,7,12184,2668,-49342,59750,165,-324,1534,5836
13798,1139484,17382,-782,-3672,-530,-17,44,-45684,21472,-17065,7,12176,2664,-49338,59756,165,-323,1533,5835
13810,1139495,17404,-812,-3742,-537,-24,49,-44943,21010,-17579,7,12174,2664,-49340,59763,165,-322,1533,5835
13821,1139506,17352,-822,-3702,-536,-28,47,-44207,20541,-18085,7,12169,2663,-49343,59770,165,-322,1532,5834
13832,1139518,17372,-828,-3792,-537,-29,46,-43478,20067,-18583,7,12172,2664,-49347,59776,166,-322,1532,5835
13843,1139529,17336,-830,-3736,-543,-25,43,-42753,19588,-19074,7,12171,2664,-49352,59783,166,-322,1533,5835
13854,1139540,17416,-800,-3744,-542,-24,51,-42035,19103,-19556,7,12169,2662,-49353,59791,167,-322,1532,5834
13865,1139551,17336,-826,-3750,-540,-33,46,-41322,18612,-20030,7,12169,2662,-49357,59798,165,-322,1532,5834
13876,1139562,17388,-832,-3730,-535,-34,51,-40614,18116,-20495,7,12168,2663,-49361,59805,165,-322,1532,5834
13887,1139573,17390,-812,-3762,-532,-36,39,-39911,17614,-20953,7,12168,2662,-49363,59813,165,-322,1532,5834
13898,1139584,17404,-814,-3732,-540,-40,48,-39214,17108,-21402,7,12167,2661,-49366,59820,165,-322,1532,5834
13909,1139595,17388,-818,-3784,-530,-43,49,-38521,16597,-21843,7,12170,2661,-49368,59828,165,-323,1532,5834
13920,1139606,17360,-840,-3768,-535,-36,48,-37834,16081,-22276,7,12172,2662,-49373,59836,165,-323,1532,5835
13931,1139617,17344,-818,-3774,-540,-38,44,-37151,15561,-22703,7,12175,2662,-49377,59844,165,-323,1532,5835
13942,1139628,17300,-846,-3798,-534,-34,38,-36474,15035,-23121,7,12180,2663,-49383,59852,165,-325,1532,5835
13953,1139639,17392,-812,-3754,-525,-44,35,-35801,14505,-23530,7,12181,2661,-49385,59860,165,-325,1532,5835
13964,1139650,17390,-836,-3698,-530,-45,38,-35132,13970,-23933,7,12177,2662,-49388,59868,165,-324,1532,5835
13975,1139661,17342,-844,-3702,-539,-42,48,-34468,13433,-24327,7,12174,2664,-49392,59877,165,-323,1532,5835
13986,1139672,17356,-836,-3728,-531,-47,47,-33808,12892,-24713,7,12173,2665,-49396,59885,165,-323,1532,5835
13997,1139683,17350,-818,-3738,-529,-38,47,-33153,12346,-25092,7,12173,2665,-49398,59893,165,-323,1532,5834
14008,1139694,17432,-848,-3778,-533,-41,40,-32503,11797,-25463,7,12174,2666,-49403,59902,165,-323,1533,5835
14019,1139705,17372,-804,-3714,-529,-36,46,-31857,11244,-25826,7,12171,2664,-49404,59910,165,-322,1532,5834
14031,1139716,17388,-840,-3778,-535,-81,63,-31211,10689,-26182,7,12177,2667,-49409,59919,165,-323,1532,5835
14042,1139727,17332,-788,-3712,-571,-79,62,-30568,10133,-26532,7,12178,2664,-49413,59927,165,-322,1532,5834
14053,1139739,17340,-838,-3730,-599,-93,68,-29928,9575,-26877,7,12182,2666,-49423,59935,166,-322,1532,5834
14063,1139749,17360,-818,-3830,-612,-85,60,-29297,9019,-27212,7,12193,2665,-49433,59944,165,-323,1532,5835
14074,1139760,17406,-776,-3772,-647,-89,64,-28669,8461,-27543,7,12198,2661,-49444,59953,165,-323,1531,5835
14085,1139771,17402,-832,-3756,-572,-70,61,-28047,7898,-27861,7,12201,2662,-49451,59962,165,-323,1531,5835
14096,1139782,17324,-850,-3768,-538,-48,51,-27429,7330,-28170,7,12203,2665,-49456,59970,165,-324,1532,5835
14107,1139793,17384,-832,-3748,-537,-45,51,-26816,6759,-28472,7,12203,2666,-49460,59979,165,-324,1532,5835
14118,1139804,17362,-844,-3794,-550,-67,52,-26203,6187,-28767,7,12209,2668,-49466,59988,165,-324,1532,5835
14129,1139815,17344,-780,-3810,-620,-98,49,-25590,5615,-29060,7,12219,2662,-49475,59997,165,-325,1531,5836
14140,1139826,17354,-798,-3754,-765,-152,81,-24974,5049,-29356,7,12229,2659,-49497,60006,165,-325,1531,5836
14151,1139837,17368,-848,-3716,-804,-141,71,-24357,4477,-29650,7,12234,2659,-49524,60015,165,-324,1531,5835
14162,1139848,17352,-822,-3822,-730,-107,70,-23746,3900,-29932,7,12246,2657,-49544,60024,169,-325,1531,5836
14173,1139859,17370,-824,-3762,-731,-102,62,-23138,3321,-30207,7,12251,2655,-49564,60033,165,-325,1531,5836
14184,1139870,17384,-802,-3774,-734,-83,54,-22535,2740,-30475,7,12255,2650,-49584,60042,165,-325,1531,5836
14195,1139881,17356,-774,-3822,-902,-89,67,-21937,2168,-30746,7,12265,2642,-49617,60051,165,-326,1530,5837
14206,1139892,17352,-760,-3754,-995,-115,71,-21339,1597,-31018,7,12272,2631,-49657,60060,165,-325,1529,5837
14218,1139903,17390,-818,-3798,-1103,-149,76,-20736,1025,-31293,7,12284,2624,-49708,60070,165,-325,1529,5837
14229,1139915,17408,-836,-3802,-1153,-144,79,-20132,449,-31567,7,12296,2617,-49764,60079,166,-326,1530,5837
14240,1139926,17366,-742,-3900,-1181,-89,74,-19539,-123,-31834,7,12312,2602,-49820,60089,166,-327,1529,5838
14251,1139937,17380,-642,-4006,-1355,-10,44,-18955,-696,-32109,7,12330,2574,-49887,60098,166,-330,1527,5840
14262,1139948,17308,-776,-3728,-1590,71,20,-18380,-1264,-32397,7,12320,2552,-49979,60107,165,-330,1526,5840
14273,1139959,17372,-954,-3450,-1556,124,5,-17812,-1833,-32676,7,12280,2546,-50073,60117,165,-324,1529,5837
14284,1139970,17548,-1024,-3306,-1189,107,-68,-17245,-2417,-32920,7,12231,2544,-50136,60126,165,-317,1531,5833
14295,1139981,17426,-508,-3494,342,-93,-716,-16643,-3113,-33053,7,12208,2473,-50028,60135,165,-312,1526,5831
14306,1139992,17376,-582,-3750,951,5,-794,-16057,-3818,-33128,7,12198,2415,-49876,60143,165,-312,1523,5830
14317,1140003,17418,-772,-3608,1018,-56,-754,-15476,-4506,-33186,7,12181,2380,-49745,60151,165,-310,1524,5830
14329,1140014,17488,-830,-3452,1087,-102,-831,-14877,-5216,-33234,7,12154,2344,-49613,60159,165,-305,1525,5828
14340,1140026,17558,-856,-3626,1336,-128,-1060,-14271,-5954,-33258,7,12143,2296,-49456,60167,165,-303,1527,5828
14352,1140037,17820,-974,-3732,1555,-113,-1399,-13664,-6728,-33261,7,12136,2227,-49280,60176,165,-302,1530,5829
14363,1140049,17836,-1222,-3650,1539,-200,-1955,-13052,-7544,-33268,7,12131,2128,-49122,60185,166,-300,1537,5830
14375,1140060,18022,-1356,-3770,1337,-184,-2648,-12443,-8418,-33295,7,12131,1969,-48974,60193,165,-299,1545,5832
14386,1140072,18302,-1282,-3854,836,-412,-4840,-11830,-9471,-33397,7,12154,1607,-48819,60201,165,-298,1551,5834
14397,1140083,18236,-1076,-3888,553,-554,-6240,-11217,-10629,-33534,7,12192,1124,-48665,60207,165,-297,1558,5836
14409,1140094,18328,-598,-3730,353,-758,-7621,-10591,-11913,-33699,7,12241,502,-48464,60212,165,-296,1561,5835
14420,1140106,18460,-194,-4082,520,-683,-8892,-10059,-13328,-33868,4,12296,-231,-48215,60227,98,-296,1561,5835
14431,1140117,18488,474,-4148,974,501,-9646,-9626,-14805,-33996,4,12253,-1016,-47915,60244,98,-296,1561,5835
14442,1140128,18014,878,-3998,1659,2173,-9904,-9249,-16254,-34038,7,12083,-1814,-47545,60246,165,-297,1558,5835
14454,1140139,19880,1042,-4030,1930,212,-8613,-8755,-17678,-34046,4,12074,-2506,-47181,60262,98,-297,1558,5835
14465,1140151,18306,962,-4592,910,-1873,-5815,-8103,-18833,-34094,4,12242,-2971,-46957,60276,99,-297,1558,5835
14476,1140162,17852,988,-3838,747,-433,-5839,-7501,-19937,-34120,7,12285,-3434,-46752,60275,165,-296,1560,5835
14488,1140173,17842,1040,-4332,920,-125,-6076,-6914,-21070,-34120,7,12333,-3910,-46575,60276,165,-301,1563,5841
14499,1140185,17382,1410,-3690,852,-8,-6276,-6330,-22222,-34113,7,12336,-4424,-46322,60265,166,-299,1562,5839
14510,1140196,17114,1414,-3566,888,-60,-6348,-5746,-23358,-34089,7,12335,-4921,-46075,60251,165,-295,1564,5835
14521,1140207,16714,1978,-3856,932,85,-6265,-5157,-24497,-34044,7,12376,-5481,-45793,60232,165,-300,1553,5837
14533,1140218,16578,2008,-4022,863,216,-6072,-4581,-25608,-33989,7,12439,-6004,-45566,60224,165,-312,1546,5842
14544,1140230,16450,1748,-4148,571,132,-5812,-4002,-26700,-33947,7,12536,-6446,-45402,60219,167,-329,1552,5845
14555,1140241,16716,1892,-4044,373,109,-5166,-3426,-27732,-33907,7,12588,-6843,-45241,60213,165,-337,1556,5844
14567,1140252,17182,1902,-4470,285,106,-4954,-2851,-28748,-33863,7,12648,-7218,-45090,60212,165,-348,1561,5842
14578,1140264,17718,1994,-4642,6,-31,-4938,-2278,-29764,-33836,7,12700,-7603,-44949,60214,166,-354,1565,5839
14589,1140275,17520,2486,-4272,-290,-137,-5137,-1715,-30777,-33826,7,12744,-8025,-44854,60213,165,-358,1565,5840
14601,1140286,17156,2926,-3968,-510,-161,-5318,-1137,-31832,-33826,7,12776,-8509,-44816,60204,165,-359,1562,5850
14612,1140298,16996,2996,-4034,-664,-175,-5386,-561,-32892,-33828,8,12818,-8998,-44791,60187,165,-361,1560,5859
14623,1140309,17414,2832,-4330,-782,-127,-5424,0,-33950,-33831,7,12863,-9456,-44699,60175,165,-366,1561,5856
14635,1140320,17874,2646,-4296,-1055,-227,-5623,540,-35002,-33853,7,12899,-9908,-44573,60169,165,-368,1564,5845
14646,1140332,16990,3160,-3516,-1184,-444,-6275,1110,-36126,-33876,7,12905,-10452,-44454,60150,166,-361,1564,5841
14658,1140343,16592,2930,-3372,-1177,-265,-6321,1679,-37269,-33885,7,12869,-10957,-44197,60132,165,-349,1572,5820
14669,1140355,16602,2880,-3864,-1136,-81,-6145,2244,-38397,-33873,7,12895,-11421,-44043,60132,165,-352,1583,5801
14681,1140366,16832,3118,-4338,-1141,-16,-5960,2808,-39504,-33846,7,12953,-11892,-44026,60129,165,-362,1592,5795
14692,1140378,16746,3570,-4490,-1314,-161,-5871,3382,-40604,-33823,7,13034,-12390,-44117,60122,165,-373,1597,5800
14704,1140389,16586,3832,-4260,-1540,-281,-5814,3961,-41707,-33813,7,13107,-12904,-44204,60102,165,-381,1600,5805
14715,1140401,16070,4020,-3610,-1727,-310,-5479,4528,-42778,-33817,7,13107,-13419,-44171,60041,165,-376,1597,5808
14727,1140412,16530,4246,-3886,-1452,-123,-5238,5108,-43828,-33775,7,13124,-13897,-44170,60019,165,-377,1597,5810
14739,1140424,16960,4404,-4074,-1357,-125,-5169,5705,-44876,-33707,7,13147,-14358,-44149,60009,165,-378,1597,5809
14750,1140436,16872,4288,-3942,-1421,-372,-5270,6329,-45931,-33631,7,13182,-14809,-44058,59995,166,-379,1600,5800
14762,1140447,16308,4660,-3892,-1400,-631,-5349,6993,-46990,-33530,7,13250,-15299,-44066,59974,165,-380,1599,5804
14773,1140459,16058,4574,-3588,-1239,-684,-5315,7688,-48041,-33391,7,13285,-15763,-43908,59943,165,-374,1600,5798
14786,1140470,16172,4260,-3688,-1128,-798,-5122,8418,-49074,-33220,7,13342,-16138,-43633,59928,165,-371,1610,5769
14796,1140482,16822,4822,-3982,-1080,-717,-4744,9158,-50076,-33025,7,13414,-16539,-43541,59920,165,-371,1613,5762
14808,1140493,16898,5318,-4132,-1192,-798,-4866,9917,-51092,-32818,7,13498,-16974,-43515,59913,165,-372,1613,5762
14820,1140505,16488,5228,-3884,-1267,-1074,-5115,10718,-52127,-32590,7,13592,-17425,-43429,59899,165,-370,1614,5759
14832,1140517,15970,5088,-3808,-1130,-1273,-5241,11594,-53181,-32304,7,13707,-17869,-43286,59866,165,-368,1618,5750
14843,1140529,15754,5228,-3520,-1010,-1787,-5207,12555,-54226,-31969,7,13822,-18318,-42977,59810,166,-358,1620,5741
14855,1140540,16066,5114,-3458,-1218,-3670,-5124,13692,-55266,-31629,7,14081,-18722,-42631,59711,165,-345,1630,5727
14867,1140552,16426,5054,-4748,-1885,-3988,-4523,14805,-56269,-31360,7,14470,-19085,-42885,59584,165,-352,1642,5730
14878,1140564,16176,5782,-3714,-1528,-369,-4448,15659,-57253,-31009,7,14456,-19489,-42660,59493,165,-344,1643,5722
14890,1140575,16278,5772,-4642,-1418,-316,-4462,16561,-58227,-30597,7,14521,-19872,-42813,59381,165,-350,1648,5725
14902,1140587,16514,5670,-3928,-1442,74,-4561,17459,-59208,-30151,7,14492,-20248,-42686,59313,165,-346,1655,5718
14913,1140599,16148,6048,-3858,-1434,-403,-4680,18431,-60180,-29660,7,14502,-20650,-42523,59200,166,-341,1657,5712
14925,1140610,15730,6246,-3628,-1296,-372,-4737,19485,-61161,-29087,7,14486,-21083,-42200,58993,165,-332,1656,5706
14936,1140622,16024,6184,-4232,-761,831,-4638,20568,-62114,-28364,7,14450,-21463,-42208,58755,169,-333,1662,5708
14948,1140633,15970,6434,-3900,-731,829,-4655,21697,-63048,-27587,7,14387,-21853,-42051,58558,165,-330,1664,5707
14959,1140645,15748,6468,-3660,-706,235,-4697,22948,-63976,-26738,7,14351,-22244,-41780,58294,165,-323,1667,5705
14971,1140656,15548,6452,-3680,-582,-221,-4675,24333,-64888,-25790,7,14362,-22620,-41542,57898,165,-316,1673,5707
14982,1140668,15618,6648,-4278,-447,-230,-4562,25838,-65784,-24723,7,14452,-22990,-41620,57532,165,-321,1678,5711
14994,1140679,15738,6888,-4354,-501,-154,-4468,27412,-66664,-23579,7,14530,-23362,-41662,57327,165,-325,1680,5712
15006,1140691,15372,6732,-3926,-651,-564,-4441,29090,-67534,-22369,7,14603,-23719,-41572,57106,165,-323,1686,5714
15017,1140703,15288,6620,-4110,-531,-451,-4292,30878,-68372,-21036,7,14697,-24031,-41657,56884,166,-326,1698,5716
15029,1140714,15096,7052,-4398,-424,-189,-4087,32763,-69173,-19582,7,14814,-24373,-41862,56749,165,-335,1700,5718
15040,1140726,15052,7236,-4262,-474,-204,-3885,34738,-69945,-18039,7,14906,-24711,-41938,56692,165,-341,1699,5719
15052,1140737,15260,7256,-4262,-549,-268,-3699,36814,-70689,-16403,7,14985,-25017,-41953,56661,165,-344,1701,5716
15063,1140749,15424,7322,-4156,-610,-365,-3596,39012,-71410,-14653,7,15049,-25309,-41880,56635,165,-345,1704,5712
15075,1140760,15340,7328,-4312,-652,-557,-3556,41368,-72107,-12761,7,15145,-25592,-41885,56606,165,-348,1708,5706
15087,1140772,15146,7574,-4646,-862,-645,-3386,43828,-72780,-10777,7,15277,-25882,-42083,56573,165,-356,1709,5700
15098,1140784,15202,7710,-4238,-988,-589,-3317,46411,-73432,-8665,7,15350,-26175,-42071,56509,166,-357,1709,5698
15110,1140795,15170,7606,-4048,-946,-456,-3318,49152,-74047,-6378,7,15391,-26449,-41943,56437,165,-355,1712,5694
15121,1140807,15062,7596,-4262,-865,-264,-3311,52088,-74624,-3878,7,15446,-26712,-41928,56379,166,-357,1716,5685
15132,1140818,14850,7636,-4306,-861,-44,-3245,55189,-75160,-1193,7,15497,-26970,-41977,56304,165,-362,1719,5673
15144,1140829,14952,7786,-4338,-909,34,-3114,58420,-75652,1631,7,15533,-27222,-42012,56221,165,-365,1721,5662
15155,1140841,15266,8226,-4192,-963,71,-3073,61785,-76100,4597,7,15536,-27488,-41954,56155,165,-365,1721,5662
15166,1140852,14910,8202,-4130,-900,43,-3190,65390,-76501,7804,7,15548,-27769,-41905,56073,165,-364,1720,5664
15178,1140863,14656,8018,-4074,-811,128,-3192,69191,-76846,11216,7,15558,-28032,-41836,55975,165,-364,1722,5661
15189,1140875,14740,8002,-4200,-751,308,-3057,73178,-77132,14822,7,15568,-28271,-41800,55895,166,-367,1724,5649
15200,1140886,14724,8124,-4196,-762,386,-2887,77248,-77358,18516,7,15568,-28503,-41775,55815,165,-369,1726,5639
15212,1140897,14784,8248,-4084,-796,326,-2767,81398,-77527,22286,7,15554,-28729,-41693,55737,165,-368,1728,5634
15223,1140909,14850,8468,-4030,-792,216,-2695,85622,-77635,26118,7,15542,-28960,-41600,55679,165,-367,1729,5636
15235,1140920,14770,8494,-3958,-722,186,-2719,89909,-77675,30011,7,15531,-29192,-41478,55630,165,-364,1731,5640
15246,1140932,14578,8570,-4158,-546,103,-2727,94207,-77638,33909,7,15565,-29426,-41455,55592,166,-366,1730,5636
15257,1140943,14416,8516,-4248,-553,-44,-2636,98436,-77540,37725,7,15628,-29647,-41491,55544,165,-371,1728,5623
15269,1140954,14444,8460,-4090,-615,-249,-2483,102554,-77390,41410,7,15679,-29844,-41430,55476,165,-372,1730,5614
15280,1140966,14342,8336,-4058,-668,-309,-2310,106571,-77190,44979,7,15730,-30013,-41347,55403,165,-373,1733,5600
15292,1140978,14216,8442,-4270,-729,-261,-2072,110374,-76947,48339,7,15807,-30174,-41423,55339,165,-379,1733,5574
15304,1140989,14282,8806,-4474,-847,-258,-1810,113967,-76674,51485,7,15887,-30344,-41598,55267,165,-386,1728,5555
15315,1141001,14380,8772,-4468,-1101,-449,-1584,117404,-76387,54457,7,15959,-30488,-41733,55153,166,-393,1725,5531
15327,1141012,14266,8822,-4390,-1246,-535,-1475,120725,-76073,57302,7,16025,-30635,-41881,54991,165,-398,1721,5511
15339,1141024,14174,9084,-4198,-1343,-680,-1329,123894,-75736,59981,7,16073,-30799,-42049,54793,165,-400,1718,5519
15350,1141036,14372,8946,-4092,-1322,-566,-1237,126886,-75368,62491,7,16090,-30927,-42076,54573,166,-399,1718,5523
15362,1141047,14244,8924,-3986,-1231,-329,-1183,129685,-74966,64828,7,16080,-31051,-42079,54354,165,-396,1720,5534
15374,1141059,14236,9084,-4070,-1177,-276,-1077,132306,-74538,66990,7,16078,-31175,-42137,54185,165,-396,1720,5543
15385,1141071,14286,9070,-3976,-1086,-320,-909,134743,-74090,68962,7,16069,-31276,-42149,54025,166,-393,1722,5558
15397,1141082,14466,9040,-4006,-959,-224,-867,136999,-73618,70763,7,16058,-31355,-42118,53904,165,-390,1725,5566
15408,1141094,14514,9044,-3896,-860,-132,-876,139099,-73125,72417,7,16031,-31429,-42053,53809,165,-386,1730,5582
15420,1141105,14458,8964,-4086,-767,-43,-914,141069,-72606,73948,7,16024,-31495,-42006,53738,165,-385,1733,5578
15431,1141117,14560,8978,-3988,-704,40,-933,142908,-72073,75358,7,16001,-31557,-41927,53685,166,-383,1739,5583
15442,1141128,14548,9024,-4174,-685,-81,-953,144650,-71527,76663,7,16009,-31621,-41890,53651,165,-383,1741,5574
15454,1141139,14502,9036,-4192,-714,-100,-997,146330,-70963,77902,7,16021,-31691,-41861,53621,165,-384,1744,5563
15465,1141151,14480,9042,-4188,-836,-189,-1074,147983,-70384,79102,7,16036,-31769,-41840,53594,165,-384,1746,5552
15477,1141162,14408,9128,-4264,-871,-80,-1150,149573,-69784,80247,7,16050,-31862,-41851,53569,165,-386,1746,5536
15488,1141174,14378,9272,-4310,-957,22,-1212,151090,-69178,81332,7,16057,-31971,-41890,53546,165,-389,1744,5520
15500,1141185,14272,9136,-4168,-1077,-51,-1258,152557,-68568,82365,7,16055,-32076,-41902,53512,165,-390,1745,5508
15511,1141197,14234,9084,-4034,-1116,-98,-1255,153989,-67942,83353,7,16039,-32179,-41877,53477,165,-389,1748,5504
15523,1141208,14054,9174,-3900,-1055,-27,-1184,155332,-67310,84254,7,16007,-32291,-41846,53446,165,-386,1752,5516
15534,1141220,14032,9282,-3862,-990,-14,-1090,156594,-66676,85073,7,15973,-32403,-41820,53426,165,-383,1754,5535
15546,1141232,14298,9232,-3804,-825,-174,-967,157769,-66044,85790,7,15948,-32479,-41741,53418,166,-378,1762,5556
15558,1141243,14236,9300,-3924,-711,-176,-980,158877,-65401,86437,7,15947,-32558,-41693,53414,165,-376,1766,5566
15569,1141255,14108,9336,-4032,-635,-249,-972,159933,-64751,87022,7,15972,-32641,-41674,53411,166,-376,1767,5565
15580,1141266,14082,9292,-4068,-639,-405,-909,160959,-64102,87563,7,16015,-32712,-41665,53408,165,-377,1768,5558
15592,1141278,14218,9320,-4020,-658,-584,-853,161965,-63454,88067,7,16059,-32774,-41634,53406,166,-375,1771,5560
15603,1141289,14280,9330,-4082,-642,-607,-852,162935,-62800,88531,7,16110,-32831,-41609,53405,165,-375,1775,5558
15615,1141300,14246,9370,-4272,-731,-690,-880,163896,-62143,88979,7,16183,-32894,-41632,53404,165,-377,1775,5540
15626,1141312,14192,9344,-4268,-802,-721,-892,164839,-61483,89407,7,16256,-32958,-41659,53401,165,-379,1776,5522
15638,1141323,14152,9378,-4250,-863,-721,-907,165763,-60820,89815,7,16323,-33027,-41686,53397,165,-381,1776,5505
15649,1141335,14142,9418,-4256,-913,-720,-920,166667,-60154,90203,7,16387,-33100,-41713,53392,165,-383,1777,5490
15661,1141346,14016,9448,-4102,-940,-664,-920,167543,-59485,90567,7,16429,-33181,-41714,53384,165,-382,1779,5490
15672,1141358,13838,9554,-3920,-886,-465,-894,168369,-58815,90895,7,16436,-33281,-41681,53375,169,-379,1781,5513
15684,1141369,14030,9514,-4006,-723,76,-888,169102,-58140,91173,7,16412,-33356,-41642,53372,165,-377,1785,5524
15695,1141381,13904,9558,-3934,-649,160,-832,169787,-57477,91412,7,16380,-33433,-41593,53368,165,-374,1788,5543
15707,1141392,13826,9526,-3740,-537,267,-762,170434,-56812,91616,7,16316,-33506,-41493,53362,165,-367,1795,5585
15718,1141404,13988,9530,-3852,-306,702,-723,170998,-56145,91766,7,16245,-33555,-41410,53354,166,-363,1802,5610
15729,1141415,13980,9500,-4116,-165,942,-686,171509,-55478,91879,7,16197,-33591,-41379,53342,165,-364,1803,5600
15741,1141426,13902,9454,-4268,-161,796,-603,172020,-54818,91978,7,16184,-33616,-41390,53332,165,-369,1801,5568
15752,1141438,13838,9528,-4120,-260,542,-501,172553,-54167,92077,7,16170,-33647,-41377,53327,165,-371,1799,5553
15764,1141449,13838,9392,-4048,-344,308,-360,173104,-53528,92174,7,16161,-33654,-41362,53323,165,-372,1801,5541
15775,1141461,13926,9304,-4234,-353,360,-75,173638,-52914,92256,7,16164,-33622,-41394,53320,166,-376,1801,5506
15786,1141472,13844,9510,-4172,-413,347,53,174165,-52314,92334,7,16157,-33608,-41427,53316,165,-379,1799,5484
15797,1141483,13998,9516,-4008,-454,268,157,174690,-51729,92406,7,16126,-33583,-41410,53313,165,-378,1801,5483
15809,1141494,13988,9596,-4094,-474,143,221,175225,-51143,92471,7,16115,-33561,-41422,53310,165,-379,1801,5475
15820,1141506,13974,9680,-4142,-512,14,241,175766,-50558,92531,7,16118,-33545,-41453,53309,165,-381,1799,5465
15831,1141517,14104,9674,-3978,-565,-142,219,176315,-49977,92589,7,16110,-33529,-41445,53308,165,-379,1801,5474
15843,1141528,13932,9764,-4094,-592,-231,171,176876,-49381,92642,7,16127,-33531,-41477,53309,165,-380,1798,5471
15855,1141540,14066,9738,-4264,-620,-296,121,177437,-48780,92689,7,16160,-33527,-41518,53311,165,-383,1795,5452
15866,1141551,13896,9648,-4074,-712,-461,-32,178015,-48166,92740,7,16191,-33542,-41548,53311,165,-384,1793,5449
