t_center_ms,fs_hz,angle_src,mav0,mav1,mav2,mav3,mav4,mav5,mav6,mav7,rms0,rms1,rms2,rms3,rms4,rms5,rms6,rms7,zc0,zc1,zc2,zc3,zc4,zc5,zc6,zc7,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,env_mean0,env_mean1,env_mean2,env_mean3,env_mean4,env_mean5,env_mean6,env_mean7,roll_mean_deg,roll_std_deg,roll_slope_degps,pitch_mean_deg,pitch_std_deg,pitch_slope_degps,imu_match_ratio
11458.500000,94.851707,EKF,0.561471,0.857267,0.361799,0.530668,0.982601,0.521194,0.596217,0.792720,0.669122,1.005485,0.487636,0.672478,1.122737,0.636539,0.712038,0.863787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.136226,10.787009,4.512537,7.663720,14.098595,8.131873,7.844130,4.156727,0.799702,0.865773,0.272204,0.534445,1.983606,0.597596,0.524114,1.137688,-33.967889,0.049559,2.933333,2.872000,0.001826,0.022222,1.000000
11479.000000,94.851707,EKF,0.344062,0.624709,0.467643,0.389918,1.694881,0.527826,0.519105,0.514036,0.442774,0.770886,0.572152,0.532442,2.431719,0.630707,0.625399,0.586527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.620183,7.511602,6.791069,4.612168,27.522423,7.356541,5.028841,3.806575,0.694878,0.913575,0.396307,0.581842,1.790614,0.629299,0.615251,1.052984,-33.888778,0.046192,3.263158,2.871333,0.001491,-0.105263,1.000000
11501.000000,94.851707,EKF,0.460317,0.480603,0.488899,0.408004,1.611492,0.524205,0.460140,0.480895,0.643196,0.591215,0.609878,0.454424,2.414555,0.596720,0.542497,0.581921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.723044,6.306531,7.094821,4.192746,26.653854,7.003834,6.558379,5.535830,0.616044,0.834585,0.533507,0.561859,1.994427,0.633796,0.650921,0.769107,-33.778111,0.077052,5.368421,2.870111,0.000314,-0.026316,1.000000
11537.000000,94.851707,EKF,0.621069,0.478891,0.413249,0.483447,2.221369,0.357410,0.638738,0.638886,0.730411,0.544928,0.505066,0.552201,2.940506,0.444096,0.743393,0.696514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.396064,5.638412,5.269251,5.468962,30.078013,4.036930,8.027109,7.451539,0.613904,0.688101,0.581933,0.510840,2.384307,0.579867,0.656047,0.611801,-33.581000,0.108158,7.947368,2.872000,0.002981,0.263158,1.000000
11559.500000,94.851707,EKF,0.450224,0.495013,0.363975,0.490502,2.370752,0.315473,0.571568,0.759980,0.486488,0.599569,0.431493,0.575523,3.054655,0.387369,0.639098,0.891528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.879862,5.406329,5.186838,7.352392,28.611533,4.886166,6.544952,8.584165,0.646478,0.591147,0.532540,0.514455,2.689593,0.495697,0.676246,0.668620,-33.326222,0.171820,12.108108,2.878667,0.004899,0.270270,1.000000
11582.500000,94.851707,EKF,0.306225,0.638462,0.413769,0.478723,1.035042,0.498708,0.518545,1.037327,0.394451,0.768600,0.478220,0.576373,1.337011,0.586445,0.590848,1.241124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.627105,10.423450,6.175687,5.919910,10.533658,6.665276,6.410496,9.794107,0.566939,0.639580,0.474807,0.569271,2.515433,0.475643,0.675174,0.931395,-32.965556,0.232746,15.076923,2.881111,0.002331,-0.153846,1.000000
11601.000000,94.851707,EKF,0.500367,0.477221,0.373602,0.612280,1.264732,0.576230,0.450344,0.857189,0.655097,0.565854,0.503657,0.746232,1.517561,0.669993,0.528062,1.042912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.169060,5.780397,5.376808,7.072785,19.393307,7.397352,5.156231,8.097302,0.505141,0.690045,0.476752,0.650531,2.103514,0.539978,0.607869,1.134255,-32.523778,0.280262,22.404762,2.876889,0.003381,-0.261905,1.000000
11641.500000,94.851707,EKF,0.570225,0.414855,0.329309,0.326382,0.959297,0.495943,0.379353,0.507304,0.662562,0.527847,0.467001,0.462921,1.235005,0.581068,0.422231,0.597914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.360105,5.677533,3.621572,4.830366,10.708085,7.206014,3.747654,5.606036,0.555307,0.668055,0.496976,0.668584,1.523090,0.600354,0.534931,1.102690,-31.935333,0.394571,26.283019,2.869889,0.004886,-0.283019,1.000000
11656.500000,94.851707,EKF,0.306845,0.308657,0.318111,0.246029,0.764182,0.298635,0.414606,0.626265,0.398798,0.400343,0.361161,0.348203,0.844785,0.386415,0.497106,0.818253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.387548,3.606677,2.943087,2.438635,8.475881,4.959009,3.955289,5.845737,0.593286,0.569562,0.452906,0.582586,1.299218,0.563295,0.503320,0.893737,-31.216111,0.457390,30.864865,2.863444,0.002948,-0.216216,1.000000
11685.000000,94.851707,EKF,0.174612,0.286236,0.375990,0.220770,0.537595,0.441916,0.412143,0.830821,0.277606,0.433939,0.438231,0.251932,0.665066,0.644488,0.502518,0.990139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.575784,4.295060,4.735239,2.335332,7.087102,5.563077,4.380098,10.833663,0.514698,0.493768,0.405171,0.418742,1.001083,0.508440,0.497760,0.799864,-30.574556,0.341788,29.500000,2.857889,0.003784,-0.333333,1.000000
11705.000000,94.851707,EKF,0.500077,0.586861,0.438268,0.519373,0.861067,0.493216,0.507573,0.773932,0.583300,0.726713,0.495547,0.620589,1.020843,0.669446,0.690307,1.136971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.525282,8.003485,5.224917,5.573241,12.821690,6.899360,7.771863,11.080738,0.435945,0.556652,0.412010,0.358165,0.858034,0.541812,0.545567,0.899022,-29.947000,0.366785,24.217391,2.851000,0.004000,-0.260870,1.000000
11739.000000,94.851707,EKF,0.511564,0.670494,0.295698,0.513029,1.241854,0.324980,0.582469,0.781318,0.660256,0.762006,0.344565,0.639813,1.461968,0.381714,0.774377,1.095863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.631833,7.022742,4.258110,5.234691,14.103947,4.982725,8.726554,8.900705,0.488074,0.640300,0.430224,0.475467,1.033772,0.561115,0.627547,1.030110,-29.366889,0.228374,17.236842,2.844556,0.004193,-0.368421,1.000000
11758.000000,94.851707,EKF,0.606430,0.656664,0.388978,0.459028,0.973653,0.466726,0.525293,0.612004,0.769060,0.727460,0.460425,0.560406,1.163954,0.573985,0.663631,0.727872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.382419,8.591146,3.776834,5.231655,12.862734,4.873781,7.963927,5.299316,0.640773,0.712280,0.421987,0.561993,1.227026,0.541354,0.688355,1.022545,-28.922333,0.286690,19.673913,2.835000,0.007874,-0.456522,1.000000
11782.500000,94.851707,EKF,0.414760,0.360759,0.428510,0.516387,1.383454,0.556259,0.492715,0.950775,0.558319,0.472449,0.514797,0.600218,1.512042,0.671337,0.609395,1.264454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.249486,4.289257,4.734027,6.177409,17.949684,6.381028,5.942769,7.812139,0.714831,0.676253,0.421088,0.576748,1.382734,0.524278,0.697795,1.044162,-28.401444,0.350423,21.133333,2.824667,0.004784,-0.288889,1.000000
11801.000000,94.851707,EKF,0.362332,0.305256,0.441301,0.480570,1.645174,0.619239,0.602939,0.926713,0.480716,0.456181,0.550516,0.564583,1.769577,0.717007,0.687201,1.263016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.631360,4.722758,6.069465,6.153854,21.870731,8.265648,6.717041,7.301483,0.661625,0.593661,0.490540,0.568679,1.524781,0.588921,0.657960,1.090477,-27.928222,0.215916,18.631579,2.818667,0.002667,-0.210526,1.000000
11836.000000,94.851707,EKF,0.509172,0.568777,0.389957,0.626364,0.979752,0.711310,0.900614,0.478958,0.595566,0.729438,0.463467,0.806225,1.264100,0.803574,0.983170,0.598915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.054724,6.381646,3.626336,7.789599,12.188811,9.843703,12.223268,4.588908,0.570927,0.525241,0.533311,0.613321,1.561232,0.678454,0.695375,1.070271,-27.372556,0.383355,32.694444,2.818889,0.002601,0.166667,1.000000
11859.500000,94.851707,EKF,0.628676,0.587634,0.503863,0.604413,0.745721,0.501231,0.831013,0.734227,0.693140,0.686822,0.581179,0.791059,0.857834,0.622036,0.937862,0.880638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.612773,7.911863,7.141621,7.702723,8.904215,5.323591,10.939388,7.967206,0.579761,0.564715,0.523079,0.670330,1.386239,0.708516,0.801414,0.916125,-26.610444,0.509272,37.594595,2.825222,0.006844,0.459459,1.000000
11882.500000,94.851707,EKF,0.567908,0.332064,0.437774,0.500799,1.373291,0.560765,0.487800,0.997119,0.615228,0.383403,0.527807,0.646381,1.575503,0.722888,0.632172,1.103694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.477428,4.052315,6.759708,7.499148,16.587671,6.742355,6.249791,6.912755,0.642779,0.597360,0.522980,0.730654,1.294467,0.708791,0.855292,0.828574,-25.639556,0.665622,45.512821,2.835778,0.007569,0.512821,1.000000
11901.500000,94.851707,EKF,0.313362,0.410864,0.593811,0.389906,1.297665,0.707248,0.433117,0.645301,0.438147,0.516592,0.811666,0.450603,1.417251,0.819973,0.600717,0.790157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.754142,5.982773,8.311578,5.522962,11.994654,6.817474,4.501195,4.946521,0.629879,0.568323,0.590632,0.689893,1.376951,0.699544,0.786733,0.914140,-24.484778,0.689260,53.906977,2.844889,0.004605,0.325581,1.000000
11938.000000,94.851707,EKF,0.163103,0.518014,0.697153,0.408001,1.356561,0.565180,0.790910,0.555421,0.220589,0.574515,0.852458,0.496008,1.495126,0.648191,0.895642,0.684664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.032663,6.327392,10.040165,3.719299,16.051947,6.069214,4.776651,5.506105,0.504962,0.541375,0.713565,0.572895,1.508547,0.711202,0.714918,0.883065,-23.241444,0.588625,31.282609,2.850333,0.001826,0.086957,1.000000
11960.000000,94.851707,EKF,0.433681,0.418948,0.594509,0.497699,1.279498,0.565162,0.662789,0.863812,0.545826,0.526839,0.661341,0.609936,1.489326,0.657255,0.827486,1.163463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.062863,4.310302,8.443324,5.042180,12.627365,7.543236,7.030685,11.157990,0.400725,0.548369,0.742332,0.527239,1.506547,0.705839,0.765240,0.859195,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
11981.000000,94.851707,EKF,0.668802,0.384253,0.489958,0.647496,1.244495,0.478626,0.727670,0.717979,0.796420,0.456392,0.600222,0.783490,1.552193,0.570361,0.937849,0.979686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.222303,4.605882,6.581094,6.685219,13.724096,6.222310,7.650687,10.773436,0.524692,0.530202,0.696604,0.614243,1.494112,0.638723,0.822039,0.943215,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
12006.500000,94.851707,EKF,0.352714,0.445901,0.341533,0.395607,2.637444,0.603300,0.738259,0.628922,0.392732,0.540869,0.390744,0.559451,3.359701,0.741633,0.973412,0.736094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.585049,5.072967,3.423460,4.400936,34.624258,9.123621,10.170139,7.128254,0.660170,0.512695,0.579478,0.695107,1.887063,0.629277,0.855127,0.977450,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
12043.000000,94.851707,EKF,0.484712,0.422288,0.432804,0.288825,2.665133,0.754734,0.708344,0.545725,0.528083,0.558550,0.468896,0.351737,3.520853,0.865784,0.862558,0.658129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.394106,4.884107,5.270135,2.725641,36.454192,11.137444,8.247916,6.534295,0.642009,0.518947,0.513730,0.628553,2.611155,0.696351,0.870000,0.876864,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
12057.500000,94.851707,EKF,0.574523,0.403118,0.260383,0.451215,1.850239,0.642422,0.626486,0.591450,0.663275,0.505010,0.310432,0.563834,2.460473,0.725983,0.714719,0.803987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.246238,5.268172,2.873643,5.214769,30.403594,5.904376,4.481737,8.066229,0.570036,0.536240,0.423571,0.527673,3.002565,0.771352,0.859288,0.738569,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
12081.500000,94.851707,EKF,0.435313,0.442819,0.283701,0.569372,1.851731,0.602144,0.673274,0.824528,0.651694,0.529199,0.335436,0.642373,2.261001,0.689103,0.769324,1.004522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.841317,6.249387,3.376503,7.639304,24.139119,6.295058,6.869073,9.615337,0.591019,0.553782,0.389736,0.526253,2.918003,0.766335,0.808673,0.748879,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
12101.000000,94.851707,EKF,0.501402,0.370079,0.296323,0.527498,1.620650,0.467352,0.814286,0.590446,0.656155,0.444446,0.386047,0.628572,1.880474,0.607182,0.959402,0.735555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.735497,4.729967,3.355231,7.783786,16.237055,4.959023,10.396225,5.611972,0.641035,0.563449,0.370245,0.568248,2.459347,0.680215,0.829592,0.808262,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
12136.000000,94.851707,EKF,0.760815,0.435869,0.349887,0.754010,1.419528,0.414238,0.889753,0.383742,0.868560,0.525495,0.449873,0.833311,1.631124,0.531340,0.995917,0.441023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.823425,6.538773,3.892381,11.136560,19.882362,5.890606,12.713946,3.882152,0.716211,0.548151,0.386300,0.632694,2.066503,0.613121,0.896259,0.766092,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
12159.500000,94.851707,EKF,0.478443,0.594321,0.378644,0.598528,1.690582,0.720801,0.609100,0.377840,0.581178,0.662509,0.452269,0.697918,1.960676,0.860883,0.737460,0.454389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.012362,7.621677,5.244174,9.349956,20.123650,8.664461,9.476094,4.813939,0.752406,0.544274,0.406874,0.695905,1.761885,0.610764,0.904315,0.607480,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,1.000000
12182.000000,94.851707,EKF,0.404638,0.594979,0.322064,0.305065,2.209196,0.819230,0.373785,0.547778,0.447485,0.696580,0.386071,0.352213,2.680883,1.014622,0.537215,0.792523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.471195,8.504667,3.951641,3.615716,22.103316,11.326888,4.728842,5.095629,0.679251,0.611162,0.402366,0.679478,1.941092,0.728003,0.796946,0.491650,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,0.666667
12200.500000,94.851707,EKF,0.473115,0.654340,0.412575,0.236340,1.918116,0.945101,0.624100,0.857025,0.509273,0.774312,0.589630,0.280444,2.488368,1.154446,0.735956,1.155095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.708610,9.302740,5.234927,2.616017,25.907985,12.966261,7.476857,8.777520,0.550453,0.695003,0.430877,0.515486,2.388361,0.902971,0.695775,0.725066,-22.759000,0.000000,0.000000,2.851000,0.000000,0.000000,0.111111
12241.000000,94.851707,EKF,0.382511,0.551299,0.624477,0.534489,1.381202,0.780662,0.456901,0.525339,0.478793,0.745795,0.761829,0.636861,1.593779,1.035744,0.583293,0.767809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.883874,8.181909,8.691448,7.312875,14.441248,11.910636,5.606084,6.372635,0.486379,0.738558,0.529762,0.453178,2.473558,1.014658,0.638843,0.946639,,,,,,,0.000000
12260.000000,94.851707,EKF,0.473028,0.321258,0.496354,0.540806,1.081126,0.539149,0.424807,0.710584,0.587911,0.514382,0.601981,0.587845,1.392333,0.653452,0.525217,0.897445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.986088,4.218803,6.958810,8.179032,12.402268,8.288899,5.148959,7.417865,0.551452,0.718016,0.608430,0.566522,2.117831,0.979387,0.608365,0.969347,,,,,,,0.000000
12279.500000,94.851707,EKF,0.635395,0.576683,0.414590,0.582795,0.907104,0.566629,0.549092,1.016629,0.755492,0.841445,0.461971,0.677556,1.297928,0.679547,0.625317,1.237202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.153629,5.124099,6.209504,6.938603,11.358226,8.745054,7.209439,9.595287,0.633447,0.646590,0.617350,0.639926,1.543936,0.842311,0.576979,0.985171,,,,,,,0.000000
12302.000000,94.851707,EKF,0.593317,0.713146,0.294605,0.552050,2.536179,0.563993,0.304913,0.892509,0.791384,1.034501,0.323574,0.639048,3.251253,0.676485,0.412231,1.093304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.261310,10.267028,3.587232,7.596295,36.357085,6.573119,3.768427,5.078969,0.726191,0.765148,0.524654,0.633524,1.811769,0.702344,0.539355,1.034055,,,,,,,0.000000
12338.500000,94.851707,EKF,0.649447,0.761782,0.312531,0.489477,2.349402,0.325286,0.372400,0.627526,0.903554,0.982649,0.353287,0.582719,3.123625,0.394929,0.479791,0.707591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.197045,11.270192,3.944686,7.809156,31.472772,3.295159,4.287650,6.647479,0.803389,0.977841,0.419753,0.599970,2.520231,0.616312,0.521837,1.020127,-21.996000,0.000000,0.000000,2.844000,0.000000,0.000000,0.111111
12361.000000,94.851707,EKF,0.872041,0.753640,0.310801,0.574274,1.942042,0.588790,0.606280,0.834067,1.121689,0.930406,0.351892,0.631001,2.843386,0.793829,0.719988,1.016445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.695668,9.100730,4.143186,7.647960,29.317307,8.460379,5.913480,10.100792,0.865982,1.062511,0.354825,0.604146,2.810422,0.582025,0.509161,0.849500,-21.996000,0.000000,0.000000,2.844000,0.000000,0.000000,0.666667
12380.500000,94.851707,EKF,0.918115,0.424599,0.215475,0.433452,2.853590,0.785371,0.666595,1.014745,1.115420,0.476661,0.252886,0.534163,3.288402,0.963996,0.758589,1.182571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.721660,3.727340,2.282837,5.471604,44.425982,13.453312,8.534279,9.529501,0.963249,0.929122,0.322255,0.597698,2.889485,0.704791,0.602840,0.909959,-21.996000,0.000000,0.000000,2.844000,0.000000,0.000000,1.000000
12399.500000,94.851707,EKF,0.944839,0.303125,0.421448,0.410499,2.833461,0.537022,0.659662,0.593049,1.083720,0.370769,0.494115,0.509560,2.928232,0.652374,0.715054,0.643151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.133354,3.659511,4.021388,4.512002,43.142785,5.728261,8.465300,5.863115,1.043295,0.665772,0.323771,0.572840,2.964969,0.825187,0.703786,1.009671,-21.996000,0.000000,0.000000,2.844000,0.000000,0.000000,1.000000
12440.000000,94.851707,EKF,0.757846,0.497711,0.428113,0.528870,3.191968,0.410035,0.595570,0.578428,0.903461,0.597808,0.518199,0.590792,3.648549,0.482339,0.666736,0.636875,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.920944,6.995523,5.707173,5.706554,43.760264,4.110093,8.588821,4.323737,1.029128,0.470448,0.380952,0.542948,3.211399,0.779384,0.724046,0.915996,-21.996000,0.000000,0.000000,2.844000,0.000000,0.000000,1.000000
12459.000000,94.851707,EKF,0.683683,0.537616,0.412865,0.427325,2.298590,0.420069,0.630274,0.730865,0.794025,0.626697,0.479079,0.502220,3.045276,0.551028,0.706049,0.874419,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.176765,7.874037,5.650113,4.693325,35.153178,6.203024,7.463274,7.607687,0.925005,0.511670,0.469970,0.541303,3.206335,0.607009,0.687437,0.764234,-21.996000,0.000000,0.000000,2.844000,0.000000,0.000000,1.000000
12528.500000,94.851707,EKF,0.658637,0.386575,0.645651,0.274148,1.414778,0.573457,0.457993,0.851242,0.762527,0.477529,0.781314,0.374025,1.659927,0.680885,0.550114,1.022730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.933968,4.736855,9.116775,3.843010,18.787902,8.385214,4.522732,11.190887,0.826736,0.564004,0.574622,0.511487,2.954681,0.570960,0.644582,0.797888,-21.996000,0.000000,0.000000,2.844000,0.000000,0.000000,1.000000
12594.000000,94.851707,EKF,0.378473,0.455716,0.615011,0.437447,1.118676,0.494030,0.406889,0.713539,0.446217,0.506799,0.747525,0.566979,1.391245,0.609575,0.448308,0.936127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.022779,5.603474,8.472430,7.010515,10.243041,6.803080,5.129214,9.932959,0.722985,0.542354,0.669141,0.509704,2.254703,0.589982,0.575318,0.903194,-21.996000,0.000000,,2.844000,0.000000,,1.000000
12594.000000,94.851707,EKF,0.639052,0.407279,0.361688,0.517324,2.692076,0.478417,0.517963,0.799051,0.810762,0.502436,0.435162,0.589354,3.549975,0.633497,0.594053,1.031963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.111671,5.230376,3.834333,6.867744,32.080842,6.929585,7.100166,7.049541,0.647657,0.481645,0.673539,0.536944,2.317380,0.619462,0.539064,0.962225,-21.996000,0.000000,,2.844000,0.000000,,1.000000
12594.000000,94.851707,EKF,0.799387,0.521715,0.384443,0.519116,2.308534,0.352553,0.545927,0.382157,0.963779,0.865089,0.507604,0.566600,2.725991,0.443006,0.623177,0.548928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.500340,8.054408,5.636938,7.103535,25.472238,4.047193,7.040577,4.853723,0.683451,0.525974,0.581390,0.584498,2.984261,0.603191,0.559374,0.919786,-21.996000,0.000000,,2.844000,0.000000,,1.000000
12596.000000,94.851707,EKF,0.680873,0.665961,0.527419,0.306712,1.311455,0.444382,0.535401,0.270008,0.831899,0.937542,0.647215,0.329851,1.719866,0.544096,0.597099,0.408619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.876946,9.678527,7.511033,3.518016,17.305188,4.469307,6.801790,3.489393,0.833420,0.715410,0.518639,0.546009,2.970232,0.566170,0.595198,0.760560,-21.413333,0.847757,559.000000,2.844667,0.003399,2.500000,1.000000
12607.500000,94.851707,EKF,0.720042,0.424002,0.532446,0.363583,1.969383,0.390748,0.600988,0.540093,0.844305,0.511225,0.606473,0.465084,2.515124,0.477697,0.648055,0.790572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.882213,6.157498,6.309811,4.790696,28.063245,5.619441,8.449689,7.681934,0.910557,0.798368,0.572935,0.486469,2.387758,0.511651,0.622567,0.646873,-13.504222,7.849024,652.074074,2.834222,0.015113,-1.000000,1.000000
12638.500000,94.851707,EKF,0.699426,0.464791,0.417544,0.346021,2.872562,0.385170,0.544097,0.794522,0.834257,0.577685,0.466232,0.440116,3.178770,0.427662,0.594340,1.003826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.007475,6.856730,5.022470,4.177308,40.544833,5.322303,5.379368,8.227219,0.874009,0.730151,0.578163,0.441368,2.220139,0.463739,0.621518,0.695145,2.975111,7.001659,455.540541,2.723889,0.084396,-4.540541,1.000000
12661.000000,94.851707,EKF,0.511332,0.505647,0.355421,0.600105,2.312223,0.261875,0.614616,0.500235,0.593942,0.612012,0.399615,0.775502,2.766698,0.327299,0.728214,0.723013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.735540,6.784291,3.889569,8.191674,31.614706,3.323407,6.162505,7.653553,0.791765,0.591187,0.510762,0.520853,2.675885,0.425117,0.657224,0.797449,10.941444,1.627386,124.131579,2.662556,0.020640,1.605263,1.000000
12680.500000,94.851707,EKF,0.413594,0.470015,0.288865,0.628456,1.943712,0.384601,0.331434,0.753468,0.477560,0.545219,0.311918,0.805276,2.419267,0.570669,0.478766,0.939676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.725661,4.589301,3.675894,8.366505,23.502168,4.604160,4.063060,6.740134,0.676245,0.561869,0.428161,0.663329,2.757361,0.385051,0.646428,0.835434,12.416000,0.320732,17.244444,2.688444,0.018494,0.933333,1.000000
12699.500000,94.851707,EKF,0.495271,0.472392,0.371200,0.399378,1.809302,0.692211,0.671405,1.055507,0.702102,0.552405,0.469907,0.480579,2.137190,0.811150,0.856324,1.201457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000152,5.199649,4.006146,5.310605,22.020799,10.323346,10.724159,10.627038,0.617319,0.537866,0.389625,0.694260,2.462885,0.513159,0.695524,0.943592,12.581778,0.009931,-0.351351,2.695111,0.002233,-0.189189,1.000000
12739.500000,94.851707,EKF,0.612674,0.423070,0.395319,0.381162,1.259899,0.645931,0.720408,0.632115,0.830452,0.498994,0.504544,0.435778,1.450668,0.759861,0.836043,0.777379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.553784,3.854883,5.389543,4.281779,13.853362,8.261697,10.095645,9.275584,0.694594,0.497508,0.405518,0.592642,2.094609,0.687122,0.776878,1.024523,12.529667,0.038181,-2.222222,2.683444,0.008732,-0.488889,1.000000
12759.000000,94.851707,EKF,0.334699,0.555046,0.654715,0.522351,0.938828,0.655441,0.583428,0.396409,0.391667,0.663370,0.743374,0.660518,1.309856,0.738980,0.698767,0.466592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.086766,7.077917,9.213307,7.339801,12.206293,7.960368,6.951895,3.813269,0.697413,0.563519,0.540823,0.518455,1.730277,0.763145,0.802777,0.930300,12.477222,0.019787,-1.368421,2.671667,0.004422,-0.315789,1.000000
12782.000000,94.851707,EKF,0.452221,0.365468,0.459948,0.547749,1.188934,0.499338,0.654101,0.523233,0.492620,0.414842,0.530472,0.667660,1.594378,0.597102,0.745701,0.623145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.366470,4.451920,5.238033,6.346417,16.069173,4.612392,8.723326,6.194051,0.592874,0.601250,0.651514,0.598427,1.494302,0.715553,0.770349,0.684099,12.429778,0.040185,-2.552632,2.659000,0.011547,-0.736842,1.000000
12800.500000,94.851707,EKF,0.677790,0.306708,0.380065,0.621355,1.070860,0.397749,0.623825,0.595826,0.803585,0.352914,0.471961,0.734731,1.434362,0.451227,0.713626,0.693583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.104939,2.940003,5.044705,7.327666,15.102597,3.870099,6.892320,7.415684,0.568674,0.551649,0.635129,0.665143,1.449911,0.615385,0.722577,0.579523,12.348333,0.051333,-3.422222,2.618778,0.032666,-1.822222,1.000000
