t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,roll_mdeg,pitch_mdeg,yaw_mdeg
80047,17452,-612,-2276,-532,-38,60,7430,1999,-9
80057,17460,-660,-2266,-525,-37,58,7408,2088,-8
80067,17482,-610,-2242,-520,-42,58,7345,2022,-6
80077,17456,-586,-2212,-524,-45,60,7279,1960,-4
80087,17442,-620,-2244,-521,-39,57,7339,2028,-6
80097,17472,-592,-2256,-517,-43,61,7354,1938,-6
80107,17444,-608,-2274,-522,-42,58,7434,1983,-8
80117,17450,-644,-2246,-518,-43,60,7373,2052,-6
80127,17460,-660,-2232,-521,-48,56,7311,2118,-4
80137,17456,-642,-2264,-527,-47,61,7397,2086,-7
80147,17432,-644,-2328,-529,-48,57,7488,2091,-11
80157,17456,-674,-2252,-523,-46,61,7415,2145,-8
80167,17468,-644,-2268,-518,-42,54,7386,2059,-7
80177,17468,-650,-2304,-517,-48,57,7470,2094,-10
80187,17452,-590,-2274,-523,-40,53,7446,2005,-9
80197,17496,-640,-2160,-525,-42,58,7357,2021,-6
80207,17482,-584,-2290,-519,-44,59,7416,1952,-8
80217,17436,-632,-2296,-521,-42,59,7473,2023,-10
80227,17472,-654,-2250,-519,-38,62,7400,2078,-7
80237,17460,-612,-2240,-519,-45,53,7335,2015,-4
80247,17466,-648,-2276,-518,-44,60,7399,2080,-6
80257,17412,-652,-2242,-521,-41,61,7325,2135,-4
80267,17482,-696,-2254,-520,-39,60,7340,2226,-4
80277,17458,-650,-2242,-522,-43,54,7322,2136,-3
80287,17474,-616,-2330,-522,-38,59,7403,2096,-7
80297,17434,-626,-2288,-519,-35,57,7474,2040,-9
80307,17458,-630,-2268,-518,-38,58,7384,2051,-5
80317,17452,-642,-2236,-523,-43,61,7301,2089,-2
80327,17434,-608,-2258,-520,-40,58,7354,2015,-4
80337,17448,-620,-2262,-517,-50,54,7445,2022,-7
80347,17518,-594,-2284,-522,-42,53,7429,1932,-6
80357,17440,-632,-2298,-520,-39,53,7477,2009,-8
80367,17440,-608,-2292,-523,-35,56,7505,1922,-9
80377,17486,-636,-2292,-515,-45,58,7482,2010,-8
80387,17484,-672,-2268,-521,-44,59,7439,2091,-6
80397,17474,-640,-2276,-524,-42,59,7363,2043,-3
80407,17482,-632,-2244,-526,-40,60,7274,2062,-1
80417,17442,-660,-2270,-528,-43,59,7351,2110,-4
80427,17450,-598,-2240,-516,-35,58,7330,2021,-3
80437,17480,-628,-2242,-521,-40,59,7262,2082,0
80447,17466,-610,-2262,-519,-42,59,7332,2023,-2
80457,17444,-622,-2244,-519,-41,59,7266,2087,0
80467,17452,-634,-2260,-521,-43,56,7355,2068,-3
80477,17490,-634,-2212,-520,-50,58,7265,2063,0
80487,17456,-674,-2320,-517,-32,57,7348,2098,-2
80497,17474,-570,-2300,-517,-44,56,7395,2020,-4
80507,17422,-642,-2294,-523,-39,60,7470,2071,-6
80517,17426,-626,-2298,-513,-44,60,7543,2016,-8
80527,17462,-650,-2254,-515,-38,59,7462,2058,-5
80537,17466,-594,-2238,-516,-43,65,7391,2002,-2
80547,17482,-608,-2238,-518,-44,59,7303,1978,0
80557,17474,-612,-2314,-520,-43,56,7394,1981,-2
80567,17454,-662,-2268,-520,-42,56,7399,2073,-2
80577,17454,-644,-2220,-516,-41,55,7309,2086,1
80587,17426,-616,-2296,-519,-44,61,7393,2053,-1
80597,17480,-642,-2304,-519,-44,58,7481,2077,-4
80607,17476,-614,-2260,-522,-39,58,7407,2024,-1
80617,17452,-602,-2310,-523,-38,59,7489,1983,-4
80627,17412,-612,-2210,-522,-52,59,7399,1988,-1
80637,17464,-638,-2278,-513,-49,61,7432,2074,-1
80647,17456,-656,-2252,-523,-42,56,7358,2128,0
80657,17458,-596,-2258,-523,-37,56,7363,2037,0
80667,17442,-654,-2246,-525,-39,59,7338,2125,1
80677,17442,-628,-2290,-519,-42,59,7417,2080,-1
80687,17456,-644,-2252,-520,-40,56,7328,2100,1
80697,17476,-600,-2220,-530,-43,60,7281,2022,2
80707,17458,-620,-2212,-521,-47,60,7191,2015,6
80717,17470,-632,-2260,-517,-46,57,7280,2035,3
80727,17450,-650,-2290,-516,-43,62,7364,2069,0
80737,17466,-664,-2292,-520,-43,55,7435,2126,-1
80747,17470,-650,-2222,-521,-45,64,7345,2120,1
80757,17428,-648,-2248,-530,-47,60,7387,2039,0
80767,17492,-610,-2304,-520,-42,56,7468,1998,-3
80777,17490,-650,-2338,-520,-37,61,7540,2053,-5
80787,17474,-626,-2308,-522,-38,57,7482,1983,-3
80797,17522,-576,-2286,-524,-45,59,7447,1899,-2
80807,17476,-568,-2272,-521,-41,61,7392,1826,0
80817,17458,-598,-2262,-512,-42,62,7384,1917,0
80827,17480,-654,-2344,-516,-44,61,7455,1975,-1
80837,17452,-672,-2266,-521,-44,57,7431,2063,0
80847,17428,-654,-2228,-523,-40,59,7349,2102,2
80857,17450,-644,-2242,-525,-43,58,7260,2083,5
80867,17474,-644,-2288,-520,-35,55,7350,2087,2
80877,17444,-656,-2270,-518,-38,58,7422,2142,0
80887,17440,-624,-2276,-516,-42,57,7433,2051,0
80897,17488,-614,-2280,-524,-47,60,7425,1960,0
80907,17422,-580,-2346,-517,-48,62,7513,1935,-2
80917,17444,-652,-2312,-519,-44,61,7531,2025,-3
80927,17460,-618,-2266,-523,-45,58,7441,2015,0
80937,17430,-620,-2242,-522,-45,60,7351,2019,3
80947,17442,-642,-2234,-520,-42,56,7296,2093,5
80957,17462,-622,-2260,-520,-47,55,7364,2032,2
80967,17462,-626,-2228,-523,-49,58,7274,2036,6
80977,17494,-630,-2268,-514,-43,60,7364,2043,3
80987,17454,-624,-2234,-523,-39,58,7275,2027,6
80997,17440,-634,-2326,-521,-36,60,7364,2037,3
81007,17442,-616,-2262,-525,-35,57,7419,1964,1
81017,17464,-612,-2248,-525,-42,55,7332,1991,4
81027,17480,-618,-2284,-519,-41,61,7422,2004,1
81037,17448,-606,-2318,-526,-40,59,7511,1984,-2
81047,17456,-592,-2270,-521,-39,60,7432,1939,0
81057,17460,-650,-2252,-524,-39,51,7392,2021,1
81067,17460,-606,-2288,-522,-40,51,7467,1968,0
81077,17476,-600,-2318,-516,-39,59,7556,1949,-3
81087,17504,-656,-2248,-524,-43,53,7484,2003,0
81097,17482,-652,-2350,-516,-41,60,7560,2053,-3
81107,17458,-646,-2274,-523,-43,57,7474,2083,0
81117,17458,-614,-2224,-525,-38,51,7389,2049,2
81127,17470,-636,-2186,-526,-46,56,7299,2056,5
81137,17442,-630,-2238,-518,-43,66,7385,2026,2
81147,17470,-640,-2260,-525,-44,60,7362,2115,3
81157,17500,-624,-2248,-524,-36,56,7322,2033,4
81167,17454,-622,-2348,-526,-40,56,7413,2030,1
81177,17470,-586,-2246,-520,-43,54,7361,1955,3
81187,17434,-666,-2266,-522,-42,56,7379,2044,2
81197,17500,-646,-2288,-527,-40,56,7452,2099,0
81207,17430,-614,-2270,-528,-43,53,7424,2011,0
81217,17510,-600,-2324,-528,-39,59,7506,1971,-3
81227,17446,-562,-2296,-532,-34,56,7500,1880,-3
81237,17480,-638,-2286,-520,-40,60,7477,1968,-2
81247,17420,-586,-2284,-519,-44,55,7465,1877,-2
81257,17464,-618,-2226,-523,-42,57,7389,1927,0
81267,17444,-614,-2234,-525,-40,54,7317,1983,2
81277,17468,-614,-2220,-519,-46,55,7228,1999,6
81287,17462,-608,-2324,-519,-38,57,7318,1993,3
81297,17466,-624,-2252,-525,-35,50,7374,2064,0
81307,17466,-632,-2298,-522,-38,58,7465,2057,-2
81317,17440,-622,-2268,-522,-40,60,7386,2012,0
81327,17446,-626,-2206,-524,-49,53,7296,2025,3
81337,17424,-640,-2262,-529,-37,53,7373,2072,0
81347,17412,-592,-2200,-522,-39,55,7302,2014,2
81357,17446,-632,-2226,-514,-40,53,7248,2088,5
81367,17464,-616,-2272,-519,-45,59,7329,2046,2
81377,17440,-608,-2278,-526,-46,59,7408,1999,0
81387,17470,-656,-2366,-519,-41,59,7491,2036,-3
81397,17416,-638,-2314,-525,-42,54,7571,2080,-6
81407,17458,-604,-2308,-524,-42,50,7541,1993,-5
81417,17474,-654,-2268,-525,-44,64,7474,2055,-3
81427,17480,-626,-2296,-523,-39,58,7508,1970,-4
81437,17432,-604,-2326,-522,-44,61,7599,1967,-7
81447,17460,-638,-2252,-517,-43,61,7516,2003,-4
81457,17454,-640,-2198,-525,-45,56,7428,2024,-1
81467,17462,-594,-2162,-519,-36,58,7339,2002,1
81477,17470,-682,-2268,-517,-43,55,7363,2090,1
81487,17420,-614,-2274,-518,-38,50,7421,2020,0
81497,17448,-650,-2278,-522,-34,53,7436,2109,0
81507,17442,-614,-2264,-526,-41,57,7405,2024,0
81517,17448,-654,-2236,-521,-38,51,7340,2089,2
81527,17430,-632,-2184,-518,-42,52,7250,2076,6
81537,17436,-630,-2274,-515,-37,55,7340,2063,3
81547,17430,-626,-2282,-520,-36,59,7429,2045,0
81557,17426,-652,-2232,-518,-31,59,7350,2093,3
81567,17466,-606,-2256,-528,-41,58,7357,2002,2
81577,17466,-632,-2320,-526,-44,62,7445,2024,0
81587,17458,-658,-2264,-516,-40,53,7405,2106,1
81597,17436,-612,-2288,-517,-43,55,7453,2028,0
81607,17468,-612,-2274,-522,-41,59,7391,1962,1
81617,17444,-616,-2258,-522,-41,57,7359,2048,3
81627,17502,-668,-2262,-525,-37,54,7362,2139,2
81637,17494,-628,-2240,-523,-41,56,7312,2063,4
81647,17466,-682,-2256,-525,-47,58,7339,2151,3
81657,17456,-656,-2274,-522,-48,56,7429,2132,0
81667,17434,-618,-2262,-527,-42,55,7402,2045,0
81677,17448,-620,-2268,-521,-45,58,7414,1954,0
81687,17456,-614,-2268,-526,-39,58,7390,2042,0
81697,17452,-638,-2318,-524,-40,55,7479,2059,-2
81707,17450,-612,-2286,-526,-46,59,7458,1970,-2
81717,17494,-616,-2202,-523,-39,58,7368,1980,0
81727,17458,-616,-2238,-522,-39,62,7282,2013,3
81737,17454,-642,-2244,-519,-45,57,7328,2092,2
81747,17454,-614,-2252,-524,-43,55,7350,2003,1
81757,17418,-632,-2266,-521,-42,55,7417,2065,0
81767,17414,-622,-2278,-522,-38,56,7480,1999,-2
81777,17430,-632,-2288,-518,-42,57,7477,2090,-2
81787,17468,-666,-2236,-518,-42,56,7393,2125,0
81797,17492,-626,-2302,-517,-44,65,7461,2065,-1
81807,17478,-636,-2330,-517,-39,51,7552,2065,-4
81817,17458,-640,-2304,-523,-42,53,7470,2104,-1
81827,17472,-646,-2282,-520,-42,55,7380,2090,2
81837,17490,-674,-2228,-524,-40,58,7309,2148,4
81847,17424,-650,-2272,-521,-43,49,7398,2125,1
81857,17450,-592,-2222,-523,-41,52,7345,2051,3
81867,17468,-606,-2308,-521,-39,56,7428,2013,0
81877,17448,-628,-2286,-524,-41,52,7498,2071,-2
81887,17480,-706,-2222,-522,-43,54,7429,2131,0
81897,17442,-644,-2234,-526,-42,61,7341,2109,3
81907,17440,-646,-2270,-518,-43,66,7432,2103,0
81917,17458,-612,-2300,-521,-43,54,7482,2026,-1
81927,17464,-608,-2248,-522,-45,51,7396,1997,1
81937,17450,-636,-2266,-523,-37,56,7399,2088,1
81947,17426,-590,-2200,-522,-38,59,7328,2031,3
81957,17450,-692,-2234,-524,-40,53,7314,2121,4
81967,17470,-626,-2322,-524,-47,52,7401,2092,1
81977,17502,-608,-2280,-523,-39,57,7416,2002,0
81987,17474,-598,-2184,-522,-37,51,7327,1984,3
81997,17430,-630,-2220,-523,-39,58,7262,2049,5
82007,17470,-618,-2220,-520,-43,55,7220,1967,7
82017,17434,-614,-2256,-531,-40,56,7308,1986,3
82027,17466,-608,-2204,-526,-46,59,7218,1979,6
82037,17440,-642,-2270,-521,-44,57,7297,2024,3
82047,17422,-640,-2238,-527,-46,60,7328,2110,2
82057,17466,-622,-2220,-520,-44,51,7265,2044,4
82067,17504,-586,-2304,-516,-47,55,7343,1996,2
82077,17448,-634,-2234,-519,-47,65,7291,2072,4
82087,17464,-626,-2282,-521,-45,61,7379,2051,1
82097,17432,-634,-2322,-521,-43,61,7470,2057,-1
82107,17460,-620,-2276,-522,-43,60,7404,1995,0
82117,17478,-654,-2244,-527,-44,55,7353,2071,1
82127,17492,-646,-2192,-525,-41,56,7262,2082,5
82137,17454,-620,-2238,-524,-38,60,7313,2007,2
82147,17456,-644,-2224,-524,-37,58,7266,2085,4
82157,17478,-624,-2236,-524,-42,58,7301,2001,3
82167,17464,-622,-2218,-523,-41,60,7215,2031,6
82177,17458,-634,-2232,-522,-46,53,7298,2068,3
82187,17444,-628,-2236,-516,-44,57,7322,1979,2
82197,17454,-614,-2270,-517,-42,55,7411,1997,0
82207,17488,-650,-2266,-521,-42,54,7388,2086,0
82217,17456,-634,-2210,-527,-47,54,7299,2074,3
82227,17450,-598,-2252,-522,-35,57,7334,1990,2
82237,17440,-642,-2300,-522,-39,53,7413,2034,0
82247,17472,-646,-2228,-527,-40,61,7330,2072,2
82257,17482,-632,-2228,-516,-41,53,7242,2048,6
82267,17470,-632,-2298,-519,-39,53,7332,2050,3
82277,17416,-628,-2294,-523,-41,54,7423,2048,0
82287,17476,-584,-2232,-519,-41,57,7360,1983,2
82297,17444,-600,-2302,-525,-42,60,7449,1966,-1
82307,17422,-616,-2226,-523,-41,52,7361,1987,1
82317,17454,-634,-2208,-515,-38,53,7279,2028,5
82327,17442,-638,-2286,-524,-40,60,7367,2051,2
82337,17456,-632,-2240,-522,-38,58,7276,2060,5
82347,17450,-630,-2208,-529,-42,49,7185,2047,8
82357,17424,-644,-2226,-528,-45,52,7265,2090,4
82367,17390,-618,-2308,-527,-44,48,7353,2068,1
82377,17444,-632,-2332,-525,-41,64,7444,2064,-2
82387,17492,-616,-2232,-523,-39,58,7359,2033,0
82397,17454,-628,-2244,-528,-33,60,7271,2061,3
82407,17482,-574,-2228,-518,-28,56,7266,1969,3
82417,17438,-640,-2280,-519,-36,56,7342,2017,1
82427,17440,-638,-2250,-521,-41,55,7355,2108,0
82437,17456,-618,-2322,-526,-43,53,7439,2070,-2
82447,17454,-646,-2318,-521,-45,60,7527,2092,-5
82457,17430,-638,-2294,-522,-45,61,7445,2054,-2
82467,17518,-610,-2200,-522,-43,61,7358,2031,0
82477,17456,-604,-2294,-523,-39,50,7439,1988,-2
82487,17478,-642,-2256,-521,-37,52,7378,2057,0
82497,17476,-610,-2284,-519,-45,59,7439,1989,-2
82507,17456,-612,-2220,-520,-48,56,7349,1990,1
82517,17428,-624,-2292,-521,-48,62,7437,2016,-1
82527,17440,-552,-2282,-525,-39,62,7444,1925,-2
82537,17412,-608,-2308,-522,-42,66,7524,1969,-5
82547,17464,-632,-2258,-521,-46,59,7445,2012,-2
82557,17434,-620,-2212,-523,-45,55,7354,2015,0
82567,17460,-608,-2260,-527,-40,55,7398,1935,0
82577,17480,-572,-2254,-524,-43,54,7347,1858,0
82587,17480,-632,-2264,-525,-41,57,7362,1948,0
82597,17462,-592,-2324,-524,-35,59,7452,1938,-3
82607,17476,-654,-2322,-526,-38,58,7500,2015,-5
82617,17434,-676,-2302,-523,-47,60,7511,2107,-5
82627,17434,-620,-2324,-525,-42,57,7573,2039,-8
82637,17446,-610,-2262,-522,-40,54,7486,2014,-5
82647,17456,-660,-2258,-527,-43,59,7426,2083,-3
82657,17450,-632,-2300,-522,-43,56,7513,2054,-6
82667,17418,-676,-2262,-525,-42,58,7458,2127,-4
82677,17426,-598,-2248,-525,-44,59,7411,2049,-3
82687,17454,-644,-2200,-519,-42,60,7322,2068,0
82697,17448,-638,-2248,-518,-42,60,7405,2105,-2
82707,17420,-618,-2280,-524,-42,57,7450,2026,-4
82717,17462,-654,-2290,-529,-40,60,7468,2115,-5
82727,17432,-592,-2272,-521,-38,53,7448,2026,-4
82737,17446,-632,-2240,-526,-37,58,7359,2047,-1
82747,17442,-634,-2248,-521,-36,58,7297,2115,0
82757,17458,-564,-2306,-524,-40,54,7354,2044,-1
82767,17434,-624,-2334,-522,-41,61,7445,2040,-5
82777,17460,-602,-2318,-525,-41,55,7520,1987,-7
82787,17462,-610,-2242,-529,-37,57,7429,1985,-5
82797,17462,-602,-2256,-525,-40,55,7344,1951,-2
82807,17500,-632,-2308,-519,-47,61,7423,1997,-5
82817,17424,-634,-2304,-520,-43,54,7500,2045,-7
82827,17428,-662,-2224,-523,-44,59,7419,2085,-4
82837,17480,-680,-2246,-524,-42,54,7362,2157,-2
82847,17480,-612,-2342,-530,-37,57,7439,2108,-6
82857,17454,-606,-2302,-527,-34,59,7482,2028,-8
82867,17454,-616,-2224,-524,-34,57,7391,2018,-5
82877,17474,-644,-2264,-521,-40,58,7380,2109,-4
82887,17438,-648,-2246,-521,-42,55,7289,2111,-1
82897,17450,-652,-2256,-524,-37,53,7378,2123,-4
82907,17476,-612,-2326,-526,-48,51,7455,2072,-7
82917,17464,-622,-2350,-519,-46,52,7544,2050,-10
82927,17468,-612,-2276,-522,-48,57,7463,2009,-7
82937,17474,-594,-2304,-525,-47,57,7511,1930,-9
82947,17480,-638,-2272,-529,-45,58,7457,2004,-8
82957,17434,-626,-2258,-528,-40,55,7374,2041,-5
82967,17388,-622,-2302,-517,-42,63,7464,2036,-8
82977,17482,-630,-2320,-524,-42,56,7555,2045,-12
82987,17466,-580,-2256,-530,-40,56,7485,1987,-10
82997,17460,-660,-2244,-523,-43,53,7420,2051,-7
83007,17460,-648,-2292,-519,-41,56,7486,2114,-10
83017,17438,-616,-2262,-521,-43,62,7426,2046,-7
83027,17440,-602,-2302,-518,-38,61,7492,1984,-9
83037,17456,-646,-2298,-530,-42,60,7498,2076,-10
83047,17444,-642,-2268,-526,-37,56,7408,2090,-7
83057,17476,-650,-2320,-515,-45,55,7498,2102,-10
83067,17504,-612,-2204,-521,-46,54,7413,2071,-7
83077,17500,-602,-2298,-523,-42,55,7458,1992,-9
83087,17444,-646,-2258,-521,-43,56,7404,2065,-6
83097,17478,-668,-2248,-523,-39,58,7351,2139,-5
83107,17446,-622,-2228,-520,-41,50,7301,2062,-3
83117,17492,-640,-2360,-516,-47,55,7392,2065,-5
83127,17436,-652,-2252,-526,-51,58,7347,2145,-4
83137,17454,-634,-2264,-525,-48,54,7390,2064,-6
83147,17464,-626,-2244,-523,-43,54,7306,2029,-3
83157,17444,-654,-2336,-520,-35,53,7392,2055,-6
83167,17458,-642,-2232,-524,-38,54,7305,2082,-3
83177,17454,-692,-2340,-522,-41,51,7386,2123,-6
83187,17450,-654,-2284,-526,-41,57,7476,2129,-9
83197,17450,-630,-2274,-521,-40,53,7426,2053,-7
83207,17460,-662,-2264,-521,-39,54,7393,2138,-6
83217,17456,-642,-2250,-518,-41,57,7329,2074,-4
83227,17438,-664,-2220,-520,-39,57,7270,2144,-1
83237,17440,-664,-2254,-524,-40,55,7359,2161,-5
83247,17466,-642,-2262,-525,-43,58,7383,2073,-6
83257,17444,-604,-2162,-525,-45,53,7297,2044,-3
83267,17498,-606,-2274,-524,-42,49,7371,1990,-6
83277,17466,-622,-2228,-526,-42,56,7284,2018,-3
83287,17436,-622,-2302,-526,-43,56,7375,2020,-6
83297,17476,-640,-2278,-521,-42,57,7435,2089,-8
83307,17486,-650,-2272,-521,-44,50,7359,2140,-6
83317,17450,-606,-2252,-518,-40,55,7356,2048,-5
83327,17468,-654,-2254,-524,-40,55,7351,2140,-5
83337,17468,-648,-2242,-522,-42,52,7282,2080,-3
83347,17470,-606,-2270,-528,-44,61,7350,2018,-5
83357,17436,-642,-2280,-525,-46,57,7424,2072,-8
83367,17406,-618,-2250,-521,-46,59,7358,2009,-6
83377,17448,-632,-2232,-523,-42,54,7283,2061,-3
83387,17460,-614,-2342,-525,-42,58,7372,2045,-7
83397,17408,-620,-2188,-529,-45,48,7282,2035,-4
83407,17464,-642,-2272,-521,-44,60,7366,2069,-7
83417,17434,-640,-2264,-519,-43,60,7449,2108,-10
83427,17438,-652,-2284,-522,-41,57,7510,2176,-12
83437,17450,-640,-2274,-528,-44,55,7449,2109,-10
83447,17450,-632,-2208,-520,-43,56,7360,2090,-7
83457,17452,-648,-2202,-522,-45,59,7270,2100,-4
83467,17466,-670,-2280,-522,-43,56,7352,2139,-7
83477,17492,-620,-2328,-516,-45,58,7432,2095,-9
83487,17472,-618,-2280,-519,-37,62,7434,2004,-9
83497,17454,-662,-2256,-518,-35,57,7395,2087,-7
83507,17464,-642,-2252,-522,-40,58,7304,2089,-4
83517,17448,-624,-2290,-527,-41,56,7390,2059,-8
83527,17430,-646,-2202,-526,-44,54,7302,2081,-5
83537,17474,-636,-2256,-524,-45,55,7390,2058,-8
83547,17418,-656,-2252,-519,-46,60,7365,2146,-7
83557,17446,-626,-2270,-521,-43,64,7402,2063,-8
83567,17428,-632,-2270,-525,-38,61,7490,2043,-12
83577,17438,-624,-2320,-522,-43,60,7581,2031,-15
83587,17414,-682,-2236,-523,-43,58,7507,2085,-12
83597,17410,-614,-2266,-528,-39,60,7440,2024,-10
83607,17456,-662,-2248,-524,-39,60,7383,2097,-9
83617,17462,-600,-2306,-523,-34,55,7445,2030,-11
83627,17444,-620,-2228,-523,-38,54,7355,2024,-8
83637,17436,-646,-2274,-526,-45,61,7417,2090,-10
83647,17472,-636,-2278,-520,-40,59,7455,2007,-11
83657,17470,-638,-2266,-520,-47,62,7392,2073,-9
83667,17444,-648,-2318,-518,-41,54,7481,2091,-12
83677,17470,-662,-2294,-524,-39,57,7480,2182,-12
83687,17426,-620,-2254,-525,-39,53,7429,2107,-10
83697,17504,-630,-2186,-527,-42,54,7340,2089,-8
83707,17460,-642,-2282,-518,-45,60,7431,2088,-11
83717,17478,-656,-2274,-522,-41,55,7395,2172,-9
83727,17480,-602,-2322,-518,-43,54,7452,2101,-11
83737,17444,-646,-2262,-522,-40,64,7361,2104,-8
83747,17436,-660,-2256,-518,-40,61,7383,2194,-8
83757,17460,-670,-2324,-522,-40,58,7473,2187,-12
83767,17446,-664,-2260,-515,-34,60,7385,2163,-8
83777,17410,-634,-2232,-517,-47,54,7327,2093,-6
83787,17430,-680,-2264,-517,-50,51,7374,2171,-7
83797,17418,-668,-2270,-525,-47,57,7465,2182,-11
83807,17470,-684,-2256,-523,-48,58,7380,2215,-7
83817,17460,-662,-2270,-519,-42,56,7416,2131,-9
83827,17460,-634,-2280,-523,-43,53,7445,2044,-10
83837,17470,-632,-2252,-526,-39,59,7355,2053,-7
83847,17460,-654,-2174,-521,-45,56,7267,2079,-4
83857,17510,-644,-2258,-523,-44,57,7358,2090,-7
83867,17454,-684,-2246,-524,-48,55,7341,2180,-6
83877,17460,-634,-2270,-523,-40,56,7386,2100,-8
83887,17490,-638,-2298,-529,-46,55,7473,2074,-12
83897,17440,-640,-2318,-525,-41,55,7564,2082,-15
83907,17476,-620,-2264,-522,-40,57,7479,2051,-12
83917,17426,-648,-2294,-523,-46,54,7508,2137,-13
83927,17456,-612,-2262,-520,-44,58,7449,2068,-11
83937,17452,-636,-2244,-520,-46,56,7359,2069,-8
83947,17458,-658,-2228,-531,-35,59,7288,2128,-6
83957,17470,-634,-2280,-525,-38,58,7370,2090,-9
83967,17404,-636,-2262,-524,-33,57,7453,2053,-12
83977,17472,-626,-2274,-522,-41,60,7372,2013,-9
83987,17450,-654,-2250,-519,-45,60,7353,2103,-9
83997,17446,-612,-2284,-521,-38,54,7415,2036,-11
84007,17466,-690,-2226,-524,-33,56,7360,2110,-9
84017,17450,-692,-2236,-528,-38,59,7325,2195,-8
84027,17440,-644,-2276,-517,-40,53,7393,2134,-10
84037,17458,-596,-2286,-525,-42,58,7422,2047,-12
84047,17410,-598,-2258,-524,-41,62,7393,1961,-11
84057,17428,-666,-2292,-524,-47,56,7432,2043,-12
84067,17426,-592,-2258,-519,-43,59,7396,1960,-11
84077,17434,-638,-2236,-519,-42,55,7341,2033,-9
84087,17448,-636,-2268,-518,-38,54,7420,2078,-11
84097,17480,-630,-2240,-520,-40,56,7332,2055,-8
84107,17466,-660,-2222,-521,-40,58,7271,2123,-6
84117,17452,-648,-2278,-522,-42,58,7361,2115,-9
84127,17428,-628,-2284,-525,-47,55,7438,2065,-12
84137,17476,-664,-2248,-519,-40,59,7368,2124,-9
84147,17488,-626,-2282,-522,-40,58,7421,2050,-11
84157,17488,-652,-2264,-521,-38,56,7370,2126,-9
84167,17456,-640,-2266,-524,-40,59,7416,2047,-11
84177,17440,-630,-2240,-521,-41,55,7325,2051,-8
84187,17454,-682,-2292,-529,-46,56,7388,2118,-10
84197,17450,-676,-2254,-527,-40,59,7358,2205,-10
84207,17440,-636,-2266,-521,-37,63,7386,2118,-11
84217,17444,-636,-2270,-521,-40,56,7431,2039,-12
84227,17482,-628,-2272,-524,-42,55,7341,2042,-9
84237,17464,-612,-2240,-518,-43,58,7292,1964,-7
84247,17436,-584,-2278,-527,-46,62,7377,1929,-11
84257,17446,-620,-2262,-522,-37,63,7387,2021,-11
84267,17440,-590,-2290,-528,-42,57,7449,1954,-14
84277,17422,-660,-2322,-526,-42,55,7503,2027,-16
84287,17450,-618,-2262,-521,-40,57,7413,2015,-13
84297,17474,-650,-2260,-522,-40,56,7375,2098,-11
84307,17494,-600,-2284,-519,-43,62,7410,2014,-12
84317,17418,-656,-2216,-517,-43,61,7338,2071,-9
84327,17482,-634,-2286,-520,-42,57,7429,2061,-12
84337,17470,-640,-2246,-524,-45,54,7340,2078,-9
84347,17460,-644,-2308,-519,-41,54,7430,2085,-12
84357,17472,-634,-2250,-515,-41,55,7342,2062,-9
84367,17470,-644,-2244,-521,-38,58,7287,2136,-7
84377,17462,-666,-2294,-525,-48,58,7378,2149,-10
84387,17452,-666,-2274,-522,-44,55,7463,2182,-13
84397,17466,-614,-2272,-519,-36,55,7438,2094,-12
84407,17474,-612,-2288,-518,-41,56,7456,2004,-13
84417,17448,-588,-2292,-527,-45,62,7483,1916,-14
84427,17450,-644,-2268,-519,-42,54,7446,2000,-12
84437,17456,-636,-2228,-522,-47,60,7362,2034,-9
84447,17410,-658,-2258,-525,-42,63,7384,2123,-11
84457,17458,-648,-2270,-525,-45,59,7460,2074,-14
84467,17414,-596,-2266,-526,-47,57,7430,1988,-13
84477,17430,-666,-2284,-521,-39,59,7447,2078,-13
84487,17432,-572,-2312,-522,-44,58,7488,1996,-15
84497,17442,-646,-2342,-523,-49,60,7565,2046,-18
84507,17450,-614,-2262,-531,-50,57,7478,2023,-15
84517,17456,-650,-2214,-526,-40,50,7392,2054,-12
84527,17478,-626,-2270,-518,-36,55,7422,1967,-13
84537,17442,-650,-2334,-523,-38,62,7495,2022,-16
84547,17454,-666,-2296,-523,-39,55,7494,2113,-16
84557,17466,-622,-2250,-523,-38,64,7416,2068,-13
84567,17472,-600,-2212,-523,-39,64,7337,2022,-10
84577,17418,-598,-2258,-526,-41,61,7388,1947,-12
84587,17428,-602,-2234,-522,-41,68,7298,1963,-10
84597,17430,-628,-2226,-523,-40,65,7276,2053,-9
84607,17486,-642,-2256,-524,-42,63,7359,2089,-12
84617,17456,-654,-2340,-518,-43,64,7449,2102,-15
84627,17462,-632,-2274,-520,-44,55,7400,2025,-13
84637,17444,-644,-2252,-518,-41,53,7352,2102,-11
84647,17422,-624,-2264,-520,-43,60,7407,2030,-13
84657,17472,-608,-2302,-523,-41,55,7487,1985,-16
84667,17482,-598,-2230,-521,-47,62,7398,1968,-13
84677,17446,-626,-2232,-524,-45,60,7322,2018,-10
84687,17460,-678,-2294,-525,-40,60,7381,2087,-13
84697,17434,-590,-2242,-523,-44,53,7353,1999,-12
84707,17448,-608,-2278,-518,-43,57,7442,1978,-14
84717,17444,-636,-2326,-519,-42,51,7520,2024,-17
84727,17478,-606,-2268,-525,-50,54,7437,1987,-14
